ID_NOTA_JUAL,ID_USERS,KD_LOKASI,WAKTU_NOTA,TOTAL_JUAL_BARANG,SUB_TOTAL_JUAL,PAJAK,GRAND_TOTAL,SUB_TOTAL_BELI,GROSS_PROFIT
NOTA3CA1F177121E,TOKOeLig,TOKOeLig,2024-06-07 09:41:38,8,320000,35200.0,355200.0,129893.50500986194,190106.49499013805
NOTA64A3B33DE635,TOKOeLig,TOKOeLig,2024-06-07 09:43:17,18,720000,79200.0,799200.0,292260.3862721894,427739.6137278106
NOTA900D335A90AB,TOKOeLig,TOKOeLig,2024-06-07 14:04:28,15,600000,66000.0,666000.0,243550.32189349114,356449.67810650886
NOTA920655DC1C0D,TOKOeLig,TOKOeLig,2024-06-07 15:39:21,25,1000000,110000.0,1110000.0,405917.20315581857,594082.7968441814
NOTA82F82D2FED62,TOKOeLig,TOKOeLig,2024-06-08 13:01:02,8,320000,35200.0,355200.0,129893.50500986194,190106.49499013805
NOTAA0CADA7E41F5,TOKOeLig,TOKOeLig,2024-06-08 16:23:23,21,840000,92400.0,932400.0,340970.45065088756,499029.54934911244
NOTA2A47707FEFAE,TOKOeLig,TOKOeLig,2024-06-08 17:28:36,3,120000,13200.0,133200.0,48710.064378698225,71289.93562130177
NOTA0BB59A650C22,TOKOeLig,TOKOeLig,2024-06-08 20:48:52,4,160000,17600.0,177600.0,64946.75250493097,95053.24749506902
NOTAEBB3B22E6E7A,TOKOeLig,TOKOeLig,2024-06-09 08:17:24,21,840000,92400.0,932400.0,340970.45065088756,499029.54934911244
NOTA5AAF7B666794,TOKOeLig,TOKOeLig,2024-06-09 10:30:55,7,280000,30800.0,310800.0,113656.8168836292,166343.1831163708
NOTAAA6527529950,TOKOeLig,TOKOeLig,2024-06-09 11:52:58,10,400000,44000.0,444000.0,162366.88126232743,237633.11873767257
NOTAEFBE3C85F4D5,TOKOeLig,TOKOeLig,2024-06-09 14:06:19,28,1120000,123200.0,1243200.0,454627.2675345168,665372.7324654832
NOTA6683E208A47C,TOKOeLig,TOKOeLig,2024-06-09 19:48:58,8,320000,35200.0,355200.0,129893.50500986194,190106.49499013805
NOTA537791E6AECB,TOKOeLig,TOKOeLig,2024-06-10 09:05:25,6,240000,26400.0,266400.0,97420.12875739645,142579.87124260355
NOTA173A193D5816,TOKOeLig,TOKOeLig,2024-06-10 11:00:54,19,760000,83600.0,843600.0,308497.0743984221,451502.9256015779
NOTA8C551AA61142,TOKOeLig,TOKOeLig,2024-06-10 11:37:06,12,480000,52800.0,532800.0,194840.2575147929,285159.7424852071
NOTA5A023C283F8C,TOKOeLig,TOKOeLig,2024-06-10 12:28:34,6,240000,26400.0,266400.0,97420.12875739645,142579.87124260355
NOTA15A62117F577,TOKOeLig,TOKOeLig,2024-06-10 20:31:27,10,400000,44000.0,444000.0,162366.88126232743,237633.11873767257
NOTA08F7BF7671A4,TOKOeLig,TOKOeLig,2024-06-11 11:35:05,8,320000,35200.0,355200.0,129893.50500986194,190106.49499013805
NOTAC5FB7AC7FBE3,TOKOeLig,TOKOeLig,2024-06-11 17:39:44,8,320000,35200.0,355200.0,129893.50500986194,190106.49499013805
NOTA8CC65AC78D45,TOKOeLig,TOKOeLig,2024-06-11 17:59:52,19,760000,83600.0,843600.0,308497.0743984221,451502.9256015779
NOTADE9FE337E186,TOKOeLig,TOKOeLig,2024-06-11 18:06:35,29,1160000,127600.0,1287600.0,470863.9556607495,689136.0443392505
NOTA4E2BF99EF0BE,TOKOeLig,TOKOeLig,2024-06-12 09:56:40,20,800000,88000.0,888000.0,324733.76252465486,475266.23747534514
NOTA6C320BA8A9AC,TOKOeLig,TOKOeLig,2024-06-12 11:04:10,8,320000,35200.0,355200.0,129893.50500986194,190106.49499013805
NOTAC6B8275C610F,TOKOeLig,TOKOeLig,2024-06-12 18:41:35,16,640000,70400.0,710400.0,259787.01001972388,380212.9899802761
NOTA9C0D561F4083,TOKOeLig,TOKOeLig,2024-06-13 11:58:28,3,120000,13200.0,133200.0,48710.064378698225,71289.93562130177
NOTAF8602D179136,TOKOeLig,TOKOeLig,2024-06-13 18:03:07,6,240000,26400.0,266400.0,97420.12875739645,142579.87124260355
NOTAED18F0D7D9FA,TOKOeLig,TOKOeLig,2024-06-13 20:53:34,27,1080000,118800.0,1198800.0,438390.57940828404,641609.420591716
NOTAC2374B535198,TOKOeLig,TOKOeLig,2024-06-14 12:04:57,20,800000,88000.0,888000.0,324733.76252465486,475266.23747534514
NOTAF8EB449079EF,TOKOeLig,TOKOeLig,2024-06-14 15:11:21,8,320000,35200.0,355200.0,129893.50500986194,190106.49499013805
NOTAE7B6B0AFAC33,TOKOeLig,TOKOeLig,2024-06-14 15:54:35,27,1080000,118800.0,1198800.0,438390.57940828404,641609.420591716
NOTADBFCEC4FAFC2,TOKOeLig,TOKOeLig,2024-06-14 20:53:36,10,400000,44000.0,444000.0,162366.88126232743,237633.11873767257
NOTA21BB41465BBC,TOKOeLig,TOKOeLig,2024-06-15 08:24:49,16,640000,70400.0,710400.0,259787.01001972388,380212.9899802761
NOTAA7D484CFCD33,TOKOeLig,TOKOeLig,2024-06-15 10:16:55,4,160000,17600.0,177600.0,64946.75250493097,95053.24749506902
NOTA8874CA988CA3,TOKOeLig,TOKOeLig,2024-06-16 11:44:53,10,400000,44000.0,444000.0,162366.88126232743,237633.11873767257
NOTAE2BA6F6BDE74,TOKOeLig,TOKOeLig,2024-06-16 14:50:43,21,840000,92400.0,932400.0,340970.45065088756,499029.54934911244
NOTA227253AE9CF1,TOKOeLig,TOKOeLig,2024-06-16 16:09:49,10,400000,44000.0,444000.0,162366.88126232743,237633.11873767257
NOTAEB7EAB92302D,TOKOeLig,TOKOeLig,2024-06-16 16:58:18,13,520000,57200.0,577200.0,211076.94564102564,308923.05435897433
NOTA5699295AF224,TOKOeLig,TOKOeLig,2024-06-17 13:18:31,28,1120000,123200.0,1243200.0,454627.2675345168,665372.7324654832
NOTACBF91494E76D,TOKOeLig,TOKOeLig,2024-06-17 19:10:36,25,1000000,110000.0,1110000.0,405917.20315581857,594082.7968441814
NOTAB89279A976B1,TOKOeLig,TOKOeLig,2024-06-18 09:42:23,10,400000,44000.0,444000.0,162366.88126232743,237633.11873767257
NOTA3E293D3960EF,TOKOeLig,TOKOeLig,2024-06-18 18:24:36,19,760000,83600.0,843600.0,308497.0743984221,451502.9256015779
NOTA39AA8ECD31D4,TOKOeLig,TOKOeLig,2024-06-19 11:29:45,17,680000,74800.0,754800.0,276023.6981459566,403976.3018540434
NOTA90515A182203,TOKOeLig,TOKOeLig,2024-06-19 16:12:23,21,840000,92400.0,932400.0,340970.45065088756,499029.54934911244
NOTA480684D30057,TOKOeLig,TOKOeLig,2024-06-19 17:06:49,27,1080000,118800.0,1198800.0,438390.57940828404,641609.420591716
NOTA28B25EB2046E,TOKOeLig,TOKOeLig,2024-06-19 17:37:06,18,720000,79200.0,799200.0,292260.3862721894,427739.6137278106
NOTA452732824F46,TOKOeLig,TOKOeLig,2024-06-19 20:42:22,13,520000,57200.0,577200.0,211076.94564102564,308923.05435897433
NOTA5301DA255485,TOKOeLig,TOKOeLig,2024-06-20 12:49:23,7,280000,30800.0,310800.0,113656.8168836292,166343.1831163708
NOTAE53A85F83FAF,TOKOeLig,TOKOeLig,2024-06-20 15:20:36,20,800000,88000.0,888000.0,324733.76252465486,475266.23747534514
NOTA4ECF48E91511,TOKOeLig,TOKOeLig,2024-06-20 16:46:54,22,880000,96800.0,976800.0,357207.13877712033,522792.86122287967
NOTAE2AF9CFEAB6E,TOKOeLig,TOKOeLig,2024-06-20 19:52:15,17,680000,74800.0,754800.0,276023.6981459566,403976.3018540434
NOTA7F6F6B8A5818,TOKOeLig,TOKOeLig,2024-06-20 20:52:16,27,1080000,118800.0,1198800.0,438390.57940828404,641609.420591716
NOTAD93B5BB247D4,TOKOeLig,TOKOeLig,2024-06-21 09:05:54,4,160000,17600.0,177600.0,64946.75250493097,95053.24749506902
NOTAF0F670512B1F,TOKOeLig,TOKOeLig,2024-06-21 10:20:26,25,1000000,110000.0,1110000.0,405917.20315581857,594082.7968441814
NOTA05FB28E54D1F,TOKOeLig,TOKOeLig,2024-06-21 16:16:57,23,920000,101200.0,1021200.0,373443.8269033531,546556.1730966469
NOTA7D7AD393F32E,TOKOeLig,TOKOeLig,2024-06-21 17:01:03,19,760000,83600.0,843600.0,308497.0743984221,451502.9256015779
NOTA773F77B04B4C,TOKOeLig,TOKOeLig,2024-06-21 18:41:21,28,1120000,123200.0,1243200.0,454627.2675345168,665372.7324654832
NOTA1B58F2BA51B7,TOKOeLig,TOKOeLig,2024-06-22 17:32:37,15,600000,66000.0,666000.0,243550.32189349114,356449.67810650886
NOTA9E4343F7C50E,TOKOeLig,TOKOeLig,2024-06-22 18:28:30,3,120000,13200.0,133200.0,48710.064378698225,71289.93562130177
NOTA6D099DF61B47,TOKOeLig,TOKOeLig,2024-06-23 11:02:02,21,840000,92400.0,932400.0,340970.45065088756,499029.54934911244
NOTA1AC291002DB3,TOKOeLig,TOKOeLig,2024-06-23 14:05:19,5,200000,22000.0,222000.0,81183.44063116371,118816.55936883629
NOTAA4445A92CD06,TOKOeLig,TOKOeLig,2024-06-23 16:46:04,28,1120000,123200.0,1243200.0,454627.2675345168,665372.7324654832
NOTAA516A2FD5B50,TOKOeLig,TOKOeLig,2024-06-24 09:19:24,20,800000,88000.0,888000.0,324733.76252465486,475266.23747534514
NOTAC6EAF50FB099,TOKOeLig,TOKOeLig,2024-06-24 17:20:30,5,200000,22000.0,222000.0,81183.44063116371,118816.55936883629
NOTA7FC1CFBC5B43,TOKOeLig,TOKOeLig,2024-06-24 18:43:03,17,680000,74800.0,754800.0,276023.6981459566,403976.3018540434
NOTA5F9484879C9E,TOKOeLig,TOKOeLig,2024-06-25 11:05:09,13,520000,57200.0,577200.0,211076.94564102564,308923.05435897433
NOTA11B58093F516,TOKOeLig,TOKOeLig,2024-06-25 12:59:05,12,480000,52800.0,532800.0,194840.2575147929,285159.7424852071
NOTABBEE01AF664D,TOKOeLig,TOKOeLig,2024-06-25 13:33:13,15,600000,66000.0,666000.0,243550.32189349114,356449.67810650886
NOTA6D1504973446,TOKOeLig,TOKOeLig,2024-06-25 20:41:31,5,200000,22000.0,222000.0,81183.44063116371,118816.55936883629
NOTAE451F769AD07,TOKOeLig,TOKOeLig,2024-06-26 12:46:59,19,760000,83600.0,843600.0,308497.0743984221,451502.9256015779
NOTA4B41F4CAB28C,TOKOeLig,TOKOeLig,2024-06-26 15:18:29,7,280000,30800.0,310800.0,113656.8168836292,166343.1831163708
NOTAFF521B72017E,TOKOeLig,TOKOeLig,2024-06-26 17:51:14,23,920000,101200.0,1021200.0,373443.8269033531,546556.1730966469
NOTA9F68D5215AD9,TOKOeLig,TOKOeLig,2024-06-27 12:18:26,5,200000,22000.0,222000.0,81183.44063116371,118816.55936883629
NOTA38A0FD5F11B7,TOKOeLig,TOKOeLig,2024-06-27 12:24:38,5,200000,22000.0,222000.0,81183.44063116371,118816.55936883629
NOTA89B5144BCD1D,TOKOeLig,TOKOeLig,2024-06-27 15:47:31,3,120000,13200.0,133200.0,48710.064378698225,71289.93562130177
NOTA0F0FF6B41C8D,TOKOeLig,TOKOeLig,2024-06-28 12:27:13,17,680000,74800.0,754800.0,276023.6981459566,403976.3018540434
NOTAE1F845F3F50B,TOKOeLig,TOKOeLig,2024-06-28 12:54:19,15,600000,66000.0,666000.0,243550.32189349114,356449.67810650886
NOTA8C7B294E117B,TOKOeLig,TOKOeLig,2024-06-28 14:41:26,5,200000,22000.0,222000.0,81183.44063116371,118816.55936883629
NOTA0EB078F4D901,TOKOeLig,TOKOeLig,2024-06-28 17:09:35,25,1000000,110000.0,1110000.0,405917.20315581857,594082.7968441814
NOTA40B68FD216A3,TOKOeLig,TOKOeLig,2024-06-29 11:53:50,7,280000,30800.0,310800.0,113656.8168836292,166343.1831163708
NOTABD9E7CB3ECBE,TOKOeLig,TOKOeLig,2024-06-29 12:03:38,6,240000,26400.0,266400.0,97420.12875739645,142579.87124260355
NOTA6DBBC80E4338,TOKOeLig,TOKOeLig,2024-06-30 10:18:41,6,240000,26400.0,266400.0,97420.12875739645,142579.87124260355
NOTAC87CC48BAA97,TOKOeLig,TOKOeLig,2024-06-30 14:31:59,7,280000,30800.0,310800.0,113656.8168836292,166343.1831163708
NOTAAD9EE5E9BB3B,TOKOeLig,TOKOeLig,2024-07-01 13:01:04,17,680000,74800.0,754800.0,276023.6981459566,403976.3018540434
NOTA9C4ABBAA2C58,TOKOeLig,TOKOeLig,2024-07-01 15:48:42,24,960000,105600.0,1065600.0,389680.5150295858,570319.4849704142
NOTA9687D1F7FA70,TOKOeLig,TOKOeLig,2024-07-01 20:34:26,4,160000,17600.0,177600.0,64946.75250493097,95053.24749506902
NOTA79A91C8546EB,TOKOeLig,TOKOeLig,2024-07-02 09:49:06,8,320000,35200.0,355200.0,129893.50500986194,190106.49499013805
NOTA49503BC811F7,TOKOeLig,TOKOeLig,2024-07-02 12:54:05,20,800000,88000.0,888000.0,324733.76252465486,475266.23747534514
NOTA00E28D6272AF,TOKOeLig,TOKOeLig,2024-07-02 13:49:54,25,1000000,110000.0,1110000.0,405917.20315581857,594082.7968441814
NOTA77720E768A94,TOKOeLig,TOKOeLig,2024-07-02 17:52:03,7,280000,30800.0,310800.0,113656.8168836292,166343.1831163708
NOTA499A52FE5CFB,TOKOeLig,TOKOeLig,2024-07-02 19:58:19,8,320000,35200.0,355200.0,129893.50500986194,190106.49499013805
NOTAC97B4EC2618F,TOKOeLig,TOKOeLig,2024-07-03 08:06:46,30,1200000,132000.0,1332000.0,487100.6437869823,712899.3562130177
NOTA2400BBED4757,TOKOeLig,TOKOeLig,2024-07-03 11:17:19,27,1080000,118800.0,1198800.0,438390.57940828404,641609.420591716
NOTAB70F533265FA,TOKOeLig,TOKOeLig,2024-07-03 13:13:48,25,1000000,110000.0,1110000.0,405917.20315581857,594082.7968441814
NOTAAFBFEDAC8B34,TOKOeLig,TOKOeLig,2024-07-03 15:53:04,3,120000,13200.0,133200.0,48710.064378698225,71289.93562130177
NOTA14273229DCD9,TOKOeLig,TOKOeLig,2024-07-04 08:42:57,4,160000,17600.0,177600.0,64946.75250493097,95053.24749506902
NOTA9A8DE21EAD94,TOKOeLig,TOKOeLig,2024-07-04 11:29:17,22,880000,96800.0,976800.0,357207.13877712033,522792.86122287967
NOTA718EFB354DF6,TOKOeLig,TOKOeLig,2024-07-04 15:48:31,6,240000,26400.0,266400.0,97420.12875739645,142579.87124260355
NOTA68A648A76E1A,TOKOeLig,TOKOeLig,2024-07-04 20:01:59,10,400000,44000.0,444000.0,162366.88126232743,237633.11873767257
NOTA7B10EF10B2DC,TOKOeLig,TOKOeLig,2024-07-05 09:38:02,12,480000,52800.0,532800.0,194840.2575147929,285159.7424852071
NOTA183B74F75FAF,TOKOeLig,TOKOeLig,2024-07-05 11:49:31,8,320000,35200.0,355200.0,129893.50500986194,190106.49499013805
NOTA697172FD90ED,TOKOeLig,TOKOeLig,2024-07-05 13:40:41,21,840000,92400.0,932400.0,340970.45065088756,499029.54934911244
NOTA6215BEAE1C16,TOKOeLig,TOKOeLig,2024-07-06 11:02:19,23,920000,101200.0,1021200.0,373443.8269033531,546556.1730966469
NOTAF9991EEF2053,TOKOeLig,TOKOeLig,2024-07-06 18:48:17,19,760000,83600.0,843600.0,308497.0743984221,451502.9256015779
NOTAC72D6A4FA46B,TOKOeLig,TOKOeLig,2024-07-07 08:39:10,3,120000,13200.0,133200.0,48710.064378698225,71289.93562130177
NOTAD7E0EEAA9A58,TOKOeLig,TOKOeLig,2024-07-07 09:54:29,30,1200000,132000.0,1332000.0,487100.6437869823,712899.3562130177
NOTA1B4EDE0A0980,TOKOeLig,TOKOeLig,2024-07-07 13:52:32,30,1200000,132000.0,1332000.0,487100.6437869823,712899.3562130177
NOTACEEC2492303E,TOKOeLig,TOKOeLig,2024-07-07 20:47:10,12,480000,52800.0,532800.0,194840.2575147929,285159.7424852071
NOTA5EAAB704D4F1,TOKOeLig,TOKOeLig,2024-07-08 08:37:54,21,840000,92400.0,932400.0,340970.45065088756,499029.54934911244
NOTAB31B10FD2FF4,TOKOeLig,TOKOeLig,2024-07-08 09:46:12,8,320000,35200.0,355200.0,129893.50500986194,190106.49499013805
NOTA04C5CB63B9A9,TOKOeLig,TOKOeLig,2024-07-08 10:37:43,26,1040000,114400.0,1154400.0,422153.8912820513,617846.1087179487
NOTABC08012DC611,TOKOeLig,TOKOeLig,2024-07-08 19:00:21,4,160000,17600.0,177600.0,64946.75250493097,95053.24749506902
NOTAA947F5B11436,TOKOeLig,TOKOeLig,2024-07-09 11:07:27,27,1080000,118800.0,1198800.0,438390.57940828404,641609.420591716
NOTA90B7111040F0,TOKOeLig,TOKOeLig,2024-07-09 11:32:38,27,1080000,118800.0,1198800.0,438390.57940828404,641609.420591716
NOTADAD255E78A1F,TOKOeLig,TOKOeLig,2024-07-09 14:20:14,23,920000,101200.0,1021200.0,373443.8269033531,546556.1730966469
NOTAEDCE0BD9513B,TOKOeLig,TOKOeLig,2024-07-09 18:31:08,10,400000,44000.0,444000.0,162366.88126232743,237633.11873767257
NOTAAD04F652003E,TOKOeLig,TOKOeLig,2024-07-09 19:26:28,17,680000,74800.0,754800.0,276023.6981459566,403976.3018540434
NOTAB2A9E996EA7E,TOKOeLig,TOKOeLig,2024-07-10 10:50:29,26,1040000,114400.0,1154400.0,421545.27053110773,618454.7294688923
NOTAB135C72640C8,TOKOeLig,TOKOeLig,2024-07-10 11:09:04,24,960000,105600.0,1065600.0,389118.71125948406,570881.2887405159
NOTA2C34A7743222,TOKOeLig,TOKOeLig,2024-07-11 08:22:09,26,1040000,114400.0,1154400.0,421545.27053110773,618454.7294688923
NOTA32CDFF7282E8,TOKOeLig,TOKOeLig,2024-07-11 19:12:41,28,1120000,123200.0,1243200.0,453971.8298027314,666028.1701972686
NOTAD943074ED4DD,TOKOeLig,TOKOeLig,2024-07-12 14:01:40,18,720000,79200.0,799200.0,291839.03344461304,428160.96655538696
NOTA9EC2EC514930,TOKOeLig,TOKOeLig,2024-07-12 15:40:54,24,960000,105600.0,1065600.0,389118.71125948406,570881.2887405159
NOTA57A9CB573DAC,TOKOeLig,TOKOeLig,2024-07-13 08:35:23,27,1080000,118800.0,1198800.0,437758.5501669196,642241.4498330804
NOTA243682445E23,TOKOeLig,TOKOeLig,2024-07-13 09:29:28,21,840000,92400.0,932400.0,340478.8723520485,499521.1276479515
NOTA6CE7FDC4661A,TOKOeLig,TOKOeLig,2024-07-13 11:10:46,22,880000,96800.0,976800.0,356692.1519878604,523307.8480121396
NOTA4710E54696DB,TOKOeLig,TOKOeLig,2024-07-13 12:22:46,14,560000,61600.0,621600.0,226985.9149013657,333014.0850986343
NOTA7ED5B995A8FE,TOKOeLig,TOKOeLig,2024-07-14 09:07:19,6,240000,26400.0,266400.0,97279.67781487101,142720.32218512899
NOTAFFED42709DB6,TOKOeLig,TOKOeLig,2024-07-14 10:54:30,29,1160000,127600.0,1287600.0,470185.1094385432,689814.8905614568
NOTAE906672E1B5D,TOKOeLig,TOKOeLig,2024-07-14 16:24:33,23,920000,101200.0,1021200.0,372905.43162367225,547094.5683763277
NOTAEC7585EAA0B0,TOKOeLig,TOKOeLig,2024-07-14 19:21:32,30,1200000,132000.0,1332000.0,486398.3890743551,713601.6109256449
NOTA8EAC80D4EC4B,TOKOeLig,TOKOeLig,2024-07-15 10:01:58,7,280000,30800.0,310800.0,113492.95745068285,166507.04254931715
NOTA4126C30E9CFF,TOKOeLig,TOKOeLig,2024-07-15 17:01:49,21,840000,92400.0,932400.0,340478.8723520485,499521.1276479515
NOTA317F6E15EB6B,TOKOeLig,TOKOeLig,2024-07-16 09:53:55,27,1080000,118800.0,1198800.0,437758.5501669196,642241.4498330804
NOTA450E16A49334,TOKOeLig,TOKOeLig,2024-07-16 11:44:21,28,1120000,123200.0,1243200.0,453971.8298027314,666028.1701972686
NOTAFEDF3EE50384,TOKOeLig,TOKOeLig,2024-07-16 13:49:40,25,1000000,110000.0,1110000.0,405331.99089529586,594668.0091047041
NOTA0A9BB4CEBBE1,TOKOeLig,TOKOeLig,2024-07-16 17:59:46,14,560000,61600.0,621600.0,226985.9149013657,333014.0850986343
NOTA8E094508ED9C,TOKOeLig,TOKOeLig,2024-07-17 08:17:25,25,1000000,110000.0,1110000.0,405331.99089529586,594668.0091047041
NOTABD7F47E3DDCF,TOKOeLig,TOKOeLig,2024-07-17 09:27:23,22,880000,96800.0,976800.0,356692.1519878604,523307.8480121396
NOTA2977A0D4A6B8,TOKOeLig,TOKOeLig,2024-07-17 14:32:16,7,280000,30800.0,310800.0,113492.95745068285,166507.04254931715
NOTAA45EF6E46850,TOKOeLig,TOKOeLig,2024-07-17 16:44:11,10,400000,44000.0,444000.0,162132.79635811836,237867.20364188164
NOTA58564D57A8FF,TOKOeLig,TOKOeLig,2024-07-18 12:50:50,11,440000,48400.0,488400.0,178346.0759939302,261653.9240060698
NOTAFFDA9926A0DF,TOKOeLig,TOKOeLig,2024-07-18 15:14:44,25,1000000,110000.0,1110000.0,405331.99089529586,594668.0091047041
NOTAC56C753034BA,TOKOeLig,TOKOeLig,2024-07-18 18:37:38,16,640000,70400.0,710400.0,259412.47417298937,380587.5258270106
NOTA7A2637F7DDF9,TOKOeLig,TOKOeLig,2024-07-18 18:47:44,9,360000,39600.0,399600.0,145919.51672230652,214080.48327769348
NOTADCA1E11D5585,TOKOeLig,TOKOeLig,2024-07-19 08:46:49,9,360000,39600.0,399600.0,145919.51672230652,214080.48327769348
NOTABE3E5A864D0D,TOKOeLig,TOKOeLig,2024-07-19 10:31:52,5,200000,22000.0,222000.0,81066.39817905918,118933.60182094082
NOTA50E0F35C056A,TOKOeLig,TOKOeLig,2024-07-19 13:40:33,3,120000,13200.0,133200.0,48639.83890743551,71360.16109256449
NOTA721094CA6D97,TOKOeLig,TOKOeLig,2024-07-19 16:46:58,28,1120000,123200.0,1243200.0,453971.8298027314,666028.1701972686
NOTA675AE16033B8,TOKOeLig,TOKOeLig,2024-07-19 18:04:08,6,240000,26400.0,266400.0,97279.67781487101,142720.32218512899
NOTAA0997061B434,TOKOeLig,TOKOeLig,2024-07-20 12:19:33,25,1000000,110000.0,1110000.0,405331.99089529586,594668.0091047041
NOTAD735E9F37F56,TOKOeLig,TOKOeLig,2024-07-20 12:22:26,24,960000,105600.0,1065600.0,389118.71125948406,570881.2887405159
NOTA714C5673F0D3,TOKOeLig,TOKOeLig,2024-07-21 09:11:08,17,680000,74800.0,754800.0,275625.7538088012,404374.2461911988
NOTAEB4930CF6666,TOKOeLig,TOKOeLig,2024-07-21 12:12:31,20,800000,88000.0,888000.0,324265.5927162367,475734.4072837633
NOTA08894BCD127D,TOKOeLig,TOKOeLig,2024-07-21 16:42:04,6,240000,26400.0,266400.0,97279.67781487101,142720.32218512899
NOTAB5C59C9747F8,TOKOeLig,TOKOeLig,2024-07-21 19:56:22,29,1160000,127600.0,1287600.0,470185.1094385432,689814.8905614568
NOTABE15B2FF48F4,TOKOeLig,TOKOeLig,2024-07-22 08:37:34,26,1040000,114400.0,1154400.0,421545.27053110773,618454.7294688923
NOTACB37628C259F,TOKOeLig,TOKOeLig,2024-07-22 12:34:43,29,1160000,127600.0,1287600.0,470185.1094385432,689814.8905614568
NOTA80F382C55191,TOKOeLig,TOKOeLig,2024-07-22 13:47:11,16,640000,70400.0,710400.0,259412.47417298937,380587.5258270106
NOTA2B305D109A9C,TOKOeLig,TOKOeLig,2024-07-22 15:05:21,28,1120000,123200.0,1243200.0,453971.8298027314,666028.1701972686
NOTA26DD9F43FC12,TOKOeLig,TOKOeLig,2024-07-22 20:20:19,21,840000,92400.0,932400.0,340478.8723520485,499521.1276479515
NOTA7911320564B9,TOKOeLig,TOKOeLig,2024-07-23 11:46:11,17,680000,74800.0,754800.0,275625.7538088012,404374.2461911988
NOTA63B10E40080A,TOKOeLig,TOKOeLig,2024-07-23 11:56:52,25,1000000,110000.0,1110000.0,405331.99089529586,594668.0091047041
NOTAEAEAB5705ADF,TOKOeLig,TOKOeLig,2024-07-23 15:29:23,23,920000,101200.0,1021200.0,372905.43162367225,547094.5683763277
NOTA26C936D119FA,TOKOeLig,TOKOeLig,2024-07-23 19:37:09,18,720000,79200.0,799200.0,291839.03344461304,428160.96655538696
NOTA716CF053ED4C,TOKOeLig,TOKOeLig,2024-07-23 19:39:22,3,120000,13200.0,133200.0,48639.83890743551,71360.16109256449
NOTAAF86B5371DA3,TOKOeLig,TOKOeLig,2024-07-24 09:03:52,14,560000,61600.0,621600.0,226985.9149013657,333014.0850986343
NOTAEAFB4C261CCE,TOKOeLig,TOKOeLig,2024-07-24 14:51:36,10,400000,44000.0,444000.0,162132.79635811836,237867.20364188164
NOTA712E69466176,TOKOeLig,TOKOeLig,2024-07-24 20:16:13,17,680000,74800.0,754800.0,275625.7538088012,404374.2461911988
NOTAE02BF1B5D0DD,TOKOeLig,TOKOeLig,2024-07-25 09:20:07,13,520000,57200.0,577200.0,210772.63526555386,309227.36473444616
NOTA01A1F0605E17,TOKOeLig,TOKOeLig,2024-07-25 09:27:38,18,720000,79200.0,799200.0,291839.03344461304,428160.96655538696
NOTA4DD1A91E3C8A,TOKOeLig,TOKOeLig,2024-07-25 11:26:19,21,840000,92400.0,932400.0,340478.8723520485,499521.1276479515
NOTADD2E9DAD037A,TOKOeLig,TOKOeLig,2024-07-25 17:23:00,5,200000,22000.0,222000.0,81066.39817905918,118933.60182094082
NOTAF19B7E1950B7,TOKOeLig,TOKOeLig,2024-07-25 20:07:21,11,440000,48400.0,488400.0,178346.0759939302,261653.9240060698
NOTAEE2C641E1AB6,TOKOeLig,TOKOeLig,2024-07-26 17:10:36,18,720000,79200.0,799200.0,291839.03344461304,428160.96655538696
NOTAF2197625F417,TOKOeLig,TOKOeLig,2024-07-26 17:30:48,13,520000,57200.0,577200.0,210772.63526555386,309227.36473444616
NOTA34DAE10AE2DC,TOKOeLig,TOKOeLig,2024-07-27 11:36:13,3,120000,13200.0,133200.0,48639.83890743551,71360.16109256449
NOTA1FC263467DD3,TOKOeLig,TOKOeLig,2024-07-27 12:19:37,3,120000,13200.0,133200.0,48639.83890743551,71360.16109256449
NOTA78F055C5582F,TOKOeLig,TOKOeLig,2024-07-27 15:07:14,20,800000,88000.0,888000.0,324265.5927162367,475734.4072837633
NOTABDA19676FEA5,TOKOeLig,TOKOeLig,2024-07-27 15:52:43,5,200000,22000.0,222000.0,81066.39817905918,118933.60182094082
NOTAFA74567D65D7,TOKOeLig,TOKOeLig,2024-07-28 09:56:41,11,440000,48400.0,488400.0,178346.0759939302,261653.9240060698
NOTA89AEEF4DC46B,TOKOeLig,TOKOeLig,2024-07-28 10:04:20,16,640000,70400.0,710400.0,259412.47417298937,380587.5258270106
NOTA01916A69DF13,TOKOeLig,TOKOeLig,2024-07-28 14:00:43,18,720000,79200.0,799200.0,291839.03344461304,428160.96655538696
NOTA5F357FE43A5A,TOKOeLig,TOKOeLig,2024-07-28 15:11:45,5,200000,22000.0,222000.0,81066.39817905918,118933.60182094082
NOTAE74C9B9194FA,TOKOeLig,TOKOeLig,2024-07-28 20:48:10,19,760000,83600.0,843600.0,308052.3130804249,451947.6869195751
NOTA69A120A1561B,TOKOeLig,TOKOeLig,2024-07-29 09:47:27,27,1080000,118800.0,1198800.0,437758.5501669196,642241.4498330804
NOTA1A2C90D7FE25,TOKOeLig,TOKOeLig,2024-07-29 10:10:59,4,160000,17600.0,177600.0,64853.11854324734,95146.88145675266
NOTA885ED1987093,TOKOeLig,TOKOeLig,2024-07-29 13:04:37,11,440000,48400.0,488400.0,178346.0759939302,261653.9240060698
