ID_DETAIL_TRANSFER_BARANG,ID_TRANSFER_BARANG,KD_BARANG,TOTAL_PESAN_TRANSFER_DUS,TOTAL_KIRIM_DUS,TOTAL_TIBA_DUS,TOTAL_DITOLAK_DUS,TOTAL_MASUK_DUS,STATUS
DTFR29727EE3A3B0,TRFRC66B08379118,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRA189219E726B,TRFR1F8FC882C897,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR829A94179328,TRFR12C79BECAFED,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR8D00259A28D1,TRFR8A1FE497260D,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRA7245E707DFF,TRFRF3BEB073468E,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR22A6A04E966F,TRFR4F5B555B7940,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR6CB3E43DE8CB,TRFR288E980B93AB,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRFE64EBED85C0,TRFRD69F8E10767E,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR2618D0AD5C76,TRFREF4F1E3409F5,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR6A0C248B7C78,TRFRE8EB0F761B61,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR672A83809487,TRFR07871812F3A4,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRB300BFB8785F,TRFR32FEB2224CD3,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR835B6DFB8583,TRFR8CC23502A596,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD0861F4C45D2,TRFR865F3E3D7D47,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR3FCBCCFA1B27,TRFR9D43ECF028A8,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR84A87914F03F,TRFRFDD93D444336,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRBEA673453A0B,TRFRCF9DA3F53275,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFR6AF6EEF6757B,TRFR89F162C6D3EC,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR5FCB55FD0DF8,TRFR451A8F864D05,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRA96186FB4AE9,TRFR392FC51416F4,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRCAE55C68415D,TRFR1BFCA93E112A,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR029AF9061511,TRFR69FD55ACBEB1,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRB0A5DDF1473E,TRFRF1336F3601BE,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR520CBC9211F4,TRFR46E607DC55E3,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR83643A250894,TRFR6F960B8E040A,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR721441CB291E,TRFRF3037D9A760E,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR36CE962A91DD,TRFRB82045CEC178,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRDE757FA9E900,TRFRFF7EC7902343,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFREE4498489191,TRFR50B9163D817D,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR336A3D861C60,TRFR1864A7A9C6FC,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR983E988102AA,TRFR6D6F84986A12,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFR573E3273E694,TRFR100B973C6A93,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR9B81851DFBFE,TRFR396AB79FF257,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRB42914C778D3,TRFR430BA2C86562,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRC9670F3FC099,TRFRD90CB758D924,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRFD928B9817AC,TRFRE4EF3D1DC097,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRB233FECE9C1A,TRFR4F98B2D43DB6,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR04CCD3666042,TRFR354DBD333679,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRBA3B23D35BB9,TRFR4051191D2020,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR7C19D50F4626,TRFRF6153DB5AFD9,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR77511B082DC8,TRFR1F7187F49F4C,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR9F0124597E01,TRFR9EBF69DAE906,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFR1DCE25834451,TRFRA3946EB736AB,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRE6DA9E7D74DE,TRFRD9AF407249AE,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR3BB4625D4F37,TRFR591205EBB64C,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRA3204BEBF72D,TRFRE5409429A14A,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR59F049117EDA,TRFRF4BF3D4ED120,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFREAADDA730943,TRFR60A60B675FBF,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD74E75914E11,TRFRCB0D2CB4AC9B,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR6ED1AA826C82,TRFR58E968322B9F,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR9C12D8A55730,TRFRFA13413D351F,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR9105B7A32D94,TRFR706406B3BFE0,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD2198413DE9D,TRFR57C1A71AD775,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFRD1162AC1531E,TRFRF072408AE9B9,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRE59568BE7204,TRFRE9D4B9609A18,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR020CEB5C8BC4,TRFRFCC520B39F7D,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD560F82D3DC3,TRFRC4B60F27B861,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR4C9777C1EC4F,TRFR14AD177DA718,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRF7DDDB41E123,TRFR84E246A35F12,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR5CE8D7EEB919,TRFR80E8CB40F92E,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR37E779246E1A,TRFRCE52F90E1D85,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRDACB2D279912,TRFRFFBC7509C3E8,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRE681F394F2B9,TRFR9014A8ACB818,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR34FAB70926EA,TRFR79EA51A1633D,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR5515A94A6BF2,TRFRF6A3C43E9519,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD0933A529EC9,TRFR7440E22B307B,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRCE4299EF5A8D,TRFRE671E59B7BAD,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR9EEAC05F89C6,TRFR137BB722B57C,W8r1LuGwd932W3Zq,4,4,4,0,4,SELESAI
DTFR50763C46E292,TRFRA2D683A6C6A7,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR53702B419D90,TRFRC073B669EC2B,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRE9756128F3BD,TRFRD5BDD38F7190,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR3CC15F8609B3,TRFR6BD9C7FE3BCC,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFRFA2247A9E095,TRFRF89B16197D76,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR5BC6F37C3445,TRFRB235E133201F,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR6EC1586455E5,TRFR63298AE1A8E6,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRF308FE93258C,TRFR39F9527EBFF5,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD8BD53E76EF6,TRFRE2BDB957E45D,W8r1LuGwd932W3Zq,4,4,4,0,4,SELESAI
DTFR5A0B25858A13,TRFRB4B0AB796DBD,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR0C9C05DEC288,TRFR5D74BE800612,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR022942C8D168,TRFR09A605FB25E0,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRFE2966EC48B4,TRFR688BCF5E381D,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRBC2A0DE5242D,TRFR372AC14FA62C,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRC630292D7453,TRFRF5685EB0D4DB,4aCSBjQPd3TzFd90,39,39,39,0,39,SELESAI
DTFR5995A4FD74E2,TRFR3E75B635F42C,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRA963F7C25679,TRFRBA97139C3687,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR28619BE17189,TRFRE413BB1286A5,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRFEA4B41C2AC3,TRFRA6D5569F80E7,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR06CF851F3FA6,TRFRC93631DCD3B5,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR98A77C125ED3,TRFR6C534C952203,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRED35CBEA91A2,TRFR8B2E8CEC33E7,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR2BF01E9E607C,TRFRF1D0BAAFCEC1,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR2301BDD559B0,TRFRCE0CE9BB1F40,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR1D18D029F7DA,TRFRB578DA1E93CA,4aCSBjQPd3TzFd90,39,39,39,0,39,SELESAI
DTFR11313BF47DC3,TRFRB105D215FFC2,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRC59F679849AA,TRFR062A9E371EC9,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRB8AE924AC8FA,TRFR38BDE85A6E86,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR26D58D5BEA85,TRFR7904FAE56147,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRE0B291CCFFD6,TRFR5DD519E79C75,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR6A8463D883C1,TRFRFC7557C9FF35,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR6BB98FC41500,TRFR7CDC9A4D688F,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRB5593B7F6E83,TRFR3177182F04FB,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRCEACE1997A1B,TRFRC048B208D768,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRBCAEC8B2E00B,TRFR1BF5099153BB,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRB88AB1105835,TRFR18BB02B9AD71,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRCEBEEA966428,TRFRC78A5F5EEFF6,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR51B2EAE1B05D,TRFR322BD36F8353,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR3022E4EFC08B,TRFR9381EDEFAED7,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRA7374C4D246B,TRFR6CFEC43CF171,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR7F82C00C8A95,TRFRFCEB7ADE6496,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRE8016AA70DAE,TRFR8B8EE215AFA0,4aCSBjQPd3TzFd90,40,40,40,0,40,SELESAI
DTFR0A4FE0716C6B,TRFR65B37841E2AB,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR16E28F946E0A,TRFRDE164D44D287,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR6556224B7A19,TRFRCD13D71CF333,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRE22434660607,TRFRACBE1515ADA4,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR86FE2E17CCDF,TRFR67AFBE644BE3,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR255C648DDEDA,TRFR7E797AF06BC8,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR8B4E1B46EDFE,TRFR3BB3781D0845,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRF5EB96AE9945,TRFRF36517672554,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFR6DC627782C29,TRFRF2CCA89907AC,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR242A14A1049E,TRFRFE090A05AAB4,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR96140CDDFFF9,TRFRA7A6BA93F100,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR8975F8D1C259,TRFRE7FFD5E33077,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR2863B244DC1F,TRFR5A6D2000C529,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR0BB60799DAB4,TRFRCB7BE52E5D74,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR4E429935975A,TRFR0A8268F1DABA,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRB732F43C64D2,TRFRC13696018862,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR6CAD54ADC5BC,TRFRA34CC114ED89,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRAC842CC5777C,TRFRA672761F6904,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD71F1CDE37CB,TRFR5A29DBEF1ED2,W8r1LuGwd932W3Zq,4,4,4,0,4,SELESAI
DTFR51C2E7B6F6BD,TRFRBF809DA92FD0,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR8AD3D9755140,TRFRA2F5384D93B6,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRF96F391D1FA2,TRFRC5C92D4F6301,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR04163A41F24A,TRFR2A2FDB92ECDB,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRB08853E161A6,TRFR8585325CEF5B,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR9DFE98C6A8F3,TRFR72DF538BB832,4aCSBjQPd3TzFd90,39,39,39,0,39,SELESAI
DTFRD98B5325D43F,TRFR8016BEA61F9C,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRAD6143F64959,TRFRC1FAB021F523,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR4F843E32EA1A,TRFR7DF27CBBA03E,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR1B5AD04A6EDE,TRFR81BC4551459C,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR2C0B9E7FC0FB,TRFR052508C12065,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRDCDEB00206FC,TRFR7EA7507526F9,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD6F125C4B84E,TRFRAA6C4DA486CD,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRE92F57DB3A76,TRFR162DFF466CE7,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR1EFE771A44CB,TRFR7DDBD2305D55,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR3532FC4D6111,TRFR45B24FC38038,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRF29339C0A363,TRFR10836811FA0C,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR385D3D3F86AE,TRFR3570118302B6,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD5D41A040F84,TRFR703FE6C35608,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR135A339D67C5,TRFRE93918D49A2F,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRA79B7746A1BB,TRFR9530E42D0E1E,W8r1LuGwd932W3Zq,4,4,4,0,4,SELESAI
DTFR9F525AB88928,TRFR11F5EDDFF95A,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR0071F191AC24,TRFR4CC2F6094BA5,4aCSBjQPd3TzFd90,40,40,40,0,40,SELESAI
DTFR97AB4EEE4ECD,TRFR8CB64CAA8AC5,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRBD8C6524CFBB,TRFRA8243BA9E0C3,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR5B060B5B9C91,TRFR101A69FD10AC,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRDEEC38B1DB99,TRFRE0BC3D0AF5EC,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR5F0AE52ECE29,TRFRAA1122F17D36,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR6FE57557324F,TRFRBF240D358900,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRC8FE7144891D,TRFRA6F2CEE41AD7,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRC75604454FA3,TRFR96C5A5AE3207,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRA307EDD157FB,TRFRF0739D36E9C7,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR99D4295D216A,TRFR2C602163C7DE,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR051DE2D014CB,TRFRE68D14537446,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR0346D85C1CE6,TRFR197AE866CCBF,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFR0391F4D96BB8,TRFRF24544A634BD,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRDD4A84E3234C,TRFR127FD8ECE3CB,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR49B859F78E2F,TRFR48225B197C5B,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRA78B704F6678,TRFR0D4C4FAE288A,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR2AB9F38134B9,TRFR3F76E0A3C178,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRA94C75B2311A,TRFRC8C6D373B35C,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD09811F75606,TRFR07CAB95C53E8,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR4E4F6D57368C,TRFR916E1407BE73,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR571CBF84D696,TRFR6838DAEF32DE,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRC971EF170A48,TRFRD5442EE8C29A,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFR94832F4D5D4E,TRFR81133E4694F4,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR5722B58C9A05,TRFR3A51BB8F051D,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR953ECA7B8472,TRFR40EDC0135876,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR09F71BF061FE,TRFRD436EF0A5A81,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRDEE2D903ECFB,TRFR01EB27201137,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRE40AAC3BDFB6,TRFR87B0B045CFF3,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRA93DCFBD4D5D,TRFR8458BE121954,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR01752F1E5949,TRFR64249385F10F,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR42CCE38C9102,TRFR7737584894EB,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR7C1355EFC32A,TRFR9C01FF9281C8,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRB2CC8E55CE41,TRFR5C57B3E48BA4,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR8FB7E57B38A2,TRFR687EB3E538EC,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR4AD69A5708D5,TRFR7E2B8F9128EF,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRB517D4B586EC,TRFR8E31B10593BB,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRE8A86A4FCB69,TRFR09FFD72511BA,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR1E576F2CC2DA,TRFR4E597C646EEB,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR8AB2ABD1CBDF,TRFR0130E17F1274,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR03747D170362,TRFR45E3DA057F9D,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRC28DF6A46B20,TRFRDE4EB6EAA070,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR3502E8D14499,TRFRE6ABEB32C78B,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR0CD9A25AE8E5,TRFR6246F51F2DEE,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR4F92026C4D4E,TRFRA92B1E5699A2,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR8F9257CDDE42,TRFR2739C7EBC85B,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFR6592B183451C,TRFRE593BF6B5D52,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR70A3D10653E5,TRFR339EBCC406F6,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR7645FBA5B2EE,TRFRD25A18CD7D0C,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR3DB7F9E31C8E,TRFR0A8A206F8B21,4aCSBjQPd3TzFd90,39,39,39,0,39,SELESAI
DTFR0BD21B0A4788,TRFRD6548C476413,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRF674B4F09D4D,TRFR587F1CAA1D71,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR90725C609349,TRFR2BC19EF5FE49,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR013AB328034C,TRFR8A613853CE31,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR4ECAC9E7C70A,TRFR8A5E8AA0E5B2,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR7B56CBD94FA1,TRFR93CF74682191,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR054AABE01E49,TRFRD55A51649597,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR4932D1D6E327,TRFR69A8065C8538,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRC0C884FC94FD,TRFR3E4EA66822B1,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFRB1A7FE51AB86,TRFRF4C181874DC1,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRFB78FF9E7F43,TRFR4CA1773E402C,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRC57E1F74E344,TRFR8FBC83CBF408,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRB9093A630CE6,TRFR6F9A10971626,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR255CD629F8C3,TRFR6A7FE2A2857D,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRA458DDD2DE54,TRFR427063F07260,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRB185F96F9C9F,TRFRF5C18212BB7A,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD382EC1D2D96,TRFR949655C01D98,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR34E7D5075FF1,TRFR56F18FA1882C,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR17308FF2AE74,TRFRF98AA45CE265,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRAE0F23D94031,TRFR9CBD77950F9B,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR1B6B0A28EE9C,TRFR4F4C41E9EF14,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR2E115C1A2D68,TRFR88C523FC9087,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR61D24342DF05,TRFR8C3BD102676A,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR637D48EF9296,TRFR263CCA561E46,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR3657EE2081C2,TRFR5A37A5377A2B,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR93CD8F49EF84,TRFRC7795CDD295B,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR6D8C5F2674EF,TRFRFC365B4441BE,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR75EA7B0876E6,TRFR0454FE9D8B07,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR5CCD15E584EE,TRFRB10C6FE9D0B6,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR7218005C8656,TRFR874DD800DB36,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD2A18E619A3C,TRFR2250AFF2773A,W8r1LuGwd932W3Zq,4,4,4,0,4,SELESAI
DTFR2A0C03ADA26E,TRFRD55A3A517A5F,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRC7AA3851D3CA,TRFR8CE0871680E7,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFR202D719DDBE7,TRFR79E3D7F39182,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR80161A15D243,TRFR5252B61238E2,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
