ID_DETAIL_TRANSFER_BARANG_BATCH,ID_DETAIL_TRANSFER_BARANG,ID_PESAN_BARANG,JUMLAH_PESAN_TRANSFER_BATCH_DUS,JUMLAH_KIRIM_DUS,JUMLAH_TIBA_DUS,JUMLAH_DITOLAK_DUS,JUMLAH_MASUK_DUS
DTFB0E099B14724B,DTFR336A3D861C60,PSBG98D291288BE3,5,5,5,0,5
DTFBD638F21721BE,DTFR983E988102AA,PSBGEB6B595FD501,37,37,37,0,37
DTFB67F73FC1694D,DTFR573E3273E694,PSBGF5472095E4A7,5,5,5,0,5
DTFBFE1102A3B834,DTFR9B81851DFBFE,PSBG97948787C3AD,5,5,5,0,5
DTFB17D4AC6AD4CD,DTFRB42914C778D3,PSBG97948787C3AD,5,5,5,0,5
DTFBD479AC98E438,DTFRC9670F3FC099,PSBG97948787C3AD,5,5,5,0,5
DTFBED494DBB2E8B,DTFRFD928B9817AC,PSBG97948787C3AD,5,5,5,0,5
DTFB3B451516EA99,DTFRB233FECE9C1A,PSBG538E41176364,5,5,5,0,5
DTFB89927FF93E8D,DTFR04CCD3666042,PSBG538E41176364,5,5,5,0,5
DTFB76745ECE2AEF,DTFRBA3B23D35BB9,PSBG538E41176364,5,5,5,0,5
DTFB4ED52B155665,DTFR7C19D50F4626,PSBG538E41176364,5,5,5,0,5
DTFB60C2549F1781,DTFR77511B082DC8,PSBG538E41176364,5,5,5,0,5
DTFBAD961D7B4938,DTFR9F0124597E01,PSBGEB6B595FD501,37,37,37,0,37
DTFB70B3E44AAF9D,DTFR1DCE25834451,PSBG40346F1AB3E1,5,5,5,0,5
DTFBF2BCE4A67586,DTFRE6DA9E7D74DE,PSBG40346F1AB3E1,5,5,5,0,5
DTFB35B75663F008,DTFR3BB4625D4F37,PSBG40346F1AB3E1,5,5,5,0,5
DTFBF508A5961A2E,DTFRA3204BEBF72D,PSBG40346F1AB3E1,5,5,5,0,5
DTFB1EDC52309FD4,DTFR59F049117EDA,PSBG92DC87DB72D4,5,5,5,0,5
DTFB50EA8A14BB2A,DTFREAADDA730943,PSBG92DC87DB72D4,5,5,5,0,5
DTFB030410530C5E,DTFRD74E75914E11,PSBG92DC87DB72D4,5,5,5,0,5
DTFB067CA520F125,DTFR6ED1AA826C82,PSBG92DC87DB72D4,5,5,5,0,5
DTFB9AD3D7FCFB58,DTFR9C12D8A55730,PSBG40346F1AB3E1,5,5,5,0,5
DTFBD35C416AE23A,DTFR9105B7A32D94,PSBG37BE4072D167,5,5,5,0,5
DTFB6DCEB5F55B59,DTFRD2198413DE9D,PSBGEB6B595FD501,37,37,37,0,37
DTFBCB0A10C89A60,DTFRD1162AC1531E,PSBG37BE4072D167,5,5,5,0,5
DTFBEDD00FCB1F39,DTFRE59568BE7204,PSBG37BE4072D167,5,5,5,0,5
DTFBE9B52C46740D,DTFR020CEB5C8BC4,PSBG37BE4072D167,5,5,5,0,5
DTFB3385C98C60AD,DTFRD560F82D3DC3,PSBG37BE4072D167,5,5,5,0,5
DTFB3E4AC67F3F87,DTFR4C9777C1EC4F,PSBG97948787C3AD,5,5,5,0,5
DTFBDF909A76DBD0,DTFRF7DDDB41E123,PSBGE41BE6943466,5,5,5,0,5
DTFBF516AB77270E,DTFR5CE8D7EEB919,PSBGE41BE6943466,5,5,5,0,5
DTFBEF0D60E1EB05,DTFR37E779246E1A,PSBGE41BE6943466,5,5,5,0,5
DTFBDBD1617BC0AC,DTFRDACB2D279912,PSBGE41BE6943466,5,5,5,0,5
DTFB376E81D92457,DTFRE681F394F2B9,PSBGE41BE6943466,5,5,5,0,5
DTFBA981250230F6,DTFR34FAB70926EA,PSBGE41BE6943466,5,5,5,0,5
DTFBEC319ABE6C38,DTFR5515A94A6BF2,PSBGC21437021D92,5,5,5,0,5
DTFB9CB0C76EC20E,DTFRD0933A529EC9,PSBGC21437021D92,5,5,5,0,5
DTFB54A8194A2EE3,DTFRCE4299EF5A8D,PSBGC21437021D92,5,5,5,0,5
DTFB702AA0304C37,DTFR9EEAC05F89C6,PSBGC21437021D92,4,4,4,0,4
DTFBD9C953CF0B38,DTFR50763C46E292,PSBGC21437021D92,5,5,5,0,5
DTFB34D5AC87A475,DTFR53702B419D90,PSBGC21437021D92,5,5,5,0,5
DTFBEFB08526FD0F,DTFRE9756128F3BD,PSBGC21437021D92,1,1,1,0,1
DTFB7DA9DDC2977B,DTFRE9756128F3BD,PSBGC79E3403518D,4,4,4,0,4
DTFBB7E2754AA4ED,DTFR3CC15F8609B3,PSBGEB6B595FD501,4,4,4,0,4
DTFBCF904C85F980,DTFR3CC15F8609B3,PSBGA23EB722517C,11,11,11,0,11
DTFBB9DE6D6C2EE4,DTFR3CC15F8609B3,PSBG21CD580A6B40,22,22,22,0,22
DTFBEB01D359AE74,DTFRFA2247A9E095,PSBGC79E3403518D,5,5,5,0,5
DTFBA59A67EDE04C,DTFR5BC6F37C3445,PSBGC79E3403518D,5,5,5,0,5
DTFB038B19D4D899,DTFR6EC1586455E5,PSBG477D6F9F90F7,5,5,5,0,5
DTFB3B5A98D8564B,DTFRF308FE93258C,PSBG477D6F9F90F7,5,5,5,0,5
DTFB694B2BBBEE11,DTFRD8BD53E76EF6,PSBG477D6F9F90F7,4,4,4,0,4
DTFBE7FCAD69075F,DTFR5A0B25858A13,PSBG477D6F9F90F7,5,5,5,0,5
DTFB1593B908DFA7,DTFR0C9C05DEC288,PSBG477D6F9F90F7,1,1,1,0,1
DTFB546DB8DC8B0B,DTFR0C9C05DEC288,PSBGC79E3403518D,4,4,4,0,4
DTFB3357045576C2,DTFR022942C8D168,PSBGC79E3403518D,5,5,5,0,5
DTFBBE70B1798F44,DTFRFE2966EC48B4,PSBGC79E3403518D,1,1,1,0,1
DTFB57EC834DD8FF,DTFRFE2966EC48B4,PSBGDE0315657017,4,4,4,0,4
DTFB8B4A8C6DB83D,DTFRBC2A0DE5242D,PSBGDE0315657017,5,5,5,0,5
DTFB56C3D30DD76C,DTFRC630292D7453,PSBG21CD580A6B40,39,39,39,0,39
DTFB5F8C278DD13C,DTFR5995A4FD74E2,PSBGDE0315657017,5,5,5,0,5
DTFB9BE86204D499,DTFRA963F7C25679,PSBGDE0315657017,5,5,5,0,5
DTFB31465B434028,DTFR28619BE17189,PSBGDE0315657017,5,5,5,0,5
DTFBFF28180CF3E8,DTFRFEA4B41C2AC3,PSBG9A4C5DD266B1,5,5,5,0,5
DTFBC0877DA6D4A3,DTFR06CF851F3FA6,PSBG9A4C5DD266B1,5,5,5,0,5
DTFBD5848D1D0564,DTFR98A77C125ED3,PSBG9A4C5DD266B1,5,5,5,0,5
DTFBACC5FD0CC6A0,DTFRED35CBEA91A2,PSBG9A4C5DD266B1,5,5,5,0,5
DTFBBD8C20E1F08A,DTFR2BF01E9E607C,PSBG9A4C5DD266B1,5,5,5,0,5
DTFB771D7C01C891,DTFR2301BDD559B0,PSBG0EF04796D6B0,5,5,5,0,5
DTFB5C7644A2F363,DTFR1D18D029F7DA,PSBG21CD580A6B40,39,39,39,0,39
DTFB4E0E2C9B8495,DTFR11313BF47DC3,PSBG0EF04796D6B0,5,5,5,0,5
DTFB0BECBE153CDE,DTFRC59F679849AA,PSBG0EF04796D6B0,5,5,5,0,5
DTFBAD23323EA6CD,DTFRB8AE924AC8FA,PSBG0EF04796D6B0,5,5,5,0,5
DTFB8A7D94A7EF96,DTFR26D58D5BEA85,PSBG0EF04796D6B0,5,5,5,0,5
DTFBA96535B25207,DTFRE0B291CCFFD6,PSBGB9FE5132E33F,5,5,5,0,5
DTFBBDDFBE4DCD86,DTFR6A8463D883C1,PSBGB9FE5132E33F,5,5,5,0,5
DTFB195A12CF4073,DTFR6BB98FC41500,PSBGB9FE5132E33F,5,5,5,0,5
DTFB22A838462322,DTFRB5593B7F6E83,PSBG00954BEADB27,5,5,5,0,5
DTFB5C8C7135E7BD,DTFRCEACE1997A1B,PSBG00954BEADB27,5,5,5,0,5
DTFBB937EFE34546,DTFRBCAEC8B2E00B,PSBG00954BEADB27,5,5,5,0,5
DTFB3F36AF9DFACC,DTFRB88AB1105835,PSBG00954BEADB27,5,5,5,0,5
DTFBCF4713339B70,DTFRCEBEEA966428,PSBGB9FE5132E33F,5,5,5,0,5
DTFB5C31482B2682,DTFR51B2EAE1B05D,PSBGDE0315657017,5,5,5,0,5
DTFB349E6BF8E870,DTFR3022E4EFC08B,PSBG4248513E6612,5,5,5,0,5
DTFBBC10EEF0C6BD,DTFRA7374C4D246B,PSBG4248513E6612,5,5,5,0,5
DTFBE1BAE1619198,DTFR7F82C00C8A95,PSBG4248513E6612,5,5,5,0,5
DTFB4DC9FFF16D1E,DTFRE8016AA70DAE,PSBG21CD580A6B40,40,40,40,0,40
DTFB33DCA6F380F6,DTFR0A4FE0716C6B,PSBGA3E8EFF00412,5,5,5,0,5
DTFB86B6CE8C290D,DTFR16E28F946E0A,PSBGA3E8EFF00412,5,5,5,0,5
DTFB7665414C144D,DTFR6556224B7A19,PSBGA3E8EFF00412,5,5,5,0,5
DTFB2EF8FE424303,DTFRE22434660607,PSBGA3E8EFF00412,5,5,5,0,5
DTFBDA0F77A3ABB8,DTFR86FE2E17CCDF,PSBGA3E8EFF00412,5,5,5,0,5
DTFB4A50112C1515,DTFR255C648DDEDA,PSBG2110EF3390B0,5,5,5,0,5
DTFB6227198DC906,DTFR8B4E1B46EDFE,PSBG2110EF3390B0,5,5,5,0,5
DTFBF11649A12E82,DTFRF5EB96AE9945,PSBG21CD580A6B40,38,38,38,0,38
DTFBB44C78AF9A56,DTFR6DC627782C29,PSBG2110EF3390B0,5,5,5,0,5
DTFBAAD9C4A73D1C,DTFR242A14A1049E,PSBG2110EF3390B0,5,5,5,0,5
DTFB8CEB0D689F47,DTFR96140CDDFFF9,PSBG2110EF3390B0,5,5,5,0,5
DTFB2C5CCE9000F7,DTFR8975F8D1C259,PSBGC94BC842DD4C,5,5,5,0,5
DTFB917EA8346F1B,DTFR2863B244DC1F,PSBGC94BC842DD4C,5,5,5,0,5
DTFBA8565B1999A5,DTFR0BB60799DAB4,PSBGC94BC842DD4C,5,5,5,0,5
DTFBFE737E7CDA66,DTFR4E429935975A,PSBGC94BC842DD4C,5,5,5,0,5
DTFB20F5FF74BE83,DTFRB732F43C64D2,PSBGC94BC842DD4C,5,5,5,0,5
DTFBE281ADABF1EB,DTFR6CAD54ADC5BC,PSBG4248513E6612,5,5,5,0,5
DTFBB989FF09BFDE,DTFRAC842CC5777C,PSBGA27BD031D687,5,5,5,0,5
DTFB7A1BD051F043,DTFRD71F1CDE37CB,PSBGA27BD031D687,4,4,4,0,4
DTFB121AAE9FA014,DTFR51C2E7B6F6BD,PSBGA27BD031D687,5,5,5,0,5
DTFB1856DBACF6B5,DTFR8AD3D9755140,PSBGA27BD031D687,5,5,5,0,5
DTFB9F0FFD4198F1,DTFRF96F391D1FA2,PSBG60D0EFBB65ED,5,5,5,0,5
DTFB51790F17E89A,DTFR04163A41F24A,PSBG60D0EFBB65ED,5,5,5,0,5
DTFB45D494E16FA4,DTFRB08853E161A6,PSBG60D0EFBB65ED,5,5,5,0,5
DTFB2A36F45FEE0E,DTFR9DFE98C6A8F3,PSBG21CD580A6B40,7,7,7,0,7
DTFB147ECB2DCEB9,DTFR9DFE98C6A8F3,PSBG8F2F3A90AFE5,32,32,32,0,32
DTFB354385B44608,DTFRD98B5325D43F,PSBG60D0EFBB65ED,5,5,5,0,5
DTFBA5B380EC06CF,DTFRAD6143F64959,PSBG60D0EFBB65ED,4,4,4,0,4
DTFB46532E31AE10,DTFRAD6143F64959,PSBGA27BD031D687,1,1,1,0,1
DTFB54D76F93BBAE,DTFR4F843E32EA1A,PSBGA27BD031D687,5,5,5,0,5
DTFB37C6E25AB9E0,DTFR1B5AD04A6EDE,PSBG9B2FED9D15AC,5,5,5,0,5
DTFB79BE29E33774,DTFR2C0B9E7FC0FB,PSBG9B2FED9D15AC,5,5,5,0,5
DTFB10F4126D98B6,DTFRDCDEB00206FC,PSBG9B2FED9D15AC,5,5,5,0,5
DTFBDC8CDE2408B7,DTFRD6F125C4B84E,PSBG9B2FED9D15AC,5,5,5,0,5
DTFB6D982E3FAA28,DTFRE92F57DB3A76,PSBGFDAD59489056,5,5,5,0,5
DTFB5FA2EF5B0AF4,DTFR1EFE771A44CB,PSBGFDAD59489056,5,5,5,0,5
DTFB21F2B19109E4,DTFR3532FC4D6111,PSBGFDAD59489056,5,5,5,0,5
DTFBBC70F5DCFAFD,DTFRF29339C0A363,PSBGFDAD59489056,5,5,5,0,5
DTFB9AF0EC131756,DTFR385D3D3F86AE,PSBG359ABC3B2707,5,5,5,0,5
DTFB6B8CBE034C0A,DTFRD5D41A040F84,PSBG359ABC3B2707,5,5,5,0,5
DTFBCE27217BC42D,DTFR135A339D67C5,PSBG359ABC3B2707,5,5,5,0,5
DTFB7416D6896871,DTFRA79B7746A1BB,PSBG359ABC3B2707,4,4,4,0,4
DTFB1051BFBBD1F2,DTFR9F525AB88928,PSBG359ABC3B2707,1,1,1,0,1
DTFBCF825FBE9CD6,DTFR9F525AB88928,PSBG9B2FED9D15AC,4,4,4,0,4
DTFB6D2A84969C27,DTFR0071F191AC24,PSBG8F2F3A90AFE5,40,40,40,0,40
DTFB4AE0239696A4,DTFR97AB4EEE4ECD,PSBGBA29E20CE064,5,5,5,0,5
DTFB5D8196B5CACC,DTFRBD8C6524CFBB,PSBGBA29E20CE064,5,5,5,0,5
DTFB8F930554D0F9,DTFR5B060B5B9C91,PSBGBA29E20CE064,5,5,5,0,5
DTFB2209164C573A,DTFRDEEC38B1DB99,PSBGBA29E20CE064,5,5,5,0,5
DTFBC390F5C92AA2,DTFR5F0AE52ECE29,PSBGBA29E20CE064,4,4,4,0,4
DTFB6A4A485CE17A,DTFR5F0AE52ECE29,PSBG4E71B0C916CD,1,1,1,0,1
DTFB238482D39956,DTFR6FE57557324F,PSBG4E71B0C916CD,5,5,5,0,5
DTFB8848BC0318A8,DTFRC8FE7144891D,PSBG4E71B0C916CD,5,5,5,0,5
DTFB4CD093BA744D,DTFRC75604454FA3,PSBG4E71B0C916CD,5,5,5,0,5
DTFB6F2DAD1EA044,DTFRA307EDD157FB,PSBGED275E0E5502,5,5,5,0,5
DTFB7E547DC2C68D,DTFR99D4295D216A,PSBGED275E0E5502,5,5,5,0,5
DTFBD1C4A9D650DA,DTFR051DE2D014CB,PSBGED275E0E5502,5,5,5,0,5
DTFBEDD89B5DB4DD,DTFR0346D85C1CE6,PSBG8F2F3A90AFE5,37,37,37,0,37
DTFBA7060EE12F2D,DTFR0391F4D96BB8,PSBGED275E0E5502,5,5,5,0,5
DTFB34DCAD034191,DTFRDD4A84E3234C,PSBG4E71B0C916CD,4,4,4,0,4
DTFB9A0C29FE85A2,DTFRDD4A84E3234C,PSBG9B2FED9D15AC,1,1,1,0,1
DTFBB1F025CB8B95,DTFR49B859F78E2F,PSBG9B2FED9D15AC,5,5,5,0,5
DTFBF4FE83580DAD,DTFRA78B704F6678,PSBGF0FC63001684,5,5,5,0,5
DTFB5F128B6E78FF,DTFR2AB9F38134B9,PSBGF0FC63001684,5,5,5,0,5
DTFB7FE486F75B2C,DTFRA94C75B2311A,PSBGF0FC63001684,5,5,5,0,5
DTFB737C9276F0F2,DTFRD09811F75606,PSBGF0FC63001684,5,5,5,0,5
DTFBCB2DE81F268C,DTFR4E4F6D57368C,PSBGF0FC63001684,5,5,5,0,5
DTFB81B5BBE3E92B,DTFR571CBF84D696,PSBGF0FC63001684,5,5,5,0,5
DTFB06B9D5630268,DTFRC971EF170A48,PSBG034113C0FB15,37,37,37,0,37
DTFB94A3D4F8EAD7,DTFR94832F4D5D4E,PSBG3D085231F9C8,5,5,5,0,5
DTFB440C567E48A4,DTFR5722B58C9A05,PSBG3D085231F9C8,5,5,5,0,5
DTFB831FF8C7E1E6,DTFR953ECA7B8472,PSBG3D085231F9C8,5,5,5,0,5
DTFB30E00477CCAA,DTFR09F71BF061FE,PSBG3D085231F9C8,5,5,5,0,5
DTFB0DDBF1F3FF03,DTFRDEE2D903ECFB,PSBG9B53B8A288D3,5,5,5,0,5
DTFBF798DD0C6A48,DTFRE40AAC3BDFB6,PSBG9B53B8A288D3,5,5,5,0,5
DTFBFD8BECA4B4FF,DTFRA93DCFBD4D5D,PSBG9B53B8A288D3,5,5,5,0,5
DTFB11ACB7556DFC,DTFR01752F1E5949,PSBG9B53B8A288D3,5,5,5,0,5
DTFB3567451C0976,DTFR42CCE38C9102,PSBG3D085231F9C8,5,5,5,0,5
DTFB82091B8D3BAE,DTFR7C1355EFC32A,PSBG3D085231F9C8,5,5,5,0,5
DTFBF12F46F2933C,DTFRB2CC8E55CE41,PSBG0EF9C385CF07,5,5,5,0,5
DTFB1A24A5D69A87,DTFR8FB7E57B38A2,PSBG0EF9C385CF07,5,5,5,0,5
DTFB5977BACEBE4A,DTFR4AD69A5708D5,PSBG0EF9C385CF07,5,5,5,0,5
DTFB49BCCD0F1E31,DTFRB517D4B586EC,PSBGB065EA6FA6C8,5,5,5,0,5
DTFB309449F31FEB,DTFRE8A86A4FCB69,PSBGB065EA6FA6C8,5,5,5,0,5
DTFBD7C81C7C37AB,DTFR1E576F2CC2DA,PSBGB065EA6FA6C8,5,5,5,0,5
DTFB592EEA30600E,DTFR8AB2ABD1CBDF,PSBGB065EA6FA6C8,5,5,5,0,5
DTFB8B19D0DE87E8,DTFR03747D170362,PSBGB065EA6FA6C8,5,5,5,0,5
DTFB4A717E16BBD1,DTFRC28DF6A46B20,PSBG0EF9C385CF07,5,5,5,0,5
DTFBA913E6836EFD,DTFR3502E8D14499,PSBG9610A48C09AB,5,5,5,0,5
DTFB04D76913E54E,DTFR0CD9A25AE8E5,PSBG9610A48C09AB,5,5,5,0,5
DTFB2FF349EDCBD9,DTFR4F92026C4D4E,PSBG9610A48C09AB,5,5,5,0,5
DTFB860E49170694,DTFR8F9257CDDE42,PSBG034113C0FB15,37,37,37,0,37
DTFBC6333B7546B4,DTFR6592B183451C,PSBG9610A48C09AB,5,5,5,0,5
DTFB76687E9CEDB4,DTFR70A3D10653E5,PSBG9610A48C09AB,5,5,5,0,5
DTFBC43EB7F30416,DTFR7645FBA5B2EE,PSBG9610A48C09AB,5,5,5,0,5
DTFBA82A053D2D39,DTFR3DB7F9E31C8E,PSBG034113C0FB15,39,39,39,0,39
DTFB458DBAFE84B3,DTFR0BD21B0A4788,PSBG67BF4AE45DE7,5,5,5,0,5
DTFB56B292E81954,DTFRF674B4F09D4D,PSBG67BF4AE45DE7,5,5,5,0,5
DTFB9A7F66E6DF73,DTFR90725C609349,PSBG67BF4AE45DE7,5,5,5,0,5
DTFB17874D8F19C9,DTFR013AB328034C,PSBG5C7D5C786590,5,5,5,0,5
DTFBE1F79264E70B,DTFR4ECAC9E7C70A,PSBG5C7D5C786590,5,5,5,0,5
DTFB99F661CB11F3,DTFR7B56CBD94FA1,PSBG5C7D5C786590,5,5,5,0,5
DTFB3A972E6149A7,DTFR054AABE01E49,PSBG5C7D5C786590,5,5,5,0,5
DTFB7502E73A47A0,DTFR4932D1D6E327,PSBG67BF4AE45DE7,5,5,5,0,5
DTFB764EB2F14B74,DTFRC0C884FC94FD,PSBG034113C0FB15,38,38,38,0,38
DTFB19ECDF4638D2,DTFRB1A7FE51AB86,PSBGC76E3ACCC2C7,5,5,5,0,5
DTFBDFD2A7C4840B,DTFRFB78FF9E7F43,PSBGC76E3ACCC2C7,5,5,5,0,5
DTFB81201A397097,DTFRC57E1F74E344,PSBGC76E3ACCC2C7,5,5,5,0,5
DTFB648C22D1E88B,DTFRB9093A630CE6,PSBGC76E3ACCC2C7,5,5,5,0,5
DTFBFB28132A08F6,DTFR255CD629F8C3,PSBGC76E3ACCC2C7,5,5,5,0,5
DTFBD65C93A47723,DTFRA458DDD2DE54,PSBG9C3FF95A821A,5,5,5,0,5
DTFBCBF2E50A427C,DTFRB185F96F9C9F,PSBG9C3FF95A821A,5,5,5,0,5
DTFB5EB40B73898C,DTFRD382EC1D2D96,PSBG9C3FF95A821A,5,5,5,0,5
DTFBB45E12200F22,DTFR34E7D5075FF1,PSBG9C3FF95A821A,5,5,5,0,5
DTFBFA75B05EA4B8,DTFR17308FF2AE74,PSBG9C3FF95A821A,5,5,5,0,5
DTFB05203DEC9578,DTFRAE0F23D94031,PSBG386CF84FE3DF,5,5,5,0,5
DTFBBADCBFA56406,DTFR1B6B0A28EE9C,PSBG386CF84FE3DF,5,5,5,0,5
DTFB84C69FB06480,DTFR2E115C1A2D68,PSBG386CF84FE3DF,5,5,5,0,5
DTFBB38E2370FB7C,DTFR61D24342DF05,PSBG386CF84FE3DF,5,5,5,0,5
DTFB08267651C69E,DTFR637D48EF9296,PSBG67BF4AE45DE7,5,5,5,0,5
DTFBB5B4B051ED58,DTFR3657EE2081C2,PSBG582FD83D7AA0,5,5,5,0,5
DTFB2290D3E6AAB2,DTFR93CD8F49EF84,PSBG582FD83D7AA0,5,5,5,0,5
DTFB1C2EF37E1D97,DTFR6D8C5F2674EF,PSBG582FD83D7AA0,5,5,5,0,5
DTFB1C0FB23D4440,DTFR75EA7B0876E6,PSBG582FD83D7AA0,5,5,5,0,5
DTFB70D3F8A0819D,DTFR5CCD15E584EE,PSBG582FD83D7AA0,5,5,5,0,5
DTFBADE16ED591B0,DTFR7218005C8656,PSBG582FD83D7AA0,5,5,5,0,5
DTFB06349954B660,DTFRD2A18E619A3C,PSBG6A739FEBEBBD,4,4,4,0,4
DTFB8445A84175EA,DTFR2A0C03ADA26E,PSBG6A739FEBEBBD,5,5,5,0,5
DTFB03CAD299DE25,DTFRC7AA3851D3CA,PSBGD42F3E4158BB,38,38,38,0,38
DTFBF5D65E1DA3CF,DTFR202D719DDBE7,PSBG6A739FEBEBBD,5,5,5,0,5
DTFB229B3D7E3ABD,DTFR80161A15D243,PSBG6A739FEBEBBD,5,5,5,0,5
DTFBB7DCBD1152A2,DTFR1BBA1992674B,PSBG6A739FEBEBBD,5,5,5,0,5
DTFB4D184078EBD8,DTFR8E1F721C5C0A,PSBG6A739FEBEBBD,1,1,1,0,1
DTFBF2F47A957F51,DTFR8E1F721C5C0A,PSBG49EB6210E78C,4,4,4,0,4
DTFB0CD1DC6AA3E9,DTFR543FB4C2C4B3,PSBG49EB6210E78C,5,5,5,0,5
DTFB5748C99ABED0,DTFR2A77468ADFD2,PSBG49EB6210E78C,5,5,5,0,5
DTFBC4FCDF7BE913,DTFR51DB385017E7,PSBGD42F3E4158BB,37,37,37,0,37
DTFBDE85CD49E68C,DTFRBFC26C6E7A6C,PSBG49EB6210E78C,5,5,5,0,5
DTFB92166E59F5A1,DTFR2FB74FFBB767,PSBG49EB6210E78C,5,5,5,0,5
DTFB63CEF86F6B14,DTFR53B64C0DFF99,PSBGC1BB275A87D1,5,5,5,0,5
DTFB886C7F1C60A5,DTFRF490DFB5DCED,PSBGD42F3E4158BB,37,37,37,0,37
DTFB58E28C23DAC6,DTFRA7DF5329F9CF,PSBGC1BB275A87D1,5,5,5,0,5
DTFBCFBE4F4C15CE,DTFRD3242B85617C,PSBGC1BB275A87D1,5,5,5,0,5
DTFBD1DE0E5B309E,DTFRDB052EE3B0FB,PSBGC1BB275A87D1,5,5,5,0,5
DTFB56F38A62D3EA,DTFR1B292BD15D2B,PSBGC1BB275A87D1,5,5,5,0,5
DTFB2BADB1B3613F,DTFR71894C3627F4,PSBGB6AEDFC850D8,5,5,5,0,5
DTFBC3B57F2D4F6B,DTFR24D60F040F8A,PSBGB6AEDFC850D8,5,5,5,0,5
DTFBE46CAB9A92A3,DTFR47811971D1CE,PSBGB6AEDFC850D8,5,5,5,0,5
DTFB5664115396E1,DTFR8C168CEAC6C7,PSBGB6AEDFC850D8,5,5,5,0,5
DTFB409FAB6CDF59,DTFRDFD3BECE4266,PSBGB18D3887E99A,5,5,5,0,5
DTFB4FF1C4FC3C6C,DTFRA27FAC04E627,PSBGB18D3887E99A,5,5,5,0,5
DTFB99D4C596CFDC,DTFRAEF11F03B14C,PSBGB18D3887E99A,5,5,5,0,5
DTFB51DAD5236671,DTFRC3DAB9590B66,PSBGB18D3887E99A,5,5,5,0,5
DTFB5C5A363B3B81,DTFRFC5CB8B6AE0F,PSBG19DBFC44D04C,5,5,5,0,5
DTFB73ED6FF9EE2D,DTFR5E220972A61D,PSBG19DBFC44D04C,5,5,5,0,5
DTFB31C92467DF88,DTFR14D0AF91FB2C,PSBG19DBFC44D04C,5,5,5,0,5
DTFB7BE66E05D538,DTFRE1F836B885B6,PSBG19DBFC44D04C,5,5,5,0,5
DTFB528991468994,DTFR8E4F31A10874,PSBG49EB6210E78C,5,5,5,0,5
DTFB6A04D04DF045,DTFREE53A01B21A2,PSBG076E0E51375E,5,5,5,0,5
DTFBE694C9AB3D04,DTFR93C59D5D8625,PSBG076E0E51375E,5,5,5,0,5
DTFB2A1580116ED4,DTFR5172560FAEB8,PSBG076E0E51375E,5,5,5,0,5
DTFBDC1294F47E1C,DTFRC681A9B9DF3A,PSBG076E0E51375E,5,5,5,0,5
DTFBBD4CCCE3731F,DTFR3846AF6BE5E5,PSBG5A093FCD8366,5,5,5,0,5
DTFB582E59F6BC95,DTFR58CCFDA2EC12,PSBG5A093FCD8366,5,5,5,0,5
DTFBD5FB97B9279E,DTFRDD18848440F1,PSBG5A093FCD8366,5,5,5,0,5
DTFBF121EC3EC9B6,DTFR2B05CA6C6EEF,PSBGD42F3E4158BB,38,38,38,0,38
DTFB53E4C4AE17CD,DTFRFB6DE1819587,PSBG5A093FCD8366,5,5,5,0,5
DTFB3FFE1B81FCF4,DTFRD90E59E1436C,PSBG5A093FCD8366,5,5,5,0,5
DTFB3FD17FE39699,DTFR2FFC5BFE8C91,PSBG5A093FCD8366,5,5,5,0,5
DTFB4151DCABD15B,DTFR44C7FD773360,PSBG1BB44F0DA494,4,4,4,0,4
DTFBA464324CC77A,DTFR4A87E92A3CDB,PSBG1BB44F0DA494,5,5,5,0,5
DTFB9CB4BC42AB1C,DTFR24445D290327,PSBG1BB44F0DA494,5,5,5,0,5
DTFBD74A65CD8535,DTFR1D0876D6A810,PSBG1BB44F0DA494,5,5,5,0,5
DTFB4B2957B98C53,DTFR09B611C1E48A,PSBG1BB44F0DA494,5,5,5,0,5
DTFB882295F191FB,DTFR7C2E30597672,PSBG547902FEAF2E,5,5,5,0,5
DTFB57343655E406,DTFR82D781C4FD64,PSBG547902FEAF2E,5,5,5,0,5
DTFBFB0F5F3EEC4D,DTFR10187065B8FD,PSBG547902FEAF2E,5,5,5,0,5
DTFB116F38D2E3BD,DTFR62F2039FC3F1,PSBG547902FEAF2E,5,5,5,0,5
DTFB0B893C309E68,DTFR934A044477E5,PSBGD42F3E4158BB,1,1,1,0,1
DTFBD5DCD97FB96F,DTFR934A044477E5,PSBG034113C0FB15,3,3,3,0,3
DTFBE60251EFCBE4,DTFR934A044477E5,PSBG8F2F3A90AFE5,33,33,33,0,33
DTFB55C8D32F9E94,DTFR1A4C3D5F1430,PSBG547902FEAF2E,4,4,4,0,4
DTFB887C5AF03B73,DTFR1A4C3D5F1430,PSBG1BB44F0DA494,1,1,1,0,1
DTFBBEE9B9EFDB6C,DTFRDE0938A4789B,PSBG1BB44F0DA494,5,5,5,0,5
DTFB4EB859BFEAEA,DTFRCF7CD3AA398F,PSBGC9BB9A21AC51,5,5,5,0,5
DTFB2A82697A959F,DTFRA8ADB96AEAF7,PSBGC9BB9A21AC51,5,5,5,0,5
DTFBE27C2E0B342E,DTFR59A3ED63E45B,PSBGC9BB9A21AC51,5,5,5,0,5
DTFB7B34821DF0E9,DTFRCD853791939D,PSBG7DD1F12A866D,5,5,5,0,5
