ID_HISTORY_STOCK,KD_BARANG,KD_LOKASI,UPDATED_BY,JUMLAH_AWAL,JUMLAH_PERUBAHAN,JUMLAH_AKHIR,TIPE_PERUBAHAN,REF,SATUAN,WAKTU_CHANGE
SKHY9AE1E433197F,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,54,-13,56,PENJUALAN,DNJB85C2ADCDF2CA,PIECES,2024-08-10 20:38:07
SKHYEFEDD5E72E24,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,810,-22,1780,PENJUALAN,DNJB26E8AF7099E5,PIECES,2024-08-10 20:59:43
SKHYC16C89E2E02C,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,553,-5,1597,PENJUALAN,DNJBE3C891DB0623,PIECES,2024-08-11 08:01:13
SKHYA1B2B57A535F,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,579,-21,1576,PENJUALAN,DNJBBA25B8249C93,PIECES,2024-08-11 08:22:42
SKHY05FDDEBBB03E,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,49,-6,-6,PENJUALAN,DNJBF5F01B7B5F28,PIECES,2024-08-11 08:32:40
SKHYBE5E08F91A18,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,5,-5,16,PENJUALAN,DNJB3A27E5C42F86,PIECES,2024-08-11 08:40:22
SKHY1436AE9A2971,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,50,-1,-7,PENJUALAN,DNJBD52F3014CFA0,PIECES,2024-08-11 09:13:37
SKHYFB75186042F7,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,9,-3,-10,PENJUALAN,DNJB313796537865,PIECES,2024-08-11 09:14:42
SKHYBC7CB5B6B5A5,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,788,-19,1761,PENJUALAN,DNJB01324EF32790,PIECES,2024-08-11 09:21:17
SKHY5598E886BB18,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,39,-25,31,PENJUALAN,DNJB449ED081329D,PIECES,2024-08-11 10:07:15
SKHYEAD6880FE6C6,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,761,-22,1739,PENJUALAN,DNJBB43D20040152,PIECES,2024-08-11 10:59:38
SKHY062CC706C5C6,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,15,-5,35,TRANSFER,TRFRAF681D2FD3CA,DUS,2024-08-11 11:22:17
SKHY63A07986B14D,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,6,50,81,TRANSFER,TRFRAF681D2FD3CA,PIECES,2024-08-11 11:27:17
SKHY9AD6289FBD6E,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,769,-8,1731,PENJUALAN,DNJB42D7AB5AFF43,PIECES,2024-08-11 11:44:25
SKHYFC411DE8FF0B,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,93,-22,99,PENJUALAN,DNJB40852D4FAFC9,PIECES,2024-08-11 12:11:41
SKHY4C2E2396756F,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,558,-5,1571,PENJUALAN,DNJB9EF3E1788E92,PIECES,2024-08-11 13:51:42
SKHYC174FBC8D5C6,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,10,-5,30,TRANSFER,TRFR329A5CB23A59,DUS,2024-08-11 13:54:14
SKHY99437F7B9B40,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,0,50,40,TRANSFER,TRFR329A5CB23A59,PIECES,2024-08-11 13:59:14
SKHYB83236E8ED39,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,602,-23,1548,PENJUALAN,DNJBE3787E1D2305,PIECES,2024-08-11 15:32:54
SKHY5C43327BB8BD,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,12,-4,12,PENJUALAN,DNJBAFEF6A3824AB,PIECES,2024-08-11 15:37:29
SKHYF3AB112E89BA,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,43,-13,27,PENJUALAN,DNJB5BAC0BB46D27,PIECES,2024-08-11 16:03:37
SKHY81D2D4B59CF1,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,56,-4,77,PENJUALAN,DNJB920695D9CAC7,PIECES,2024-08-11 16:36:37
SKHY17AAD209F233,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,121,-28,71,PENJUALAN,DNJB74384B72C3A9,PIECES,2024-08-11 17:21:05
SKHY52D34757697B,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,548,-23,1525,PENJUALAN,DNJBC5FD495DED54,PIECES,2024-08-11 17:57:53
SKHY791F76600837,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,8,-3,9,PENJUALAN,DNJBE6214FBA55F2,PIECES,2024-08-11 18:00:25
SKHY64C1BDB974D0,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,30,-21,6,PENJUALAN,DNJBBB214828C00E,PIECES,2024-08-11 18:42:41
SKHY755B5D69E4BB,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,52,-13,64,PENJUALAN,DNJB4E2A882BA34F,PIECES,2024-08-11 18:44:19
SKHYE5E1E704F985,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,739,-23,1708,PENJUALAN,DNJB42008F21984B,PIECES,2024-08-11 19:51:37
SKHY62C1AED704E2,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,707,-1,1707,PENJUALAN,DNJBAA0A4F80ECEA,PIECES,2024-08-12 08:53:18
SKHY5497F9E573CC,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,492,-7,1518,PENJUALAN,DNJBB414DED66B06,PIECES,2024-08-12 09:00:29
SKHYBFE0A81C6AD2,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,20,-13,-7,PENJUALAN,DNJBD202ABC78541,PIECES,2024-08-12 10:29:07
SKHYD8A499094C87,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,7,-5,-12,PENJUALAN,DNJB2ADF0CA503D6,PIECES,2024-08-12 10:32:13
SKHY264E1230A8F7,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,30,-5,25,TRANSFER,TRFRF3D1775BD054,DUS,2024-08-12 10:38:51
SKHY60BE6C2F8F12,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,0,50,59,TRANSFER,TRFRF3D1775BD054,PIECES,2024-08-12 10:42:51
SKHYAA21F3CEE328,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,682,-23,1684,PENJUALAN,DNJBAF2483AB5809,PIECES,2024-08-12 11:58:56
SKHY7E012DD4BA53,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,525,-18,1500,PENJUALAN,DNJB971FCEF89BAC,PIECES,2024-08-12 12:14:43
SKHY0BCDED352B89,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,14,-7,57,PENJUALAN,DNJBD2CCB9240F74,PIECES,2024-08-12 12:36:22
SKHYFA23E5D2D9FD,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,56,-15,-27,PENJUALAN,DNJBDAF60E21EB82,PIECES,2024-08-12 12:55:29
SKHY644E078496CE,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,1021,-6,65,PENJUALAN,DNJBAB30A79BD648,PIECES,2024-08-12 13:47:51
SKHYB5268ABC863B,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,25,-5,20,TRANSFER,TRFRCB885FCB438D,DUS,2024-08-12 14:23:58
SKHY93DE05CC2181,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,6,50,23,TRANSFER,TRFRCB885FCB438D,PIECES,2024-08-12 14:27:58
SKHY7805DBF31D05,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,10,20,40,PEMESANAN,PSBG5BD1E76342A7,DUS,2024-08-12 15:40:00
SKHY1D8F2E03A708,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,706,-18,1666,PENJUALAN,DNJB0B75D6C1426F,PIECES,2024-08-12 15:56:41
SKHY2A57DB494748,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,1003,-1,64,PENJUALAN,DNJBC93708E58084,PIECES,2024-08-12 16:14:47
SKHYC9A96019CD86,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,485,-12,1488,PENJUALAN,DNJBF323F500E713,PIECES,2024-08-12 17:12:14
SKHY9AF08A2B8A08,4aCSBjQPd3TzFd90,GDNGj825,GDNGj825,163,-38,125,TRANSFER,TRFR0C0A0AF8D619,DUS,2024-08-12 17:42:41
SKHY20382576F136,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,71,950,1014,TRANSFER,TRFR0C0A0AF8D619,PIECES,2024-08-12 17:45:41
SKHY69F90EF425C7,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,36,-12,47,PENJUALAN,DNJBE9C23B66FFEC,PIECES,2024-08-12 17:47:31
SKHY3D091BBCD52A,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,50,-14,33,PENJUALAN,DNJB73429913271D,PIECES,2024-08-12 18:28:36
SKHY7C1051A15D1B,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,1015,-12,1002,PENJUALAN,DNJB5DC7A5B9A20F,PIECES,2024-08-12 18:41:17
SKHY005741332A0E,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,2,-2,21,PENJUALAN,DNJBD473F6A73912,PIECES,2024-08-12 18:56:41
SKHY5CB078C400A3,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,716,-9,1657,PENJUALAN,DNJB2BE2002E5393,PIECES,2024-08-12 19:04:23
SKHY8343B87AE60C,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,41,-21,0,PENJUALAN,DNJB23E6683A8429,PIECES,2024-08-12 19:35:52
SKHYB713DEC49C42,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,6,-6,51,PENJUALAN,DNJB08F7C83A6315,PIECES,2024-08-12 20:01:01
SKHY2A534AE63C2B,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,688,-6,1651,PENJUALAN,DNJBE7A61D739E64,PIECES,2024-08-12 20:01:41
SKHY295B3631D407,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,7,-1,50,PENJUALAN,DNJBD0E13FA11EC2,PIECES,2024-08-12 20:12:42
SKHY60FB6191E4D3,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,507,-15,1473,PENJUALAN,DNJB07DE861982DA,PIECES,2024-08-12 20:57:23
SKHY75835D1DBC9D,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,421,-3,1470,PENJUALAN,DNJBEF8129EB0B17,PIECES,2024-08-13 08:03:52
SKHYAE952E717F7B,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,982,-26,976,PENJUALAN,DNJB36AEE447657D,PIECES,2024-08-13 09:54:57
SKHYA75429914F74,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,33,-27,23,PENJUALAN,DNJB8E7053AB355F,PIECES,2024-08-13 10:32:49
SKHY385C05A49596,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,15,-5,35,TRANSFER,TRFR7FCB80AE698E,DUS,2024-08-13 11:19:22
SKHYA2A3018CA1DE,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,0,50,50,TRANSFER,TRFR7FCB80AE698E,PIECES,2024-08-13 11:22:22
SKHY3DAE0A14EC55,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,6,-4,46,PENJUALAN,DNJB4583AC242937,PIECES,2024-08-13 12:17:43
SKHY3B3182F1216B,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,657,-10,1641,PENJUALAN,DNJB45A536C7DDDF,PIECES,2024-08-13 12:22:14
SKHYFA5B997F6807,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,6,-6,17,PENJUALAN,DNJB2616974451EA,PIECES,2024-08-13 12:33:35
SKHY92618DEF5054,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,50,-17,0,PENJUALAN,DNJBA376901BCE0D,PIECES,2024-08-13 12:54:43
SKHY6192EFF7937C,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,50,-18,28,PENJUALAN,DNJB307248057B06,PIECES,2024-08-13 13:16:35
SKHYD112A015ED8E,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,5,-5,28,PENJUALAN,DNJB638F0D8015DD,PIECES,2024-08-13 15:21:25
SKHY2E650E86AD19,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,24,-3,25,PENJUALAN,DNJB083D96A50A40,PIECES,2024-08-13 15:41:11
SKHYC66DEB5F2E89,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,11,-6,19,PENJUALAN,DNJB0106F42980ED,PIECES,2024-08-13 16:01:33
SKHY0FB4FF63776B,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,21,-10,9,PENJUALAN,DNJB2A5D79B73900,PIECES,2024-08-13 16:28:43
SKHYD47B46C8AD3A,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,1002,-20,956,PENJUALAN,DNJB2A6531E78228,PIECES,2024-08-13 16:51:57
SKHY1F0C780DD9EC,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,473,-10,1460,PENJUALAN,DNJB8484B7BE6B11,PIECES,2024-08-13 17:38:43
SKHY1ABA08940719,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,20,-5,30,TRANSFER,TRFR082E66F05CC9,DUS,2024-08-13 17:49:35
SKHYF813492CCB09,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,0,50,50,TRANSFER,TRFR082E66F05CC9,PIECES,2024-08-13 17:51:35
SKHYF3384E460714,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,659,-2,1639,PENJUALAN,DNJBEADEB547C86C,PIECES,2024-08-13 18:18:54
SKHY5665C7903BFB,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,436,-2,1458,PENJUALAN,DNJB982E48D132CC,PIECES,2024-08-13 18:25:04
SKHY3EBA8F830E6B,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,956,-20,936,PENJUALAN,DNJB4D4EF5FE055C,PIECES,2024-08-13 18:57:27
SKHY41E2C036247A,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,2,-2,26,PENJUALAN,DNJB7AE579F7A149,PIECES,2024-08-13 19:14:22
SKHY59AF091623DD,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,434,-13,1445,PENJUALAN,DNJB22AEC8EAA0CE,PIECES,2024-08-13 19:39:11
SKHY88C42EEC73FF,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,463,-27,1418,PENJUALAN,DNJB241D5B69E478,PIECES,2024-08-13 19:51:57
SKHY8B660501068C,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,32,-26,0,PENJUALAN,DNJB34C466C92C92,PIECES,2024-08-13 20:06:56
SKHYD8C71DB757FE,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,2,-1,49,PENJUALAN,DNJB689DD5278EFA,PIECES,2024-08-14 08:10:49
SKHY427DF532643D,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,11,-10,-1,PENJUALAN,DNJBABB7CA5966EA,PIECES,2024-08-14 08:48:07
SKHYA94D290527CD,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,35,-24,-25,PENJUALAN,DNJB5CD3E85FF46E,PIECES,2024-08-14 09:51:40
SKHYD28FF770661B,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,400,-1,1417,PENJUALAN,DNJB3E41B5281639,PIECES,2024-08-14 10:08:20
SKHY1D6C24F998F0,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,399,-15,1402,PENJUALAN,DNJBD559855F64BC,PIECES,2024-08-14 10:39:25
SKHYA66F1F46473D,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,929,-11,925,PENJUALAN,DNJBB02D96F3FF2F,PIECES,2024-08-14 11:04:12
SKHY3FF9D59D5AC4,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,0,30,60,PEMESANAN,PSBG7C2F4F9DD6CC,DUS,2024-08-14 11:17:07
SKHY12CAC8D69B16,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,50,-25,-25,PENJUALAN,DNJB40E0E0848E4E,PIECES,2024-08-14 11:29:57
SKHYCD4B8E1E4976,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,25,-4,-29,PENJUALAN,DNJBE7616AB6D157,PIECES,2024-08-14 11:30:15
SKHYE7B8B5B7EBA6,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,418,-18,1384,PENJUALAN,DNJBBD6CE3953B07,PIECES,2024-08-14 11:56:19
SKHY852BC60F0F80,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,913,-3,922,PENJUALAN,DNJB7E5F02CB63E7,PIECES,2024-08-14 12:41:18
SKHY6E91BB1C7CBF,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,25,-5,55,TRANSFER,TRFRE34DD7A2D982,DUS,2024-08-14 12:51:21
SKHYEA2BFABA8D45,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,0,50,99,TRANSFER,TRFRE34DD7A2D982,PIECES,2024-08-14 12:54:21
SKHY4A17C8F4D9EC,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,21,-6,93,PENJUALAN,DNJBE9713F2D039E,PIECES,2024-08-14 13:05:55
SKHY8461CA3493CE,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,625,-25,1614,PENJUALAN,DNJB8F1B2AB260F9,PIECES,2024-08-14 13:41:48
SKHY7CB279A0363B,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,910,-2,920,PENJUALAN,DNJBBF893610E5D2,PIECES,2024-08-14 13:52:53
SKHY1C1067059656,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,50,-29,64,PENJUALAN,DNJBCA39B6B8B766,PIECES,2024-08-14 14:05:33
SKHYC4623980585A,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,20,-5,50,TRANSFER,TRFR419F05ED48C8,DUS,2024-08-14 15:39:34
SKHY3ACCF8D1A244,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,0,50,21,TRANSFER,TRFR419F05ED48C8,PIECES,2024-08-14 15:40:34
SKHYA7A0F401C773,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,1,-1,20,PENJUALAN,DNJBD67716357625,PIECES,2024-08-14 15:55:41
SKHY281FE50D68A5,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,30,-5,45,TRANSFER,TRFR471A0174F9B2,DUS,2024-08-14 15:56:22
SKHY117091708310,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,0,50,25,TRANSFER,TRFR471A0174F9B2,PIECES,2024-08-14 15:59:22
SKHY05EF5BDDF961,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,918,-5,915,PENJUALAN,DNJB691F3B5BDE00,PIECES,2024-08-14 16:31:27
SKHY985085CB222E,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,21,-20,0,PENJUALAN,DNJBE5E3C5067EC6,PIECES,2024-08-14 16:57:57
SKHY13637CC3E244,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,578,-15,1599,PENJUALAN,DNJB2A88089798D6,PIECES,2024-08-14 17:53:25
SKHYE42BC193357F,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,384,-28,1356,PENJUALAN,DNJB6C39E35FE35A,PIECES,2024-08-14 18:46:36
SKHYE66DCADC883D,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,600,-22,1577,PENJUALAN,DNJB6FB7433153B5,PIECES,2024-08-14 19:16:19
SKHY2C19EDE27E1E,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,50,-15,10,PENJUALAN,DNJBCC4AAC738F75,PIECES,2024-08-14 19:19:49
SKHY52603E0E5516,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,15,-12,52,PENJUALAN,DNJB33EE6FE3FD95,PIECES,2024-08-14 20:08:01
SKHY003EF41549BF,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,3,-1,51,PENJUALAN,DNJB6D31C12E1CEE,PIECES,2024-08-14 20:19:18
SKHYAB5AB3C35B9F,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,647,-22,1555,PENJUALAN,DNJBC3B49E075C4E,PIECES,2024-08-14 20:29:22
SKHYEC510FFDB399,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,936,-7,908,PENJUALAN,DNJB36CFC9C071BE,PIECES,2024-08-14 20:43:32
SKHY43B0AE20A993,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,547,-3,1552,PENJUALAN,DNJBB937AC4A6909,PIECES,2024-08-15 08:11:25
SKHYD0A780576BBF,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,51,-14,37,PENJUALAN,DNJBD68E6F05976F,PIECES,2024-08-15 09:12:29
SKHY0C95128EA7AA,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,343,-21,1335,PENJUALAN,DNJB1E43DCCD0AD9,PIECES,2024-08-15 09:23:05
SKHY423C2F786250,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,5,-5,40,TRANSFER,TRFR8CC319D8A66C,DUS,2024-08-15 09:48:18
SKHYE889972A150B,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,0,50,50,TRANSFER,TRFR8CC319D8A66C,PIECES,2024-08-15 09:49:18
SKHYFFE5803D9638,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,351,-8,1327,PENJUALAN,DNJB698472847D79,PIECES,2024-08-15 09:51:16
SKHY92DFC186637F,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,544,-6,1546,PENJUALAN,DNJB144B612923D7,PIECES,2024-08-15 10:19:12
SKHY9B2344CDB8E8,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,10,-5,35,TRANSFER,TRFRA89B910BCFAE,DUS,2024-08-15 11:23:24
SKHY1D8CE351D066,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,1,50,87,TRANSFER,TRFRA89B910BCFAE,PIECES,2024-08-15 11:28:24
SKHY796EA3E1366D,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,15,-5,30,TRANSFER,TRFR8484D0492A1F,DUS,2024-08-15 15:45:29
SKHY116DA4618142,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,1,50,60,TRANSFER,TRFR8484D0492A1F,PIECES,2024-08-15 15:50:29
SKHYF3C983D9FE58,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,26,-10,40,PENJUALAN,DNJBD1474FED8017,PIECES,2024-08-15 15:56:41
SKHYB51037155498,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,13,-11,76,PENJUALAN,DNJB117AA9D6207A,PIECES,2024-08-15 16:57:25
SKHY50F41AC21EA5,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,50,-24,16,PENJUALAN,DNJB135940384EB1,PIECES,2024-08-15 16:58:52
SKHY0F6533E30360,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,23,-10,66,PENJUALAN,DNJB33DE9A69A540,PIECES,2024-08-15 17:09:58
SKHYB5558019C79C,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,51,-30,30,PENJUALAN,DNJB2A03A8678D6B,PIECES,2024-08-15 17:19:13
SKHYBE9057B9CA9F,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,3,-3,27,PENJUALAN,DNJBD1B3DB98296C,PIECES,2024-08-15 18:28:12
SKHY0CE0A8B8AE4C,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,563,-16,1530,PENJUALAN,DNJBB1F4C6939B7D,PIECES,2024-08-15 19:25:05
SKHYB52D21D81D88,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,908,-4,904,PENJUALAN,DNJB00377F0861B3,PIECES,2024-08-15 19:25:23
SKHY8ACA1A8EC9F1,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,878,-20,884,PENJUALAN,DNJB8FC413447A48,PIECES,2024-08-15 20:09:37
SKHYBB99D9E7F3C8,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,904,-26,858,PENJUALAN,DNJB8C8EF20DAC00,PIECES,2024-08-15 20:12:04
SKHY5D024C239FA7,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,538,-24,1506,PENJUALAN,DNJB6F2441267222,PIECES,2024-08-15 20:31:14
SKHY816C7B087ABC,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,858,-11,847,PENJUALAN,DNJB708E280B9CAB,PIECES,2024-08-15 20:43:25
SKHYCF9F30F21A31,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,356,-5,1322,PENJUALAN,DNJB2380B545C0BD,PIECES,2024-08-15 20:43:42
SKHY0B630C7EE022,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,37,-14,52,PENJUALAN,DNJBCA0CAE2AAED5,PIECES,2024-08-15 20:46:02
SKHYC741961D3E59,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,21,-18,9,PENJUALAN,DNJB83FB4DCF8C7A,PIECES,2024-08-15 20:46:08
SKHY98F2C870D194,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,847,-11,836,PENJUALAN,DNJBB54164B73641,PIECES,2024-08-16 09:18:51
SKHY7B2009F140FA,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,16,-4,12,PENJUALAN,DNJB5348A0EE0E4D,PIECES,2024-08-16 09:45:00
SKHYA6AC7B58CAB1,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,40,-28,24,PENJUALAN,DNJBE3C07FF6AD1B,PIECES,2024-08-16 10:29:27
SKHYEEFA771DE6A9,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,485,-26,1480,PENJUALAN,DNJBB4564E9D2F2F,PIECES,2024-08-16 10:51:31
SKHYD5D5F5321352,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,292,-14,1308,PENJUALAN,DNJBDD5305C36D44,PIECES,2024-08-16 11:43:06
SKHY20D85E5095B7,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,10,20,50,PEMESANAN,PSBG717034F38A9A,DUS,2024-08-16 12:04:08
SKHY50766F5EDA05,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,25,-5,45,TRANSFER,TRFRD864B3FE8AD4,DUS,2024-08-16 12:37:22
SKHYCA8B8F5F9651,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,2,50,74,TRANSFER,TRFRD864B3FE8AD4,PIECES,2024-08-16 12:40:22
SKHY9A3217ABCCEE,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,459,-1,1479,PENJUALAN,DNJB42E174326AFA,PIECES,2024-08-16 13:03:57
