ID_TRANSFER_BARANG,ID_USERS_PENGIRIM,ID_USERS_PENERIMA,KD_LOKASI_ASAL,KD_LOKASI_TUJUAN,WAKTU_PESAN_TRANSFER,WAKTU_KIRIM_TRANSFER,WAKTU_SELESAI_TRANSFER,STATUS
TRFRC8C6D373B35C,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-06-17 22:00:00,2024-06-17 23:00:00,2024-06-18 00:00:00,SELESAI
TRFR07CAB95C53E8,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-06-18 22:00:00,2024-06-18 23:00:00,2024-06-19 00:00:00,SELESAI
TRFR916E1407BE73,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-06-18 22:00:00,2024-06-18 23:00:00,2024-06-19 00:00:00,SELESAI
TRFR6838DAEF32DE,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-06-18 22:00:00,2024-06-18 23:00:00,2024-06-19 00:00:00,SELESAI
TRFRD5442EE8C29A,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-06-19 22:00:00,2024-06-19 23:00:00,2024-06-20 00:00:00,SELESAI
TRFR81133E4694F4,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-06-19 22:00:00,2024-06-19 23:00:00,2024-06-20 00:00:00,SELESAI
TRFR3A51BB8F051D,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-06-20 22:00:00,2024-06-20 23:00:00,2024-06-21 00:00:00,SELESAI
TRFR40EDC0135876,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-06-20 22:00:00,2024-06-20 23:00:00,2024-06-21 00:00:00,SELESAI
TRFRD436EF0A5A81,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-06-20 22:00:00,2024-06-20 23:00:00,2024-06-21 00:00:00,SELESAI
TRFR01EB27201137,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-06-21 22:00:00,2024-06-21 23:00:00,2024-06-22 00:00:00,SELESAI
TRFR87B0B045CFF3,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-06-22 22:00:00,2024-06-22 23:00:00,2024-06-23 00:00:00,SELESAI
TRFR8458BE121954,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-06-22 22:00:00,2024-06-22 23:00:00,2024-06-23 00:00:00,SELESAI
TRFR64249385F10F,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-06-22 22:00:00,2024-06-22 23:00:00,2024-06-23 00:00:00,SELESAI
TRFR7737584894EB,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-06-23 22:00:00,2024-06-23 23:00:00,2024-06-24 00:00:00,SELESAI
TRFR9C01FF9281C8,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-06-23 22:00:00,2024-06-23 23:00:00,2024-06-24 00:00:00,SELESAI
TRFR5C57B3E48BA4,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-06-23 22:00:00,2024-06-23 23:00:00,2024-06-24 00:00:00,SELESAI
TRFR687EB3E538EC,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-06-24 22:00:00,2024-06-24 23:00:00,2024-06-25 00:00:00,SELESAI
TRFR7E2B8F9128EF,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-06-24 22:00:00,2024-06-24 23:00:00,2024-06-25 00:00:00,SELESAI
TRFR8E31B10593BB,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-06-25 22:00:00,2024-06-25 23:00:00,2024-06-26 00:00:00,SELESAI
TRFR09FFD72511BA,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-06-25 22:00:00,2024-06-25 23:00:00,2024-06-26 00:00:00,SELESAI
TRFR4E597C646EEB,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-06-26 22:00:00,2024-06-26 23:00:00,2024-06-27 00:00:00,SELESAI
TRFR0130E17F1274,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-06-27 22:00:00,2024-06-27 23:00:00,2024-06-28 00:00:00,SELESAI
TRFR45E3DA057F9D,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-06-27 22:00:00,2024-06-27 23:00:00,2024-06-28 00:00:00,SELESAI
TRFRDE4EB6EAA070,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-06-27 22:00:00,2024-06-27 23:00:00,2024-06-28 00:00:00,SELESAI
TRFRE6ABEB32C78B,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-06-28 22:00:00,2024-06-28 23:00:00,2024-06-29 00:00:00,SELESAI
TRFR6246F51F2DEE,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-06-28 22:00:00,2024-06-28 23:00:00,2024-06-29 00:00:00,SELESAI
TRFRA92B1E5699A2,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-06-28 22:00:00,2024-06-28 23:00:00,2024-06-29 00:00:00,SELESAI
TRFR2739C7EBC85B,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-06-29 22:00:00,2024-06-29 23:00:00,2024-06-30 00:00:00,SELESAI
TRFRE593BF6B5D52,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-06-29 22:00:00,2024-06-29 23:00:00,2024-06-30 00:00:00,SELESAI
TRFR339EBCC406F6,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-06-29 22:00:00,2024-06-29 23:00:00,2024-06-30 00:00:00,SELESAI
TRFRD25A18CD7D0C,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-06-30 22:00:00,2024-06-30 23:00:00,2024-07-01 00:00:00,SELESAI
TRFR0A8A206F8B21,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-01 22:00:00,2024-07-01 23:00:00,2024-07-02 00:00:00,SELESAI
TRFRD6548C476413,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-01 22:00:00,2024-07-01 23:00:00,2024-07-02 00:00:00,SELESAI
TRFR587F1CAA1D71,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-01 22:00:00,2024-07-01 23:00:00,2024-07-02 00:00:00,SELESAI
TRFR2BC19EF5FE49,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-02 22:00:00,2024-07-02 23:00:00,2024-07-03 00:00:00,SELESAI
TRFR8A613853CE31,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-03 22:00:00,2024-07-03 23:00:00,2024-07-04 00:00:00,SELESAI
TRFR8A5E8AA0E5B2,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-03 22:00:00,2024-07-03 23:00:00,2024-07-04 00:00:00,SELESAI
TRFR93CF74682191,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-03 22:00:00,2024-07-03 23:00:00,2024-07-04 00:00:00,SELESAI
TRFRD55A51649597,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-04 22:00:00,2024-07-04 23:00:00,2024-07-05 00:00:00,SELESAI
TRFR69A8065C8538,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-04 22:00:00,2024-07-04 23:00:00,2024-07-05 00:00:00,SELESAI
TRFR3E4EA66822B1,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-05 22:00:00,2024-07-05 23:00:00,2024-07-06 00:00:00,SELESAI
TRFRF4C181874DC1,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-05 22:00:00,2024-07-05 23:00:00,2024-07-06 00:00:00,SELESAI
TRFR4CA1773E402C,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-05 22:00:00,2024-07-05 23:00:00,2024-07-06 00:00:00,SELESAI
TRFR8FBC83CBF408,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-06 22:00:00,2024-07-06 23:00:00,2024-07-07 00:00:00,SELESAI
TRFR6F9A10971626,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-06 22:00:00,2024-07-06 23:00:00,2024-07-07 00:00:00,SELESAI
TRFR6A7FE2A2857D,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-06 22:00:00,2024-07-06 23:00:00,2024-07-07 00:00:00,SELESAI
TRFR427063F07260,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-07 22:00:00,2024-07-07 23:00:00,2024-07-08 00:00:00,SELESAI
TRFRF5C18212BB7A,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-08 22:00:00,2024-07-08 23:00:00,2024-07-09 00:00:00,SELESAI
TRFR949655C01D98,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-08 22:00:00,2024-07-08 23:00:00,2024-07-09 00:00:00,SELESAI
TRFR56F18FA1882C,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-08 22:00:00,2024-07-08 23:00:00,2024-07-09 00:00:00,SELESAI
TRFRF98AA45CE265,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-09 22:00:00,2024-07-09 23:00:00,2024-07-10 00:00:00,SELESAI
TRFR9CBD77950F9B,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-09 22:00:00,2024-07-09 23:00:00,2024-07-10 00:00:00,SELESAI
TRFR4F4C41E9EF14,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-10 22:00:00,2024-07-10 23:00:00,2024-07-11 00:00:00,SELESAI
TRFR88C523FC9087,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-11 22:00:00,2024-07-11 23:00:00,2024-07-12 00:00:00,SELESAI
TRFR8C3BD102676A,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-11 22:00:00,2024-07-11 23:00:00,2024-07-12 00:00:00,SELESAI
TRFR263CCA561E46,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-11 22:00:00,2024-07-11 23:00:00,2024-07-12 00:00:00,SELESAI
TRFR5A37A5377A2B,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-13 22:00:00,2024-07-13 23:00:00,2024-07-14 00:00:00,SELESAI
TRFRC7795CDD295B,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-13 22:00:00,2024-07-13 23:00:00,2024-07-14 00:00:00,SELESAI
TRFRFC365B4441BE,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-14 22:00:00,2024-07-14 23:00:00,2024-07-15 00:00:00,SELESAI
TRFR0454FE9D8B07,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-14 22:00:00,2024-07-14 23:00:00,2024-07-15 00:00:00,SELESAI
TRFRB10C6FE9D0B6,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-14 22:00:00,2024-07-14 23:00:00,2024-07-15 00:00:00,SELESAI
TRFR874DD800DB36,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-15 22:00:00,2024-07-15 23:00:00,2024-07-16 00:00:00,SELESAI
TRFR2250AFF2773A,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-15 22:00:00,2024-07-15 23:00:00,2024-07-16 00:00:00,SELESAI
TRFRD55A3A517A5F,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-15 22:00:00,2024-07-15 23:00:00,2024-07-16 00:00:00,SELESAI
TRFR8CE0871680E7,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-16 22:00:00,2024-07-16 23:00:00,2024-07-17 00:00:00,SELESAI
TRFR79E3D7F39182,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-16 22:00:00,2024-07-16 23:00:00,2024-07-17 00:00:00,SELESAI
TRFR5252B61238E2,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-16 22:00:00,2024-07-16 23:00:00,2024-07-17 00:00:00,SELESAI
TRFR4794D0B19DB6,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-16 22:00:00,2024-07-16 23:00:00,2024-07-17 00:00:00,SELESAI
TRFRFABF399C1819,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-17 22:00:00,2024-07-17 23:00:00,2024-07-18 00:00:00,SELESAI
TRFR8A674CF2BA44,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-18 22:00:00,2024-07-18 23:00:00,2024-07-19 00:00:00,SELESAI
TRFRB34A5537F986,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-18 22:00:00,2024-07-18 23:00:00,2024-07-19 00:00:00,SELESAI
TRFRA72E0EAAB346,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-19 22:00:00,2024-07-19 23:00:00,2024-07-20 00:00:00,SELESAI
TRFRF249E5D09A2A,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-19 22:00:00,2024-07-19 23:00:00,2024-07-20 00:00:00,SELESAI
TRFR399BA4F04463,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-19 22:00:00,2024-07-19 23:00:00,2024-07-20 00:00:00,SELESAI
TRFRA44A815065A6,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-20 22:00:00,2024-07-20 23:00:00,2024-07-21 00:00:00,SELESAI
TRFR92ACB6E56DFD,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-21 22:00:00,2024-07-21 23:00:00,2024-07-22 00:00:00,SELESAI
TRFRE3BD92DD86DE,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-21 22:00:00,2024-07-21 23:00:00,2024-07-22 00:00:00,SELESAI
TRFR34E30200AF1C,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-21 22:00:00,2024-07-21 23:00:00,2024-07-22 00:00:00,SELESAI
TRFR41E8714EDFED,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-21 22:00:00,2024-07-21 23:00:00,2024-07-22 00:00:00,SELESAI
TRFR94A57057EF54,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-22 22:00:00,2024-07-22 23:00:00,2024-07-23 00:00:00,SELESAI
TRFR24C51B4A8C2C,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-23 22:00:00,2024-07-23 23:00:00,2024-07-24 00:00:00,SELESAI
TRFRAAAF3BF34009,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-23 22:00:00,2024-07-23 23:00:00,2024-07-24 00:00:00,SELESAI
TRFR8558BDD7C9D6,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-23 22:00:00,2024-07-23 23:00:00,2024-07-24 00:00:00,SELESAI
TRFR9F5EB648D5E1,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-24 22:00:00,2024-07-24 23:00:00,2024-07-25 00:00:00,SELESAI
TRFRF20998841495,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-25 22:00:00,2024-07-25 23:00:00,2024-07-26 00:00:00,SELESAI
TRFR5840D2FD78DA,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-25 22:00:00,2024-07-25 23:00:00,2024-07-26 00:00:00,SELESAI
TRFR11A59E44581E,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-25 22:00:00,2024-07-25 23:00:00,2024-07-26 00:00:00,SELESAI
TRFRFF4011D0D622,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-26 22:00:00,2024-07-26 23:00:00,2024-07-27 00:00:00,SELESAI
TRFR77145F1B25F9,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-26 22:00:00,2024-07-26 23:00:00,2024-07-27 00:00:00,SELESAI
TRFR09952ABE53A5,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-27 22:00:00,2024-07-27 23:00:00,2024-07-28 00:00:00,SELESAI
TRFRFB06D307DFBE,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-27 22:00:00,2024-07-27 23:00:00,2024-07-28 00:00:00,SELESAI
TRFRE34882DAB7AC,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-28 22:00:00,2024-07-28 23:00:00,2024-07-29 00:00:00,SELESAI
TRFR240E99D0E8E9,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-28 22:00:00,2024-07-28 23:00:00,2024-07-29 00:00:00,SELESAI
TRFRDDC38D27FF59,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-28 22:00:00,2024-07-28 23:00:00,2024-07-29 00:00:00,SELESAI
TRFR4984533184D1,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-29 22:00:00,2024-07-29 23:00:00,2024-07-30 00:00:00,SELESAI
TRFRCDBB3D1AB97A,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-29 22:00:00,2024-07-29 23:00:00,2024-07-30 00:00:00,SELESAI
TRFR01FA52E0DD43,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-29 22:00:00,2024-07-29 23:00:00,2024-07-30 00:00:00,SELESAI
TRFR8F51F3DFF315,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-30 22:00:00,2024-07-30 23:00:00,2024-07-31 00:00:00,SELESAI
TRFRE3E4F75E826C,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-31 22:00:00,2024-07-31 23:00:00,2024-08-01 00:00:00,SELESAI
TRFR8B0D9C508B50,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-31 22:00:00,2024-07-31 23:00:00,2024-08-01 00:00:00,SELESAI
TRFR6985872C45F5,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-01 22:00:00,2024-08-01 23:00:00,2024-08-02 00:00:00,SELESAI
TRFR700F6E7AE323,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-01 22:00:00,2024-08-01 23:00:00,2024-08-02 00:00:00,SELESAI
TRFRC742EC924468,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-01 22:00:00,2024-08-01 23:00:00,2024-08-02 00:00:00,SELESAI
TRFR0C4F21C88982,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-01 22:00:00,2024-08-01 23:00:00,2024-08-02 00:00:00,SELESAI
TRFRD4B1B1C13C54,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-02 22:00:00,2024-08-02 23:00:00,2024-08-03 00:00:00,SELESAI
TRFRB7192D86A75F,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-02 22:00:00,2024-08-02 23:00:00,2024-08-03 00:00:00,SELESAI
TRFR918AB062B2EF,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-03 22:00:00,2024-08-03 23:00:00,2024-08-04 00:00:00,SELESAI
TRFR2862F6FF8F5A,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-03 22:00:00,2024-08-03 23:00:00,2024-08-04 00:00:00,SELESAI
TRFRC0D3E201472A,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-03 22:00:00,2024-08-03 23:00:00,2024-08-04 00:00:00,SELESAI
TRFRD59174315BE3,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-04 22:00:00,2024-08-04 23:00:00,2024-08-05 00:00:00,SELESAI
TRFR52BDBCC334CC,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-04 22:00:00,2024-08-04 23:00:00,2024-08-05 00:00:00,SELESAI
TRFRD1BE7EB05E52,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-05 22:00:00,2024-08-05 23:00:00,2024-08-06 00:00:00,SELESAI
TRFR9AF1B9A9D429,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-05 22:00:00,2024-08-05 23:00:00,2024-08-06 00:00:00,SELESAI
TRFR6466B524926F,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-06 22:00:00,2024-08-06 23:00:00,2024-08-07 00:00:00,SELESAI
TRFRAE3C12290601,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-06 22:00:00,2024-08-06 23:00:00,2024-08-07 00:00:00,SELESAI
TRFR225C97B0FF9A,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-06 22:00:00,2024-08-06 23:00:00,2024-08-07 00:00:00,SELESAI
TRFRA1E2CC23805F,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-07 22:00:00,2024-08-07 23:00:00,2024-08-08 00:00:00,SELESAI
TRFR602EB23C515B,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-08 22:00:00,2024-08-08 23:00:00,2024-08-09 00:00:00,SELESAI
TRFR78D3743246CC,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-08 22:00:00,2024-08-08 23:00:00,2024-08-09 00:00:00,SELESAI
TRFR0275B0D7AEDE,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-09 22:00:00,2024-08-09 23:00:00,2024-08-10 00:00:00,SELESAI
TRFRBA3F44585BE4,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-09 22:00:00,2024-08-09 23:00:00,2024-08-10 00:00:00,SELESAI
TRFR66A759B014FD,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-09 22:00:00,2024-08-09 23:00:00,2024-08-10 00:00:00,SELESAI
TRFRAF681D2FD3CA,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-10 22:00:00,2024-08-10 23:00:00,2024-08-11 00:00:00,SELESAI
TRFR329A5CB23A59,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-10 22:00:00,2024-08-10 23:00:00,2024-08-11 00:00:00,SELESAI
TRFR0C0A0AF8D619,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-11 22:00:00,2024-08-11 23:00:00,2024-08-12 00:00:00,SELESAI
TRFRF3D1775BD054,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-11 22:00:00,2024-08-11 23:00:00,2024-08-12 00:00:00,SELESAI
TRFRCB885FCB438D,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-11 22:00:00,2024-08-11 23:00:00,2024-08-12 00:00:00,SELESAI
TRFR082E66F05CC9,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-12 22:00:00,2024-08-12 23:00:00,2024-08-13 00:00:00,SELESAI
TRFR7FCB80AE698E,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-12 22:00:00,2024-08-12 23:00:00,2024-08-13 00:00:00,SELESAI
TRFR471A0174F9B2,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-13 22:00:00,2024-08-13 23:00:00,2024-08-14 00:00:00,SELESAI
TRFRE34DD7A2D982,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-13 22:00:00,2024-08-13 23:00:00,2024-08-14 00:00:00,SELESAI
TRFR419F05ED48C8,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-13 22:00:00,2024-08-13 23:00:00,2024-08-14 00:00:00,SELESAI
TRFR8484D0492A1F,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-14 22:00:00,2024-08-14 23:00:00,2024-08-15 00:00:00,SELESAI
TRFRA89B910BCFAE,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-14 22:00:00,2024-08-14 23:00:00,2024-08-15 00:00:00,SELESAI
TRFR8CC319D8A66C,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-14 22:00:00,2024-08-14 23:00:00,2024-08-15 00:00:00,SELESAI
TRFRFBDEF89358AB,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-15 22:00:00,2024-08-15 23:00:00,2024-08-16 00:00:00,SELESAI
TRFRD864B3FE8AD4,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-15 22:00:00,2024-08-15 23:00:00,2024-08-16 00:00:00,SELESAI
TRFRB3F6FEA29306,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-16 22:00:00,2024-08-16 23:00:00,2024-08-17 00:00:00,SELESAI
TRFRBF1822540302,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-16 22:00:00,2024-08-16 23:00:00,2024-08-17 00:00:00,SELESAI
TRFR2BCA395588F2,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-17 22:00:00,2024-08-17 23:00:00,2024-08-18 00:00:00,SELESAI
TRFR2336300D3F5A,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-17 22:00:00,2024-08-17 23:00:00,2024-08-18 00:00:00,SELESAI
TRFR96ABAAAC7B05,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-18 22:00:00,2024-08-18 23:00:00,2024-08-19 00:00:00,SELESAI
TRFR3EDB7ED37DE9,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-18 22:00:00,2024-08-18 23:00:00,2024-08-19 00:00:00,SELESAI
TRFRE4206B7CD4BA,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-18 22:00:00,2024-08-18 23:00:00,2024-08-19 00:00:00,SELESAI
TRFR628D210D77CF,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-19 22:00:00,2024-08-19 23:00:00,2024-08-20 00:00:00,SELESAI
TRFR96A7CCAA17B7,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-19 22:00:00,2024-08-19 23:00:00,2024-08-20 00:00:00,SELESAI
TRFR8147070C9917,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-19 22:00:00,2024-08-19 23:00:00,2024-08-20 00:00:00,SELESAI
TRFRB312F9DCF27A,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-20 22:00:00,2024-08-20 23:00:00,2024-08-21 00:00:00,SELESAI
TRFRDE2F22AF6625,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-20 22:00:00,2024-08-20 23:00:00,2024-08-21 00:00:00,SELESAI
TRFR66345542A3F9,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-20 22:00:00,2024-08-20 23:00:00,2024-08-21 00:00:00,SELESAI
TRFR587C97F8E985,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-21 22:00:00,2024-08-21 23:00:00,2024-08-22 00:00:00,SELESAI
TRFRFC56D332BBE0,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-21 22:00:00,2024-08-21 23:00:00,2024-08-22 00:00:00,SELESAI
TRFR118D87E7822B,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-22 22:00:00,2024-08-22 23:00:00,2024-08-23 00:00:00,SELESAI
