ID_NOTA_JUAL,ID_USERS,KD_LOKASI,WAKTU_NOTA,TOTAL_JUAL_BARANG,SUB_TOTAL_JUAL,PAJAK,GRAND_TOTAL,SUB_TOTAL_BELI,GROSS_PROFIT
NOTA000645,TOKOeLig,NsHmYgfe,2024-06-26 17:00:01,17,255000,28050.0,283050.0,82486.46700787402,172513.53299212598
NOTA000649,TOKOeLig,NsHmYgfe,2024-06-27 09:32:14,18,270000,29700.0,299700.0,87338.61212598426,182661.38787401572
NOTA000648,TOKOeLig,NsHmYgfe,2024-06-27 10:20:01,22,330000,36300.0,366300.0,106747.1925984252,223252.8074015748
NOTA000646,TOKOeLig,NsHmYgfe,2024-06-27 11:03:31,29,435000,47850.0,482850.0,140712.20842519685,294287.7915748032
NOTA000647,TOKOeLig,NsHmYgfe,2024-06-27 13:46:36,28,420000,46200.0,466200.0,135860.06330708662,284139.9366929134
NOTA000651,TOKOeLig,NsHmYgfe,2024-06-28 11:53:01,29,435000,47850.0,482850.0,140712.20842519685,294287.7915748032
NOTA000650,TOKOeLig,NsHmYgfe,2024-06-28 12:39:58,26,390000,42900.0,432900.0,126155.77307086615,263844.2269291339
NOTA000652,TOKOeLig,NsHmYgfe,2024-06-28 15:35:39,18,270000,29700.0,299700.0,87338.61212598426,182661.38787401572
NOTA000653,TOKOeLig,NsHmYgfe,2024-06-28 16:40:47,20,300000,33000.0,333000.0,97042.90236220474,202957.09763779526
NOTA000656,TOKOeLig,NsHmYgfe,2024-06-29 08:00:39,12,180000,19800.0,199800.0,58225.74141732284,121774.25858267717
NOTA000654,TOKOeLig,NsHmYgfe,2024-06-29 08:13:11,21,315000,34650.0,349650.0,101895.04748031497,213104.95251968503
NOTA000655,TOKOeLig,NsHmYgfe,2024-06-29 11:19:50,21,315000,34650.0,349650.0,101895.04748031497,213104.95251968503
NOTA000657,TOKOeLig,NsHmYgfe,2024-06-29 18:52:08,20,300000,33000.0,333000.0,97042.90236220474,202957.09763779526
NOTA000659,TOKOeLig,NsHmYgfe,2024-06-30 12:40:47,20,300000,33000.0,333000.0,97042.90236220474,202957.09763779526
NOTA000658,TOKOeLig,NsHmYgfe,2024-06-30 18:22:44,20,300000,33000.0,333000.0,97042.90236220474,202957.09763779526
NOTA000662,TOKOeLig,NsHmYgfe,2024-07-01 12:18:30,3,45000,4950.0,49950.0,14556.43535433071,30443.564645669292
NOTA000661,TOKOeLig,NsHmYgfe,2024-07-01 13:24:29,16,240000,26400.0,266400.0,77634.32188976379,162365.67811023621
NOTA000660,TOKOeLig,NsHmYgfe,2024-07-01 16:38:12,29,435000,47850.0,482850.0,140712.20842519685,294287.7915748032
NOTA000664,TOKOeLig,NsHmYgfe,2024-07-02 17:20:00,29,435000,47850.0,482850.0,140712.20842519685,294287.7915748032
NOTA000663,TOKOeLig,NsHmYgfe,2024-07-02 18:29:42,9,135000,14850.0,149850.0,43669.30606299213,91330.69393700786
NOTA000665,TOKOeLig,NsHmYgfe,2024-07-03 08:02:23,7,105000,11550.0,116550.0,33965.015826771654,71034.98417322835
NOTA000666,TOKOeLig,NsHmYgfe,2024-07-03 08:19:45,15,225000,24750.0,249750.0,72782.17677165355,152217.82322834645
NOTA000668,TOKOeLig,NsHmYgfe,2024-07-03 14:11:12,11,165000,18150.0,183150.0,53373.5962992126,111626.4037007874
NOTA000667,TOKOeLig,NsHmYgfe,2024-07-03 18:46:34,21,315000,34650.0,349650.0,101895.04748031497,213104.95251968503
NOTA000670,TOKOeLig,NsHmYgfe,2024-07-04 08:34:21,5,75000,8250.0,83250.0,24260.725590551185,50739.274409448815
NOTA000671,TOKOeLig,NsHmYgfe,2024-07-04 10:30:34,21,315000,34650.0,349650.0,101895.04748031497,213104.95251968503
NOTA000672,TOKOeLig,NsHmYgfe,2024-07-04 10:53:24,5,75000,8250.0,83250.0,24260.725590551185,50739.274409448815
NOTA000669,TOKOeLig,NsHmYgfe,2024-07-04 12:27:51,26,390000,42900.0,432900.0,126155.77307086615,263844.2269291339
NOTA000676,TOKOeLig,NsHmYgfe,2024-07-05 09:36:02,20,300000,33000.0,333000.0,97042.90236220474,202957.09763779526
NOTA000674,TOKOeLig,NsHmYgfe,2024-07-05 11:24:28,8,120000,13200.0,133200.0,38817.16094488189,81182.83905511811
NOTA000675,TOKOeLig,NsHmYgfe,2024-07-05 18:18:11,9,135000,14850.0,149850.0,43669.30606299213,91330.69393700786
NOTA000677,TOKOeLig,NsHmYgfe,2024-07-05 19:37:34,16,240000,26400.0,266400.0,77634.32188976379,162365.67811023621
NOTA000673,TOKOeLig,NsHmYgfe,2024-07-05 20:19:58,8,120000,13200.0,133200.0,38817.16094488189,81182.83905511811
NOTA000678,TOKOeLig,NsHmYgfe,2024-07-06 16:25:58,26,390000,42900.0,432900.0,126155.77307086615,263844.2269291339
NOTA000680,TOKOeLig,NsHmYgfe,2024-07-06 16:45:11,14,210000,23100.0,233100.0,67930.03165354331,142069.9683464567
NOTA000679,TOKOeLig,NsHmYgfe,2024-07-06 20:31:42,16,240000,26400.0,266400.0,77634.32188976379,162365.67811023621
NOTA000681,TOKOeLig,NsHmYgfe,2024-07-07 09:51:58,6,90000,9900.0,99900.0,29112.87070866142,60887.129291338584
NOTA000682,TOKOeLig,NsHmYgfe,2024-07-07 12:03:41,22,330000,36300.0,366300.0,106747.1925984252,223252.8074015748
NOTA000683,TOKOeLig,NsHmYgfe,2024-07-07 17:27:42,23,345000,37950.0,382950.0,111599.33771653545,233400.66228346457
NOTA000684,TOKOeLig,NsHmYgfe,2024-07-08 11:10:47,6,90000,9900.0,99900.0,29112.87070866142,60887.129291338584
NOTA000685,TOKOeLig,NsHmYgfe,2024-07-08 12:32:56,15,225000,24750.0,249750.0,72782.17677165355,152217.82322834645
NOTA000687,TOKOeLig,NsHmYgfe,2024-07-08 14:35:27,19,285000,31350.0,316350.0,92190.7572440945,192809.2427559055
NOTA000686,TOKOeLig,NsHmYgfe,2024-07-08 19:43:19,13,195000,21450.0,216450.0,63077.88653543308,131922.11346456694
NOTA000688,TOKOeLig,NsHmYgfe,2024-07-09 10:21:54,20,300000,33000.0,333000.0,98631.11021582734,201368.88978417264
NOTA000690,TOKOeLig,NsHmYgfe,2024-07-09 16:24:29,6,90000,9900.0,99900.0,29589.3330647482,60410.6669352518
NOTA000689,TOKOeLig,NsHmYgfe,2024-07-09 16:27:35,6,90000,9900.0,99900.0,29589.3330647482,60410.6669352518
NOTA000692,TOKOeLig,NsHmYgfe,2024-07-10 09:20:54,22,330000,36300.0,366300.0,108494.22123741008,221505.7787625899
NOTA000691,TOKOeLig,NsHmYgfe,2024-07-10 15:41:55,27,405000,44550.0,449550.0,133151.9987913669,271848.00120863307
NOTA000695,TOKOeLig,NsHmYgfe,2024-07-11 09:00:41,11,165000,18150.0,183150.0,54247.11061870504,110752.88938129495
NOTA000693,TOKOeLig,NsHmYgfe,2024-07-11 14:01:17,16,240000,26400.0,266400.0,78904.88817266187,161095.1118273381
NOTA000694,TOKOeLig,NsHmYgfe,2024-07-11 20:23:59,16,240000,26400.0,266400.0,78904.88817266187,161095.1118273381
NOTA000697,TOKOeLig,NsHmYgfe,2024-07-12 10:53:57,30,450000,49500.0,499500.0,147946.665323741,302053.33467625896
NOTA000698,TOKOeLig,NsHmYgfe,2024-07-12 11:15:27,29,435000,47850.0,482850.0,143015.10981294964,291984.89018705033
NOTA000699,TOKOeLig,NsHmYgfe,2024-07-12 16:53:48,17,255000,28050.0,283050.0,83836.44368345324,171163.55631654675
NOTA000700,TOKOeLig,NsHmYgfe,2024-07-12 17:20:34,26,390000,42900.0,432900.0,128220.44328057554,261779.55671942446
NOTA000696,TOKOeLig,NsHmYgfe,2024-07-12 20:10:34,25,375000,41250.0,416250.0,123288.88776978417,251711.11223021583
NOTA000701,TOKOeLig,NsHmYgfe,2024-07-13 14:22:10,30,450000,49500.0,499500.0,147946.665323741,302053.33467625896
NOTA000702,TOKOeLig,NsHmYgfe,2024-07-13 14:34:00,20,300000,33000.0,333000.0,98631.11021582734,201368.88978417264
NOTA000705,TOKOeLig,NsHmYgfe,2024-07-14 10:28:56,25,375000,41250.0,416250.0,123288.88776978417,251711.11223021583
NOTA000706,TOKOeLig,NsHmYgfe,2024-07-14 10:29:47,26,390000,42900.0,432900.0,128220.44328057554,261779.55671942446
NOTA000707,TOKOeLig,NsHmYgfe,2024-07-14 15:22:33,13,195000,21450.0,216450.0,64110.22164028777,130889.77835971223
NOTA000704,TOKOeLig,NsHmYgfe,2024-07-14 16:46:13,13,195000,21450.0,216450.0,64110.22164028777,130889.77835971223
NOTA000703,TOKOeLig,NsHmYgfe,2024-07-14 18:59:25,15,225000,24750.0,249750.0,73973.3326618705,151026.66733812948
NOTA000709,TOKOeLig,NsHmYgfe,2024-07-15 11:14:02,15,225000,24750.0,249750.0,73973.3326618705,151026.66733812948
NOTA000711,TOKOeLig,NsHmYgfe,2024-07-15 13:35:29,15,225000,24750.0,249750.0,73973.3326618705,151026.66733812948
NOTA000710,TOKOeLig,NsHmYgfe,2024-07-15 13:37:51,6,90000,9900.0,99900.0,29589.3330647482,60410.6669352518
NOTA000708,TOKOeLig,NsHmYgfe,2024-07-15 16:14:59,12,180000,19800.0,199800.0,59178.6661294964,120821.3338705036
NOTA000716,TOKOeLig,NsHmYgfe,2024-07-16 09:29:36,25,375000,41250.0,416250.0,123288.88776978417,251711.11223021583
NOTA000714,TOKOeLig,NsHmYgfe,2024-07-16 11:53:56,21,315000,34650.0,349650.0,103562.66572661871,211437.33427338128
NOTA000713,TOKOeLig,NsHmYgfe,2024-07-16 12:48:02,21,315000,34650.0,349650.0,103562.66572661871,211437.33427338128
NOTA000715,TOKOeLig,NsHmYgfe,2024-07-16 13:52:24,17,255000,28050.0,283050.0,83836.44368345324,171163.55631654675
NOTA000712,TOKOeLig,NsHmYgfe,2024-07-16 14:18:33,8,120000,13200.0,133200.0,39452.444086330936,80547.55591366906
NOTA000717,TOKOeLig,NsHmYgfe,2024-07-17 08:07:47,15,225000,24750.0,249750.0,73973.3326618705,151026.66733812948
NOTA000720,TOKOeLig,NsHmYgfe,2024-07-17 12:33:48,16,240000,26400.0,266400.0,78904.88817266187,161095.1118273381
NOTA000719,TOKOeLig,NsHmYgfe,2024-07-17 20:53:59,20,300000,33000.0,333000.0,98631.11021582734,201368.88978417264
NOTA000718,TOKOeLig,NsHmYgfe,2024-07-17 20:56:37,7,105000,11550.0,116550.0,34520.88857553957,70479.11142446043
NOTA000724,TOKOeLig,NsHmYgfe,2024-07-18 08:26:45,23,345000,37950.0,382950.0,113425.77674820145,231574.22325179854
NOTA000722,TOKOeLig,NsHmYgfe,2024-07-18 11:19:05,9,135000,14850.0,149850.0,44383.9995971223,90616.00040287769
NOTA000725,TOKOeLig,NsHmYgfe,2024-07-18 18:05:11,23,345000,37950.0,382950.0,113425.77674820145,231574.22325179854
NOTA000721,TOKOeLig,NsHmYgfe,2024-07-18 20:04:43,27,405000,44550.0,449550.0,133151.9987913669,271848.00120863307
NOTA000723,TOKOeLig,NsHmYgfe,2024-07-18 20:27:26,20,300000,33000.0,333000.0,98631.11021582734,201368.88978417264
NOTA000727,TOKOeLig,NsHmYgfe,2024-07-19 12:24:53,13,195000,21450.0,216450.0,64110.22164028777,130889.77835971223
NOTA000729,TOKOeLig,NsHmYgfe,2024-07-19 14:30:23,6,90000,9900.0,99900.0,29589.3330647482,60410.6669352518
NOTA000726,TOKOeLig,NsHmYgfe,2024-07-19 17:10:10,11,165000,18150.0,183150.0,54247.11061870504,110752.88938129495
NOTA000728,TOKOeLig,NsHmYgfe,2024-07-19 19:28:57,16,240000,26400.0,266400.0,78904.88817266187,161095.1118273381
NOTA000732,TOKOeLig,NsHmYgfe,2024-07-20 08:47:06,3,45000,4950.0,49950.0,14794.6665323741,30205.3334676259
NOTA000731,TOKOeLig,NsHmYgfe,2024-07-20 11:31:53,12,180000,19800.0,199800.0,59178.6661294964,120821.3338705036
NOTA000730,TOKOeLig,NsHmYgfe,2024-07-20 20:04:42,28,420000,46200.0,466200.0,138083.55430215827,281916.4456978417
NOTA000733,TOKOeLig,NsHmYgfe,2024-07-21 10:00:59,20,300000,33000.0,333000.0,98631.11021582734,201368.88978417264
NOTA000735,TOKOeLig,NsHmYgfe,2024-07-21 15:10:50,6,90000,9900.0,99900.0,29589.3330647482,60410.6669352518
NOTA000734,TOKOeLig,NsHmYgfe,2024-07-21 16:30:51,30,450000,49500.0,499500.0,147946.665323741,302053.33467625896
NOTA000736,TOKOeLig,NsHmYgfe,2024-07-22 08:21:51,22,330000,36300.0,366300.0,108494.22123741008,221505.7787625899
NOTA000738,TOKOeLig,NsHmYgfe,2024-07-22 11:19:08,7,105000,11550.0,116550.0,34520.88857553957,70479.11142446043
NOTA000737,TOKOeLig,NsHmYgfe,2024-07-22 14:57:41,23,345000,37950.0,382950.0,113425.77674820145,231574.22325179854
NOTA000740,TOKOeLig,NsHmYgfe,2024-07-23 11:50:10,10,150000,16500.0,166500.0,49315.55510791367,100684.44489208632
NOTA000739,TOKOeLig,NsHmYgfe,2024-07-23 19:48:47,26,390000,42900.0,432900.0,128220.44328057554,261779.55671942446
NOTA000742,TOKOeLig,NsHmYgfe,2024-07-24 10:25:21,26,390000,42900.0,432900.0,128220.44328057554,261779.55671942446
NOTA000741,TOKOeLig,NsHmYgfe,2024-07-24 18:51:02,14,210000,23100.0,233100.0,69041.77715107914,140958.22284892085
NOTA000743,TOKOeLig,NsHmYgfe,2024-07-24 20:20:08,9,135000,14850.0,149850.0,44383.9995971223,90616.00040287769
NOTA000744,TOKOeLig,NsHmYgfe,2024-07-25 17:35:47,25,375000,41250.0,416250.0,123288.88776978417,251711.11223021583
NOTA000745,TOKOeLig,NsHmYgfe,2024-07-25 18:25:48,27,405000,44550.0,449550.0,133151.9987913669,271848.00120863307
NOTA000750,TOKOeLig,NsHmYgfe,2024-07-26 08:09:33,8,120000,13200.0,133200.0,39452.444086330936,80547.55591366906
NOTA000746,TOKOeLig,NsHmYgfe,2024-07-26 11:50:00,27,405000,44550.0,449550.0,133151.9987913669,271848.00120863307
NOTA000749,TOKOeLig,NsHmYgfe,2024-07-26 14:15:07,10,150000,16500.0,166500.0,49315.55510791367,100684.44489208632
NOTA000747,TOKOeLig,NsHmYgfe,2024-07-26 19:07:15,9,135000,14850.0,149850.0,44383.9995971223,90616.00040287769
NOTA000748,TOKOeLig,NsHmYgfe,2024-07-26 19:53:07,11,165000,18150.0,183150.0,54247.11061870504,110752.88938129495
NOTA000751,TOKOeLig,NsHmYgfe,2024-07-27 12:15:02,7,105000,11550.0,116550.0,34520.88857553957,70479.11142446043
NOTA000752,TOKOeLig,NsHmYgfe,2024-07-27 13:18:51,9,135000,14850.0,149850.0,44383.9995971223,90616.00040287769
NOTA000756,TOKOeLig,NsHmYgfe,2024-07-28 08:44:56,25,375000,41250.0,416250.0,123288.88776978417,251711.11223021583
NOTA000753,TOKOeLig,NsHmYgfe,2024-07-28 13:25:57,24,360000,39600.0,399600.0,118357.3322589928,241642.6677410072
NOTA000755,TOKOeLig,NsHmYgfe,2024-07-28 15:33:27,16,240000,26400.0,266400.0,78904.88817266187,161095.1118273381
NOTA000754,TOKOeLig,NsHmYgfe,2024-07-28 18:56:44,9,135000,14850.0,149850.0,44383.9995971223,90616.00040287769
NOTA000758,TOKOeLig,NsHmYgfe,2024-07-29 11:40:10,28,420000,46200.0,466200.0,138083.55430215827,281916.4456978417
NOTA000757,TOKOeLig,NsHmYgfe,2024-07-29 18:11:39,3,45000,4950.0,49950.0,14794.6665323741,30205.3334676259
NOTA000759,TOKOeLig,NsHmYgfe,2024-07-30 11:10:06,11,165000,18150.0,183150.0,54247.11061870504,110752.88938129495
NOTA000760,TOKOeLig,NsHmYgfe,2024-07-30 14:25:08,16,240000,26400.0,266400.0,78904.88817266187,161095.1118273381
NOTA000762,TOKOeLig,NsHmYgfe,2024-07-31 12:35:23,7,105000,11550.0,116550.0,34520.88857553957,70479.11142446043
NOTA000761,TOKOeLig,NsHmYgfe,2024-07-31 17:40:23,29,435000,47850.0,482850.0,143015.10981294964,291984.89018705033
NOTA000763,TOKOeLig,NsHmYgfe,2024-08-01 10:16:01,5,75000,8250.0,83250.0,24657.777553956836,50342.22244604316
NOTA000764,TOKOeLig,NsHmYgfe,2024-08-01 10:51:08,29,435000,47850.0,482850.0,143015.10981294964,291984.89018705033
NOTA000767,TOKOeLig,NsHmYgfe,2024-08-02 13:40:16,17,255000,28050.0,283050.0,83836.44368345324,171163.55631654675
NOTA000766,TOKOeLig,NsHmYgfe,2024-08-02 13:56:32,24,360000,39600.0,399600.0,118357.3322589928,241642.6677410072
NOTA000765,TOKOeLig,NsHmYgfe,2024-08-02 17:33:02,19,285000,31350.0,316350.0,93699.55470503597,191300.445294964
NOTA000768,TOKOeLig,NsHmYgfe,2024-08-02 19:17:17,18,270000,29700.0,299700.0,88767.9991942446,181232.00080575538
NOTA000770,TOKOeLig,NsHmYgfe,2024-08-03 12:38:06,12,180000,19800.0,199800.0,59178.6661294964,120821.3338705036
NOTA000769,TOKOeLig,NsHmYgfe,2024-08-03 14:07:56,25,375000,41250.0,416250.0,123288.88776978417,251711.11223021583
NOTA000772,TOKOeLig,NsHmYgfe,2024-08-04 11:43:50,12,180000,19800.0,199800.0,59178.6661294964,120821.3338705036
NOTA000771,TOKOeLig,NsHmYgfe,2024-08-04 18:58:37,28,420000,46200.0,466200.0,138083.55430215827,281916.4456978417
NOTA000773,TOKOeLig,NsHmYgfe,2024-08-05 12:52:40,11,165000,18150.0,183150.0,54247.11061870504,110752.88938129495
NOTA000776,TOKOeLig,NsHmYgfe,2024-08-05 15:59:14,17,255000,28050.0,283050.0,83836.44368345324,171163.55631654675
NOTA000774,TOKOeLig,NsHmYgfe,2024-08-05 16:34:49,19,285000,31350.0,316350.0,93699.55470503597,191300.445294964
NOTA000775,TOKOeLig,NsHmYgfe,2024-08-05 17:09:27,18,270000,29700.0,299700.0,88767.9991942446,181232.00080575538
NOTA000777,TOKOeLig,NsHmYgfe,2024-08-06 09:00:41,20,300000,33000.0,333000.0,98631.11021582734,201368.88978417264
NOTA000778,TOKOeLig,NsHmYgfe,2024-08-06 12:27:19,29,435000,47850.0,482850.0,143015.10981294964,291984.89018705033
NOTA000781,TOKOeLig,NsHmYgfe,2024-08-07 09:00:27,5,75000,8250.0,83250.0,24657.777553956836,50342.22244604316
NOTA000782,TOKOeLig,NsHmYgfe,2024-08-07 10:31:33,30,450000,49500.0,499500.0,147946.665323741,302053.33467625896
NOTA000780,TOKOeLig,NsHmYgfe,2024-08-07 16:11:25,13,195000,21450.0,216450.0,64110.22164028777,130889.77835971223
NOTA000783,TOKOeLig,NsHmYgfe,2024-08-07 17:35:45,15,225000,24750.0,249750.0,73973.3326618705,151026.66733812948
NOTA000779,TOKOeLig,NsHmYgfe,2024-08-07 20:56:41,26,390000,42900.0,432900.0,128220.44328057554,261779.55671942446
NOTA000785,TOKOeLig,NsHmYgfe,2024-08-08 08:49:15,29,435000,47850.0,482850.0,143015.10981294964,291984.89018705033
NOTA000784,TOKOeLig,NsHmYgfe,2024-08-08 09:26:51,29,435000,47850.0,482850.0,143015.10981294964,291984.89018705033
NOTA000787,TOKOeLig,NsHmYgfe,2024-08-08 19:26:03,13,195000,21450.0,216450.0,64110.22164028777,130889.77835971223
NOTA000786,TOKOeLig,NsHmYgfe,2024-08-08 20:57:44,12,180000,19800.0,199800.0,59178.6661294964,120821.3338705036
NOTA000788,TOKOeLig,NsHmYgfe,2024-08-09 11:14:41,19,285000,31350.0,316350.0,93699.55470503597,191300.445294964
NOTA000791,TOKOeLig,NsHmYgfe,2024-08-09 13:04:33,8,120000,13200.0,133200.0,39452.444086330936,80547.55591366906
NOTA000789,TOKOeLig,NsHmYgfe,2024-08-09 16:10:47,25,375000,41250.0,416250.0,123288.88776978417,251711.11223021583
NOTA000790,TOKOeLig,NsHmYgfe,2024-08-09 17:46:48,25,375000,41250.0,416250.0,123288.88776978417,251711.11223021583
NOTA000793,TOKOeLig,NsHmYgfe,2024-08-10 10:27:37,4,60000,6600.0,66600.0,19726.222043165468,40273.77795683453
NOTA000795,TOKOeLig,NsHmYgfe,2024-08-10 13:33:58,10,150000,16500.0,166500.0,49315.55510791367,100684.44489208632
NOTA000792,TOKOeLig,NsHmYgfe,2024-08-10 14:20:15,15,225000,24750.0,249750.0,73973.3326618705,151026.66733812948
NOTA000794,TOKOeLig,NsHmYgfe,2024-08-10 18:10:57,14,210000,23100.0,233100.0,69041.77715107914,140958.22284892085
NOTA000797,TOKOeLig,NsHmYgfe,2024-08-11 09:48:22,17,255000,28050.0,283050.0,83836.44368345324,171163.55631654675
NOTA000798,TOKOeLig,NsHmYgfe,2024-08-11 10:12:27,27,405000,44550.0,449550.0,133151.9987913669,271848.00120863307
NOTA000799,TOKOeLig,NsHmYgfe,2024-08-11 12:38:15,24,360000,39600.0,399600.0,118357.3322589928,241642.6677410072
NOTA000796,TOKOeLig,NsHmYgfe,2024-08-11 19:28:35,14,210000,23100.0,233100.0,69041.77715107914,140958.22284892085
NOTA000804,TOKOeLig,NsHmYgfe,2024-08-12 08:20:49,25,375000,41250.0,416250.0,123288.88776978417,251711.11223021583
NOTA000800,TOKOeLig,NsHmYgfe,2024-08-12 13:34:10,18,270000,29700.0,299700.0,88767.9991942446,181232.00080575538
NOTA000802,TOKOeLig,NsHmYgfe,2024-08-12 16:37:45,24,360000,39600.0,399600.0,118357.3322589928,241642.6677410072
NOTA000801,TOKOeLig,NsHmYgfe,2024-08-12 17:55:25,17,255000,28050.0,283050.0,83836.44368345324,171163.55631654675
NOTA000803,TOKOeLig,NsHmYgfe,2024-08-12 19:50:41,24,360000,39600.0,399600.0,118357.3322589928,241642.6677410072
NOTA000806,TOKOeLig,NsHmYgfe,2024-08-13 11:05:37,3,45000,4950.0,49950.0,14794.6665323741,30205.3334676259
NOTA000805,TOKOeLig,NsHmYgfe,2024-08-13 17:35:56,21,315000,34650.0,349650.0,103562.66572661871,211437.33427338128
NOTA000808,TOKOeLig,NsHmYgfe,2024-08-14 08:35:51,18,270000,29700.0,299700.0,88767.9991942446,181232.00080575538
NOTA000807,TOKOeLig,NsHmYgfe,2024-08-14 15:34:47,29,435000,47850.0,482850.0,143015.10981294964,291984.89018705033
NOTA000809,TOKOeLig,NsHmYgfe,2024-08-15 08:03:04,14,210000,23100.0,233100.0,69041.77715107914,140958.22284892085
NOTA000812,TOKOeLig,NsHmYgfe,2024-08-15 09:33:13,14,210000,23100.0,233100.0,69041.77715107914,140958.22284892085
NOTA000810,TOKOeLig,NsHmYgfe,2024-08-15 13:29:01,11,165000,18150.0,183150.0,54247.11061870504,110752.88938129495
NOTA000813,TOKOeLig,NsHmYgfe,2024-08-15 18:10:25,21,315000,34650.0,349650.0,103562.66572661871,211437.33427338128
NOTA000811,TOKOeLig,NsHmYgfe,2024-08-15 20:41:43,27,405000,44550.0,449550.0,133151.9987913669,271848.00120863307
NOTA000815,TOKOeLig,NsHmYgfe,2024-08-16 14:13:58,22,330000,36300.0,366300.0,108494.22123741008,221505.7787625899
NOTA000814,TOKOeLig,NsHmYgfe,2024-08-16 18:01:50,17,255000,28050.0,283050.0,83836.44368345324,171163.55631654675
NOTA000816,TOKOeLig,NsHmYgfe,2024-08-16 19:00:12,24,360000,39600.0,399600.0,118357.3322589928,241642.6677410072
NOTA000820,TOKOeLig,NsHmYgfe,2024-08-17 11:29:11,5,75000,8250.0,83250.0,24657.777553956836,50342.22244604316
NOTA000818,TOKOeLig,NsHmYgfe,2024-08-17 12:42:35,19,285000,31350.0,316350.0,93699.55470503597,191300.445294964
NOTA000821,TOKOeLig,NsHmYgfe,2024-08-17 13:14:34,27,405000,44550.0,449550.0,133151.9987913669,271848.00120863307
NOTA000819,TOKOeLig,NsHmYgfe,2024-08-17 18:51:34,28,420000,46200.0,466200.0,138083.55430215827,281916.4456978417
NOTA000817,TOKOeLig,NsHmYgfe,2024-08-17 18:59:11,17,255000,28050.0,283050.0,83836.44368345324,171163.55631654675
NOTA000824,TOKOeLig,NsHmYgfe,2024-08-18 08:19:58,27,405000,44550.0,449550.0,133151.9987913669,271848.00120863307
NOTA000822,TOKOeLig,NsHmYgfe,2024-08-18 10:08:03,4,60000,6600.0,66600.0,19726.222043165468,40273.77795683453
NOTA000823,TOKOeLig,NsHmYgfe,2024-08-18 12:32:36,3,45000,4950.0,49950.0,14794.6665323741,30205.3334676259
NOTA000827,TOKOeLig,NsHmYgfe,2024-08-19 08:22:45,12,180000,19800.0,199800.0,59178.6661294964,120821.3338705036
NOTA000828,TOKOeLig,NsHmYgfe,2024-08-19 10:39:22,20,300000,33000.0,333000.0,98631.11021582734,201368.88978417264
NOTA000826,TOKOeLig,NsHmYgfe,2024-08-19 11:39:13,4,60000,6600.0,66600.0,19726.222043165468,40273.77795683453
NOTA000829,TOKOeLig,NsHmYgfe,2024-08-19 13:02:22,26,390000,42900.0,432900.0,128220.44328057554,261779.55671942446
NOTA000825,TOKOeLig,NsHmYgfe,2024-08-19 20:53:47,28,420000,46200.0,466200.0,138083.55430215827,281916.4456978417
NOTA000830,TOKOeLig,NsHmYgfe,2024-08-20 08:52:10,22,330000,36300.0,366300.0,108494.22123741008,221505.7787625899
NOTA000832,TOKOeLig,NsHmYgfe,2024-08-20 16:08:18,5,75000,8250.0,83250.0,24657.777553956836,50342.22244604316
NOTA000831,TOKOeLig,NsHmYgfe,2024-08-20 16:27:35,12,180000,19800.0,199800.0,59178.6661294964,120821.3338705036
NOTA000833,TOKOeLig,NsHmYgfe,2024-08-20 18:51:18,13,195000,21450.0,216450.0,64110.22164028777,130889.77835971223
NOTA000835,TOKOeLig,NsHmYgfe,2024-08-21 13:54:46,23,345000,37950.0,382950.0,113425.77674820145,231574.22325179854
NOTA000834,TOKOeLig,NsHmYgfe,2024-08-21 15:32:00,20,300000,33000.0,333000.0,98631.11021582734,201368.88978417264
NOTA000837,TOKOeLig,NsHmYgfe,2024-08-22 12:43:44,30,450000,49500.0,499500.0,147946.665323741,302053.33467625896
NOTA000836,TOKOeLig,NsHmYgfe,2024-08-22 15:25:42,16,240000,26400.0,266400.0,78904.88817266187,161095.1118273381
NOTA000838,TOKOeLig,NsHmYgfe,2024-08-22 15:52:06,5,75000,8250.0,83250.0,24657.777553956836,50342.22244604316
NOTA000839,TOKOeLig,NsHmYgfe,2024-08-22 18:12:11,20,300000,33000.0,333000.0,98631.11021582734,201368.88978417264
NOTA000840,TOKOeLig,NsHmYgfe,2024-08-22 19:28:00,3,45000,4950.0,49950.0,14794.6665323741,30205.3334676259
NOTA000842,TOKOeLig,NsHmYgfe,2024-08-23 12:36:05,22,330000,36300.0,366300.0,108494.22123741008,221505.7787625899
NOTA000841,TOKOeLig,NsHmYgfe,2024-08-23 17:10:19,19,285000,31350.0,316350.0,93699.55470503597,191300.445294964
NOTA000843,TOKOeLig,NsHmYgfe,2024-08-23 20:58:31,30,450000,49500.0,499500.0,147946.665323741,302053.33467625896
NOTA000844,TOKOeLig,NsHmYgfe,2024-08-24 11:25:29,16,240000,26400.0,266400.0,78904.88817266187,161095.1118273381
NOTA000847,TOKOeLig,NsHmYgfe,2024-08-24 13:53:26,23,345000,37950.0,382950.0,113425.77674820145,231574.22325179854
NOTA000845,TOKOeLig,NsHmYgfe,2024-08-24 13:56:52,15,225000,24750.0,249750.0,73973.3326618705,151026.66733812948
NOTA000846,TOKOeLig,NsHmYgfe,2024-08-24 14:23:05,3,45000,4950.0,49950.0,14794.6665323741,30205.3334676259
NOTA000848,TOKOeLig,NsHmYgfe,2024-08-25 14:27:50,5,75000,8250.0,83250.0,24657.777553956836,50342.22244604316
