ID_HISTORY_STOCK,KD_BARANG,KD_LOKASI,UPDATED_BY,JUMLAH_AWAL,JUMLAH_PERUBAHAN,JUMLAH_AKHIR,TIPE_PERUBAHAN,REF,SATUAN,WAKTU_CHANGE
SH20240501191423,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16400,-5,16395,PENJUALAN,DNJB000423,PIECES,2024-05-01 19:14:41
SH20240501170224,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16395,-11,16384,PENJUALAN,DNJB000424,PIECES,2024-05-01 17:02:41
SH20240502172825,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16384,-5,16379,PENJUALAN,DNJB000425,PIECES,2024-05-02 17:28:50
SH20240502134826,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16379,-13,16366,PENJUALAN,DNJB000426,PIECES,2024-05-02 13:48:29
SH20240503091127,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16366,-8,16358,PENJUALAN,DNJB000427,PIECES,2024-05-03 09:11:54
SH20240503105128,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16358,-4,16354,PENJUALAN,DNJB000428,PIECES,2024-05-03 10:51:53
SH20240503143829,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16354,-9,16345,PENJUALAN,DNJB000429,PIECES,2024-05-03 14:38:54
SH20240503153130,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16345,-5,16340,PENJUALAN,DNJB000430,PIECES,2024-05-03 15:31:19
SH20240503093631,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16340,-4,16336,PENJUALAN,DNJB000431,PIECES,2024-05-03 09:36:52
SH20240504101232,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16336,-10,16326,PENJUALAN,DNJB000432,PIECES,2024-05-04 10:12:52
SH20240504205933,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16326,-8,16318,PENJUALAN,DNJB000433,PIECES,2024-05-04 20:59:54
SH20240504175634,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16318,-5,16313,PENJUALAN,DNJB000434,PIECES,2024-05-04 17:56:01
SH20240504104935,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16313,-7,16306,PENJUALAN,DNJB000435,PIECES,2024-05-04 10:49:50
SH20240505135636,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16306,-4,16302,PENJUALAN,DNJB000436,PIECES,2024-05-05 13:56:34
SH20240505081937,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16302,-6,16296,PENJUALAN,DNJB000437,PIECES,2024-05-05 08:19:40
SH20240505145038,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16296,-16,16280,PENJUALAN,DNJB000438,PIECES,2024-05-05 14:50:13
SH20240506143239,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16280,-7,16273,PENJUALAN,DNJB000439,PIECES,2024-05-06 14:32:50
SH20240506145340,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16273,-3,16270,PENJUALAN,DNJB000440,PIECES,2024-05-06 14:53:58
SH20240507082941,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16270,-4,16266,PENJUALAN,DNJB000441,PIECES,2024-05-07 08:29:34
SH20240507144742,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16266,-12,16254,PENJUALAN,DNJB000442,PIECES,2024-05-07 14:47:38
SH20240507141143,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16254,-5,16249,PENJUALAN,DNJB000443,PIECES,2024-05-07 14:11:41
SH20240508125244,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16249,-13,16236,PENJUALAN,DNJB000444,PIECES,2024-05-08 12:52:59
SH20240508152845,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16236,-5,16231,PENJUALAN,DNJB000445,PIECES,2024-05-08 15:28:41
SH20240508124346,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16231,-18,16213,PENJUALAN,DNJB000446,PIECES,2024-05-08 12:43:42
SH20240508171647,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16213,-3,16210,PENJUALAN,DNJB000447,PIECES,2024-05-08 17:16:53
SH20240509181448,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16210,-3,16207,PENJUALAN,DNJB000448,PIECES,2024-05-09 18:14:22
SH20240509174449,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16207,-13,16194,PENJUALAN,DNJB000449,PIECES,2024-05-09 17:44:07
SH20240509132450,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16194,-13,16181,PENJUALAN,DNJB000450,PIECES,2024-05-09 13:24:29
SH20240509090251,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16181,-16,16165,PENJUALAN,DNJB000451,PIECES,2024-05-09 09:02:20
SH20240510151452,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16165,-3,16162,PENJUALAN,DNJB000452,PIECES,2024-05-10 15:14:16
SH20240510175953,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16162,-5,16157,PENJUALAN,DNJB000453,PIECES,2024-05-10 17:59:36
SH20240510094154,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16157,-4,16153,PENJUALAN,DNJB000454,PIECES,2024-05-10 09:41:33
SH20240511092155,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16153,-11,16142,PENJUALAN,DNJB000455,PIECES,2024-05-11 09:21:43
SH20240511192156,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16142,-8,16134,PENJUALAN,DNJB000456,PIECES,2024-05-11 19:21:12
SH20240512132957,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16134,-3,16131,PENJUALAN,DNJB000457,PIECES,2024-05-12 13:29:10
SH20240512124758,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16131,-6,16125,PENJUALAN,DNJB000458,PIECES,2024-05-12 12:47:52
SH20240512130659,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16125,-7,16118,PENJUALAN,DNJB000459,PIECES,2024-05-12 13:06:23
SH20240512120260,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16118,-5,16113,PENJUALAN,DNJB000460,PIECES,2024-05-12 12:02:05
SH20240512132561,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16113,-4,16109,PENJUALAN,DNJB000461,PIECES,2024-05-12 13:25:11
SH20240513143762,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16109,-10,16099,PENJUALAN,DNJB000462,PIECES,2024-05-13 14:37:32
SH20240513203563,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16099,-3,16096,PENJUALAN,DNJB000463,PIECES,2024-05-13 20:35:59
SH20240513123064,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16096,-7,16089,PENJUALAN,DNJB000464,PIECES,2024-05-13 12:30:08
SH20240513133265,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16089,-9,16080,PENJUALAN,DNJB000465,PIECES,2024-05-13 13:32:16
SH20240513113366,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16080,-5,16075,PENJUALAN,DNJB000466,PIECES,2024-05-13 11:33:29
SH20240514123467,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16075,-16,16059,PENJUALAN,DNJB000467,PIECES,2024-05-14 12:34:54
SH20240514164868,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16059,-3,16056,PENJUALAN,DNJB000468,PIECES,2024-05-14 16:48:30
SH20240515122269,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16056,-19,16037,PENJUALAN,DNJB000469,PIECES,2024-05-15 12:22:24
SH20240515142270,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16037,-10,16027,PENJUALAN,DNJB000470,PIECES,2024-05-15 14:22:45
SH20240515112771,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16027,-4,16023,PENJUALAN,DNJB000471,PIECES,2024-05-15 11:27:33
SH20240515184472,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16023,-3,16020,PENJUALAN,DNJB000472,PIECES,2024-05-15 18:44:50
SH20240516193473,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16020,-13,16007,PENJUALAN,DNJB000473,PIECES,2024-05-16 19:34:37
SH20240516094974,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,16007,-11,15996,PENJUALAN,DNJB000474,PIECES,2024-05-16 09:49:53
SH20240516143875,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15996,-28,15968,PENJUALAN,DNJB000475,PIECES,2024-05-16 14:38:51
SH20240516203076,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15968,-29,15939,PENJUALAN,DNJB000476,PIECES,2024-05-16 20:30:26
SH20240516102177,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15939,-22,15917,PENJUALAN,DNJB000477,PIECES,2024-05-16 10:21:38
SH20240517164878,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15917,-7,15910,PENJUALAN,DNJB000478,PIECES,2024-05-17 16:48:24
SH20240517193379,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15910,-14,15896,PENJUALAN,DNJB000479,PIECES,2024-05-17 19:33:11
SH20240518183980,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15896,-4,15892,PENJUALAN,DNJB000480,PIECES,2024-05-18 18:39:10
SH20240518105981,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15892,-6,15886,PENJUALAN,DNJB000481,PIECES,2024-05-18 10:59:05
SH20240518110082,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15886,-6,15880,PENJUALAN,DNJB000482,PIECES,2024-05-18 11:00:57
SH20240519143783,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15880,-18,15862,PENJUALAN,DNJB000483,PIECES,2024-05-19 14:37:40
SH20240519083484,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15862,-10,15852,PENJUALAN,DNJB000484,PIECES,2024-05-19 08:34:42
SH20240519085885,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15852,-28,15824,PENJUALAN,DNJB000485,PIECES,2024-05-19 08:58:41
SH20240519150086,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15824,-3,15821,PENJUALAN,DNJB000486,PIECES,2024-05-19 15:00:37
SH20240520124287,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15821,-7,15814,PENJUALAN,DNJB000487,PIECES,2024-05-20 12:42:30
SH20240520153588,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15814,-9,15805,PENJUALAN,DNJB000488,PIECES,2024-05-20 15:35:24
SH20240521122189,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15805,-3,15802,PENJUALAN,DNJB000489,PIECES,2024-05-21 12:21:36
SH20240521203590,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15802,-27,15775,PENJUALAN,DNJB000490,PIECES,2024-05-21 20:35:24
SH20240521111291,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15775,-4,15771,PENJUALAN,DNJB000491,PIECES,2024-05-21 11:12:17
SH20240521105792,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15771,-17,15754,PENJUALAN,DNJB000492,PIECES,2024-05-21 10:57:33
SH20240521155793,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15754,-16,15738,PENJUALAN,DNJB000493,PIECES,2024-05-21 15:57:52
SH20240522191494,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15738,-16,15722,PENJUALAN,DNJB000494,PIECES,2024-05-22 19:14:07
SH20240522173095,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15722,-6,15716,PENJUALAN,DNJB000495,PIECES,2024-05-22 17:30:13
SH20240522092596,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15716,-5,15711,PENJUALAN,DNJB000496,PIECES,2024-05-22 09:25:48
SH20240523161597,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15711,-4,15707,PENJUALAN,DNJB000497,PIECES,2024-05-23 16:15:04
SH20240523100598,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15707,-10,15697,PENJUALAN,DNJB000498,PIECES,2024-05-23 10:05:39
SH20240523085699,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15697,-4,15693,PENJUALAN,DNJB000499,PIECES,2024-05-23 08:56:32
SH20240523171800,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15693,-8,15685,PENJUALAN,DNJB000500,PIECES,2024-05-23 17:18:55
SH20240524081001,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15685,-5,15680,PENJUALAN,DNJB000501,PIECES,2024-05-24 08:10:45
SH20240524112402,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15680,-9,15671,PENJUALAN,DNJB000502,PIECES,2024-05-24 11:24:43
SH20240524190203,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15671,-16,15655,PENJUALAN,DNJB000503,PIECES,2024-05-24 19:02:16
SH20240525095304,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15655,-4,15651,PENJUALAN,DNJB000504,PIECES,2024-05-25 09:53:33
SH20240525204905,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15651,-12,15639,PENJUALAN,DNJB000505,PIECES,2024-05-25 20:49:30
SH20240525093806,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15639,-20,15619,PENJUALAN,DNJB000506,PIECES,2024-05-25 09:38:31
SH20240526112907,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15619,-18,15601,PENJUALAN,DNJB000507,PIECES,2024-05-26 11:29:27
SH20240526144608,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15601,-5,15596,PENJUALAN,DNJB000508,PIECES,2024-05-26 14:46:15
SH20240526185209,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15596,-5,15591,PENJUALAN,DNJB000509,PIECES,2024-05-26 18:52:14
SH20240527164910,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15591,-7,15584,PENJUALAN,DNJB000510,PIECES,2024-05-27 16:49:57
SH20240527151111,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15584,-8,15576,PENJUALAN,DNJB000511,PIECES,2024-05-27 15:11:40
SH20240527151312,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15576,-5,15571,PENJUALAN,DNJB000512,PIECES,2024-05-27 15:13:34
SH20240527193113,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15571,-13,15558,PENJUALAN,DNJB000513,PIECES,2024-05-27 19:31:55
SH20240528152214,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15558,-25,15533,PENJUALAN,DNJB000514,PIECES,2024-05-28 15:22:12
SH20240528153815,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15533,-10,15523,PENJUALAN,DNJB000515,PIECES,2024-05-28 15:38:27
SH20240528203616,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15523,-22,15501,PENJUALAN,DNJB000516,PIECES,2024-05-28 20:36:32
SH20240528162917,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15501,-5,15496,PENJUALAN,DNJB000517,PIECES,2024-05-28 16:29:49
SH20240528194018,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15496,-9,15487,PENJUALAN,DNJB000518,PIECES,2024-05-28 19:40:32
SH20240529115219,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15487,-17,15470,PENJUALAN,DNJB000519,PIECES,2024-05-29 11:52:27
SH20240529165920,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15470,-13,15457,PENJUALAN,DNJB000520,PIECES,2024-05-29 16:59:15
SH20240529081321,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15457,-8,15449,PENJUALAN,DNJB000521,PIECES,2024-05-29 08:13:52
SH20240529122722,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15449,-4,15445,PENJUALAN,DNJB000522,PIECES,2024-05-29 12:27:06
SH20240529161723,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15445,-9,15436,PENJUALAN,DNJB000523,PIECES,2024-05-29 16:17:01
SH20240530190024,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15436,-9,15427,PENJUALAN,DNJB000524,PIECES,2024-05-30 19:00:57
SH20240530194325,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15427,-11,15416,PENJUALAN,DNJB000525,PIECES,2024-05-30 19:43:34
SH20240530170726,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15416,-7,15409,PENJUALAN,DNJB000526,PIECES,2024-05-30 17:07:15
SH20240530202727,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15409,-5,15404,PENJUALAN,DNJB000527,PIECES,2024-05-30 20:27:09
SH20240531080828,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15404,-13,15391,PENJUALAN,DNJB000528,PIECES,2024-05-31 08:08:27
SH20240531093529,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15391,-16,15375,PENJUALAN,DNJB000529,PIECES,2024-05-31 09:35:09
SH20240531121630,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15375,-11,15364,PENJUALAN,DNJB000530,PIECES,2024-05-31 12:16:03
SH20240601140731,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15364,-10,15354,PENJUALAN,DNJB000531,PIECES,2024-06-01 14:07:01
SH20240601095432,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15354,-19,15335,PENJUALAN,DNJB000532,PIECES,2024-06-01 09:54:11
SH20240601170333,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15335,-12,15323,PENJUALAN,DNJB000533,PIECES,2024-06-01 17:03:35
SH20240601100134,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15323,-15,15308,PENJUALAN,DNJB000534,PIECES,2024-06-01 10:01:13
SH20240602160535,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15308,-23,15285,PENJUALAN,DNJB000535,PIECES,2024-06-02 16:05:50
SH20240602190136,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15285,-4,15281,PENJUALAN,DNJB000536,PIECES,2024-06-02 19:01:13
SH20240603201137,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15281,-21,15260,PENJUALAN,DNJB000537,PIECES,2024-06-03 20:11:42
SH20240603124038,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15260,-9,15251,PENJUALAN,DNJB000538,PIECES,2024-06-03 12:40:16
SH20240603153539,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15251,-15,15236,PENJUALAN,DNJB000539,PIECES,2024-06-03 15:35:04
SH20240603162240,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15236,-3,15233,PENJUALAN,DNJB000540,PIECES,2024-06-03 16:22:52
SH20240604102341,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15233,-13,15220,PENJUALAN,DNJB000541,PIECES,2024-06-04 10:23:35
SH20240604095242,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15220,-7,15213,PENJUALAN,DNJB000542,PIECES,2024-06-04 09:52:28
SH20240604111543,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15213,-6,15207,PENJUALAN,DNJB000543,PIECES,2024-06-04 11:15:58
SH20240604170844,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15207,-5,15202,PENJUALAN,DNJB000544,PIECES,2024-06-04 17:08:25
SH20240604191545,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15202,-23,15179,PENJUALAN,DNJB000545,PIECES,2024-06-04 19:15:53
SH20240605142946,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15179,-4,15175,PENJUALAN,DNJB000546,PIECES,2024-06-05 14:29:50
SH20240605152347,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15175,-3,15172,PENJUALAN,DNJB000547,PIECES,2024-06-05 15:23:07
SH20240606174148,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15172,-6,15166,PENJUALAN,DNJB000548,PIECES,2024-06-06 17:41:48
SH20240606101749,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15166,-23,15143,PENJUALAN,DNJB000549,PIECES,2024-06-06 10:17:50
SH20240606143150,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15143,-3,15140,PENJUALAN,DNJB000550,PIECES,2024-06-06 14:31:56
SH20240606194951,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15140,-17,15123,PENJUALAN,DNJB000551,PIECES,2024-06-06 19:49:04
SH20240607093552,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15123,-5,15118,PENJUALAN,DNJB000552,PIECES,2024-06-07 09:35:56
SH20240607092953,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15118,-4,15114,PENJUALAN,DNJB000553,PIECES,2024-06-07 09:29:15
SH20240607113654,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15114,-18,15096,PENJUALAN,DNJB000554,PIECES,2024-06-07 11:36:04
SH20240607122755,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15096,-14,15082,PENJUALAN,DNJB000555,PIECES,2024-06-07 12:27:50
SH20240608130456,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15082,-11,15071,PENJUALAN,DNJB000556,PIECES,2024-06-08 13:04:39
SH20240608084557,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15071,-22,15049,PENJUALAN,DNJB000557,PIECES,2024-06-08 08:45:21
SH20240608125858,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15049,-15,15034,PENJUALAN,DNJB000558,PIECES,2024-06-08 12:58:43
SH20240609183059,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15034,-5,15029,PENJUALAN,DNJB000559,PIECES,2024-06-09 18:30:11
SH20240609140260,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15029,-10,15019,PENJUALAN,DNJB000560,PIECES,2024-06-09 14:02:30
SH20240609181161,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15019,-14,15005,PENJUALAN,DNJB000561,PIECES,2024-06-09 18:11:56
SH20240609192662,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,15005,-11,14994,PENJUALAN,DNJB000562,PIECES,2024-06-09 19:26:30
SH20240609121063,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14994,-6,14988,PENJUALAN,DNJB000563,PIECES,2024-06-09 12:10:00
SH20240610185964,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14988,-7,14981,PENJUALAN,DNJB000564,PIECES,2024-06-10 18:59:39
SH20240610172265,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14981,-17,14964,PENJUALAN,DNJB000565,PIECES,2024-06-10 17:22:59
SH20240610181866,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14964,-5,14959,PENJUALAN,DNJB000566,PIECES,2024-06-10 18:18:47
SH20240610202467,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14959,-17,14942,PENJUALAN,DNJB000567,PIECES,2024-06-10 20:24:08
SH20240611195968,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14942,-10,14932,PENJUALAN,DNJB000568,PIECES,2024-06-11 19:59:08
SH20240611174869,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14932,-8,14924,PENJUALAN,DNJB000569,PIECES,2024-06-11 17:48:08
SH20240612150870,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14924,-3,14921,PENJUALAN,DNJB000570,PIECES,2024-06-12 15:08:57
SH20240612105871,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14921,-19,14902,PENJUALAN,DNJB000571,PIECES,2024-06-12 10:58:04
SH20240612190272,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14902,-4,14898,PENJUALAN,DNJB000572,PIECES,2024-06-12 19:02:26
SH20240612084173,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14898,-4,14894,PENJUALAN,DNJB000573,PIECES,2024-06-12 08:41:32
SH20240612174874,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14894,-3,14891,PENJUALAN,DNJB000574,PIECES,2024-06-12 17:48:07
SH20240613174975,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14891,-13,14878,PENJUALAN,DNJB000575,PIECES,2024-06-13 17:49:20
SH20240613140276,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14878,-8,14870,PENJUALAN,DNJB000576,PIECES,2024-06-13 14:02:11
SH20240613110677,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14870,-3,14867,PENJUALAN,DNJB000577,PIECES,2024-06-13 11:06:07
SH20240613165078,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14867,-3,14864,PENJUALAN,DNJB000578,PIECES,2024-06-13 16:50:08
SH20240614105979,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14864,-8,14856,PENJUALAN,DNJB000579,PIECES,2024-06-14 10:59:45
SH20240614165180,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14856,-6,14850,PENJUALAN,DNJB000580,PIECES,2024-06-14 16:51:22
SH20240614184281,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14850,-5,14845,PENJUALAN,DNJB000581,PIECES,2024-06-14 18:42:35
SH20240614181182,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14845,-7,14838,PENJUALAN,DNJB000582,PIECES,2024-06-14 18:11:46
SH20240614140883,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14838,-22,14816,PENJUALAN,DNJB000583,PIECES,2024-06-14 14:08:02
SH20240615082084,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14816,-6,14810,PENJUALAN,DNJB000584,PIECES,2024-06-15 08:20:15
SH20240615135685,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14810,-6,14804,PENJUALAN,DNJB000585,PIECES,2024-06-15 13:56:34
SH20240616103186,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14804,-5,14799,PENJUALAN,DNJB000586,PIECES,2024-06-16 10:31:21
SH20240616194187,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14799,-21,14778,PENJUALAN,DNJB000587,PIECES,2024-06-16 19:41:13
SH20240617145788,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14778,-13,14765,PENJUALAN,DNJB000588,PIECES,2024-06-17 14:57:48
SH20240617122889,4aCSBjQPd3TzFd90,NsHmYgfe,TOKOeLig,14765,-17,14748,PENJUALAN,DNJB000589,PIECES,2024-06-17 12:28:47
