ID_DNJB,KD_BARANG,ID_NOTA_JUAL,JUMLAH_JUAL_BARANG,HARGA_JUAL_BARANG,TOTAL_JUAL_UANG,HARGA_BELI_BARANG,TOTAL_BELI_UANG
DNJB000668,4aCSBjQPd3TzFd90,NOTA000668,11,15000,165000,4852.145118110237,53373.5962992126
DNJB000669,4aCSBjQPd3TzFd90,NOTA000669,26,15000,390000,4852.145118110237,126155.77307086615
DNJB000670,4aCSBjQPd3TzFd90,NOTA000670,5,15000,75000,4852.145118110237,24260.725590551185
DNJB000671,4aCSBjQPd3TzFd90,NOTA000671,21,15000,315000,4852.145118110237,101895.04748031497
DNJB000672,4aCSBjQPd3TzFd90,NOTA000672,5,15000,75000,4852.145118110237,24260.725590551185
DNJB000673,4aCSBjQPd3TzFd90,NOTA000673,8,15000,120000,4852.145118110237,38817.16094488189
DNJB000674,4aCSBjQPd3TzFd90,NOTA000674,8,15000,120000,4852.145118110237,38817.16094488189
DNJB000675,4aCSBjQPd3TzFd90,NOTA000675,9,15000,135000,4852.145118110237,43669.30606299213
DNJB000676,4aCSBjQPd3TzFd90,NOTA000676,20,15000,300000,4852.145118110237,97042.90236220474
DNJB000677,4aCSBjQPd3TzFd90,NOTA000677,16,15000,240000,4852.145118110237,77634.32188976379
DNJB000678,4aCSBjQPd3TzFd90,NOTA000678,26,15000,390000,4852.145118110237,126155.77307086615
DNJB000679,4aCSBjQPd3TzFd90,NOTA000679,16,15000,240000,4852.145118110237,77634.32188976379
DNJB000680,4aCSBjQPd3TzFd90,NOTA000680,14,15000,210000,4852.145118110237,67930.03165354331
DNJB000681,4aCSBjQPd3TzFd90,NOTA000681,6,15000,90000,4852.145118110237,29112.87070866142
DNJB000682,4aCSBjQPd3TzFd90,NOTA000682,22,15000,330000,4852.145118110237,106747.1925984252
DNJB000683,4aCSBjQPd3TzFd90,NOTA000683,23,15000,345000,4852.145118110237,111599.33771653545
DNJB000684,4aCSBjQPd3TzFd90,NOTA000684,6,15000,90000,4852.145118110237,29112.87070866142
DNJB000685,4aCSBjQPd3TzFd90,NOTA000685,15,15000,225000,4852.145118110237,72782.17677165355
DNJB000686,4aCSBjQPd3TzFd90,NOTA000686,13,15000,195000,4852.145118110237,63077.88653543308
DNJB000687,4aCSBjQPd3TzFd90,NOTA000687,19,15000,285000,4852.145118110237,92190.7572440945
DNJB000688,4aCSBjQPd3TzFd90,NOTA000688,20,15000,300000,4931.555510791367,98631.11021582734
DNJB000689,4aCSBjQPd3TzFd90,NOTA000689,6,15000,90000,4931.555510791367,29589.3330647482
DNJB000690,4aCSBjQPd3TzFd90,NOTA000690,6,15000,90000,4931.555510791367,29589.3330647482
DNJB000691,4aCSBjQPd3TzFd90,NOTA000691,27,15000,405000,4931.555510791367,133151.9987913669
DNJB000692,4aCSBjQPd3TzFd90,NOTA000692,22,15000,330000,4931.555510791367,108494.22123741008
DNJB000693,4aCSBjQPd3TzFd90,NOTA000693,16,15000,240000,4931.555510791367,78904.88817266187
DNJB000694,4aCSBjQPd3TzFd90,NOTA000694,16,15000,240000,4931.555510791367,78904.88817266187
DNJB000695,4aCSBjQPd3TzFd90,NOTA000695,11,15000,165000,4931.555510791367,54247.11061870504
DNJB000696,4aCSBjQPd3TzFd90,NOTA000696,25,15000,375000,4931.555510791367,123288.88776978417
DNJB000697,4aCSBjQPd3TzFd90,NOTA000697,30,15000,450000,4931.555510791367,147946.665323741
DNJB000698,4aCSBjQPd3TzFd90,NOTA000698,29,15000,435000,4931.555510791367,143015.10981294964
DNJB000699,4aCSBjQPd3TzFd90,NOTA000699,17,15000,255000,4931.555510791367,83836.44368345324
DNJB000700,4aCSBjQPd3TzFd90,NOTA000700,26,15000,390000,4931.555510791367,128220.44328057554
DNJB000701,4aCSBjQPd3TzFd90,NOTA000701,30,15000,450000,4931.555510791367,147946.665323741
DNJB000702,4aCSBjQPd3TzFd90,NOTA000702,20,15000,300000,4931.555510791367,98631.11021582734
DNJB000703,4aCSBjQPd3TzFd90,NOTA000703,15,15000,225000,4931.555510791367,73973.3326618705
DNJB000704,4aCSBjQPd3TzFd90,NOTA000704,13,15000,195000,4931.555510791367,64110.22164028777
DNJB000705,4aCSBjQPd3TzFd90,NOTA000705,25,15000,375000,4931.555510791367,123288.88776978417
DNJB000706,4aCSBjQPd3TzFd90,NOTA000706,26,15000,390000,4931.555510791367,128220.44328057554
DNJB000707,4aCSBjQPd3TzFd90,NOTA000707,13,15000,195000,4931.555510791367,64110.22164028777
DNJB000708,4aCSBjQPd3TzFd90,NOTA000708,12,15000,180000,4931.555510791367,59178.6661294964
DNJB000709,4aCSBjQPd3TzFd90,NOTA000709,15,15000,225000,4931.555510791367,73973.3326618705
DNJB000710,4aCSBjQPd3TzFd90,NOTA000710,6,15000,90000,4931.555510791367,29589.3330647482
DNJB000711,4aCSBjQPd3TzFd90,NOTA000711,15,15000,225000,4931.555510791367,73973.3326618705
DNJB000712,4aCSBjQPd3TzFd90,NOTA000712,8,15000,120000,4931.555510791367,39452.444086330936
DNJB000713,4aCSBjQPd3TzFd90,NOTA000713,21,15000,315000,4931.555510791367,103562.66572661871
DNJB000714,4aCSBjQPd3TzFd90,NOTA000714,21,15000,315000,4931.555510791367,103562.66572661871
DNJB000715,4aCSBjQPd3TzFd90,NOTA000715,17,15000,255000,4931.555510791367,83836.44368345324
DNJB000716,4aCSBjQPd3TzFd90,NOTA000716,25,15000,375000,4931.555510791367,123288.88776978417
DNJB000717,4aCSBjQPd3TzFd90,NOTA000717,15,15000,225000,4931.555510791367,73973.3326618705
DNJB000718,4aCSBjQPd3TzFd90,NOTA000718,7,15000,105000,4931.555510791367,34520.88857553957
DNJB000719,4aCSBjQPd3TzFd90,NOTA000719,20,15000,300000,4931.555510791367,98631.11021582734
DNJB000720,4aCSBjQPd3TzFd90,NOTA000720,16,15000,240000,4931.555510791367,78904.88817266187
DNJB000721,4aCSBjQPd3TzFd90,NOTA000721,27,15000,405000,4931.555510791367,133151.9987913669
DNJB000722,4aCSBjQPd3TzFd90,NOTA000722,9,15000,135000,4931.555510791367,44383.9995971223
DNJB000723,4aCSBjQPd3TzFd90,NOTA000723,20,15000,300000,4931.555510791367,98631.11021582734
DNJB000724,4aCSBjQPd3TzFd90,NOTA000724,23,15000,345000,4931.555510791367,113425.77674820145
DNJB000725,4aCSBjQPd3TzFd90,NOTA000725,23,15000,345000,4931.555510791367,113425.77674820145
DNJB000726,4aCSBjQPd3TzFd90,NOTA000726,11,15000,165000,4931.555510791367,54247.11061870504
DNJB000727,4aCSBjQPd3TzFd90,NOTA000727,13,15000,195000,4931.555510791367,64110.22164028777
DNJB000728,4aCSBjQPd3TzFd90,NOTA000728,16,15000,240000,4931.555510791367,78904.88817266187
DNJB000729,4aCSBjQPd3TzFd90,NOTA000729,6,15000,90000,4931.555510791367,29589.3330647482
DNJB000730,4aCSBjQPd3TzFd90,NOTA000730,28,15000,420000,4931.555510791367,138083.55430215827
DNJB000731,4aCSBjQPd3TzFd90,NOTA000731,12,15000,180000,4931.555510791367,59178.6661294964
DNJB000732,4aCSBjQPd3TzFd90,NOTA000732,3,15000,45000,4931.555510791367,14794.6665323741
DNJB000733,4aCSBjQPd3TzFd90,NOTA000733,20,15000,300000,4931.555510791367,98631.11021582734
DNJB000734,4aCSBjQPd3TzFd90,NOTA000734,30,15000,450000,4931.555510791367,147946.665323741
DNJB000735,4aCSBjQPd3TzFd90,NOTA000735,6,15000,90000,4931.555510791367,29589.3330647482
DNJB000736,4aCSBjQPd3TzFd90,NOTA000736,22,15000,330000,4931.555510791367,108494.22123741008
DNJB000737,4aCSBjQPd3TzFd90,NOTA000737,23,15000,345000,4931.555510791367,113425.77674820145
DNJB000738,4aCSBjQPd3TzFd90,NOTA000738,7,15000,105000,4931.555510791367,34520.88857553957
DNJB000739,4aCSBjQPd3TzFd90,NOTA000739,26,15000,390000,4931.555510791367,128220.44328057554
DNJB000740,4aCSBjQPd3TzFd90,NOTA000740,10,15000,150000,4931.555510791367,49315.55510791367
DNJB000741,4aCSBjQPd3TzFd90,NOTA000741,14,15000,210000,4931.555510791367,69041.77715107914
DNJB000742,4aCSBjQPd3TzFd90,NOTA000742,26,15000,390000,4931.555510791367,128220.44328057554
DNJB000743,4aCSBjQPd3TzFd90,NOTA000743,9,15000,135000,4931.555510791367,44383.9995971223
DNJB000744,4aCSBjQPd3TzFd90,NOTA000744,25,15000,375000,4931.555510791367,123288.88776978417
DNJB000745,4aCSBjQPd3TzFd90,NOTA000745,27,15000,405000,4931.555510791367,133151.9987913669
DNJB000746,4aCSBjQPd3TzFd90,NOTA000746,27,15000,405000,4931.555510791367,133151.9987913669
DNJB000747,4aCSBjQPd3TzFd90,NOTA000747,9,15000,135000,4931.555510791367,44383.9995971223
DNJB000748,4aCSBjQPd3TzFd90,NOTA000748,11,15000,165000,4931.555510791367,54247.11061870504
DNJB000749,4aCSBjQPd3TzFd90,NOTA000749,10,15000,150000,4931.555510791367,49315.55510791367
DNJB000750,4aCSBjQPd3TzFd90,NOTA000750,8,15000,120000,4931.555510791367,39452.444086330936
DNJB000751,4aCSBjQPd3TzFd90,NOTA000751,7,15000,105000,4931.555510791367,34520.88857553957
DNJB000752,4aCSBjQPd3TzFd90,NOTA000752,9,15000,135000,4931.555510791367,44383.9995971223
DNJB000753,4aCSBjQPd3TzFd90,NOTA000753,24,15000,360000,4931.555510791367,118357.3322589928
DNJB000754,4aCSBjQPd3TzFd90,NOTA000754,9,15000,135000,4931.555510791367,44383.9995971223
DNJB000755,4aCSBjQPd3TzFd90,NOTA000755,16,15000,240000,4931.555510791367,78904.88817266187
DNJB000756,4aCSBjQPd3TzFd90,NOTA000756,25,15000,375000,4931.555510791367,123288.88776978417
DNJB000757,4aCSBjQPd3TzFd90,NOTA000757,3,15000,45000,4931.555510791367,14794.6665323741
DNJB000758,4aCSBjQPd3TzFd90,NOTA000758,28,15000,420000,4931.555510791367,138083.55430215827
DNJB000759,4aCSBjQPd3TzFd90,NOTA000759,11,15000,165000,4931.555510791367,54247.11061870504
DNJB000760,4aCSBjQPd3TzFd90,NOTA000760,16,15000,240000,4931.555510791367,78904.88817266187
DNJB000761,4aCSBjQPd3TzFd90,NOTA000761,29,15000,435000,4931.555510791367,143015.10981294964
DNJB000762,4aCSBjQPd3TzFd90,NOTA000762,7,15000,105000,4931.555510791367,34520.88857553957
DNJB000763,4aCSBjQPd3TzFd90,NOTA000763,5,15000,75000,4931.555510791367,24657.777553956836
DNJB000764,4aCSBjQPd3TzFd90,NOTA000764,29,15000,435000,4931.555510791367,143015.10981294964
DNJB000765,4aCSBjQPd3TzFd90,NOTA000765,19,15000,285000,4931.555510791367,93699.55470503597
DNJB000766,4aCSBjQPd3TzFd90,NOTA000766,24,15000,360000,4931.555510791367,118357.3322589928
DNJB000767,4aCSBjQPd3TzFd90,NOTA000767,17,15000,255000,4931.555510791367,83836.44368345324
DNJB000768,4aCSBjQPd3TzFd90,NOTA000768,18,15000,270000,4931.555510791367,88767.9991942446
DNJB000769,4aCSBjQPd3TzFd90,NOTA000769,25,15000,375000,4931.555510791367,123288.88776978417
DNJB000770,4aCSBjQPd3TzFd90,NOTA000770,12,15000,180000,4931.555510791367,59178.6661294964
DNJB000771,4aCSBjQPd3TzFd90,NOTA000771,28,15000,420000,4931.555510791367,138083.55430215827
DNJB000772,4aCSBjQPd3TzFd90,NOTA000772,12,15000,180000,4931.555510791367,59178.6661294964
DNJB000773,4aCSBjQPd3TzFd90,NOTA000773,11,15000,165000,4931.555510791367,54247.11061870504
DNJB000774,4aCSBjQPd3TzFd90,NOTA000774,19,15000,285000,4931.555510791367,93699.55470503597
DNJB000775,4aCSBjQPd3TzFd90,NOTA000775,18,15000,270000,4931.555510791367,88767.9991942446
DNJB000776,4aCSBjQPd3TzFd90,NOTA000776,17,15000,255000,4931.555510791367,83836.44368345324
DNJB000777,4aCSBjQPd3TzFd90,NOTA000777,20,15000,300000,4931.555510791367,98631.11021582734
DNJB000778,4aCSBjQPd3TzFd90,NOTA000778,29,15000,435000,4931.555510791367,143015.10981294964
DNJB000779,4aCSBjQPd3TzFd90,NOTA000779,26,15000,390000,4931.555510791367,128220.44328057554
DNJB000780,4aCSBjQPd3TzFd90,NOTA000780,13,15000,195000,4931.555510791367,64110.22164028777
DNJB000781,4aCSBjQPd3TzFd90,NOTA000781,5,15000,75000,4931.555510791367,24657.777553956836
DNJB000782,4aCSBjQPd3TzFd90,NOTA000782,30,15000,450000,4931.555510791367,147946.665323741
DNJB000783,4aCSBjQPd3TzFd90,NOTA000783,15,15000,225000,4931.555510791367,73973.3326618705
DNJB000784,4aCSBjQPd3TzFd90,NOTA000784,29,15000,435000,4931.555510791367,143015.10981294964
DNJB000785,4aCSBjQPd3TzFd90,NOTA000785,29,15000,435000,4931.555510791367,143015.10981294964
DNJB000786,4aCSBjQPd3TzFd90,NOTA000786,12,15000,180000,4931.555510791367,59178.6661294964
DNJB000787,4aCSBjQPd3TzFd90,NOTA000787,13,15000,195000,4931.555510791367,64110.22164028777
DNJB000788,4aCSBjQPd3TzFd90,NOTA000788,19,15000,285000,4931.555510791367,93699.55470503597
DNJB000789,4aCSBjQPd3TzFd90,NOTA000789,25,15000,375000,4931.555510791367,123288.88776978417
DNJB000790,4aCSBjQPd3TzFd90,NOTA000790,25,15000,375000,4931.555510791367,123288.88776978417
DNJB000791,4aCSBjQPd3TzFd90,NOTA000791,8,15000,120000,4931.555510791367,39452.444086330936
DNJB000792,4aCSBjQPd3TzFd90,NOTA000792,15,15000,225000,4931.555510791367,73973.3326618705
DNJB000793,4aCSBjQPd3TzFd90,NOTA000793,4,15000,60000,4931.555510791367,19726.222043165468
DNJB000794,4aCSBjQPd3TzFd90,NOTA000794,14,15000,210000,4931.555510791367,69041.77715107914
DNJB000795,4aCSBjQPd3TzFd90,NOTA000795,10,15000,150000,4931.555510791367,49315.55510791367
DNJB000796,4aCSBjQPd3TzFd90,NOTA000796,14,15000,210000,4931.555510791367,69041.77715107914
DNJB000797,4aCSBjQPd3TzFd90,NOTA000797,17,15000,255000,4931.555510791367,83836.44368345324
DNJB000798,4aCSBjQPd3TzFd90,NOTA000798,27,15000,405000,4931.555510791367,133151.9987913669
DNJB000799,4aCSBjQPd3TzFd90,NOTA000799,24,15000,360000,4931.555510791367,118357.3322589928
DNJB000800,4aCSBjQPd3TzFd90,NOTA000800,18,15000,270000,4931.555510791367,88767.9991942446
DNJB000801,4aCSBjQPd3TzFd90,NOTA000801,17,15000,255000,4931.555510791367,83836.44368345324
DNJB000802,4aCSBjQPd3TzFd90,NOTA000802,24,15000,360000,4931.555510791367,118357.3322589928
DNJB000803,4aCSBjQPd3TzFd90,NOTA000803,24,15000,360000,4931.555510791367,118357.3322589928
DNJB000804,4aCSBjQPd3TzFd90,NOTA000804,25,15000,375000,4931.555510791367,123288.88776978417
DNJB000805,4aCSBjQPd3TzFd90,NOTA000805,21,15000,315000,4931.555510791367,103562.66572661871
DNJB000806,4aCSBjQPd3TzFd90,NOTA000806,3,15000,45000,4931.555510791367,14794.6665323741
DNJB000807,4aCSBjQPd3TzFd90,NOTA000807,29,15000,435000,4931.555510791367,143015.10981294964
DNJB000808,4aCSBjQPd3TzFd90,NOTA000808,18,15000,270000,4931.555510791367,88767.9991942446
DNJB000809,4aCSBjQPd3TzFd90,NOTA000809,14,15000,210000,4931.555510791367,69041.77715107914
DNJB000810,4aCSBjQPd3TzFd90,NOTA000810,11,15000,165000,4931.555510791367,54247.11061870504
DNJB000811,4aCSBjQPd3TzFd90,NOTA000811,27,15000,405000,4931.555510791367,133151.9987913669
DNJB000812,4aCSBjQPd3TzFd90,NOTA000812,14,15000,210000,4931.555510791367,69041.77715107914
DNJB000813,4aCSBjQPd3TzFd90,NOTA000813,21,15000,315000,4931.555510791367,103562.66572661871
DNJB000814,4aCSBjQPd3TzFd90,NOTA000814,17,15000,255000,4931.555510791367,83836.44368345324
DNJB000815,4aCSBjQPd3TzFd90,NOTA000815,22,15000,330000,4931.555510791367,108494.22123741008
DNJB000816,4aCSBjQPd3TzFd90,NOTA000816,24,15000,360000,4931.555510791367,118357.3322589928
DNJB000817,4aCSBjQPd3TzFd90,NOTA000817,17,15000,255000,4931.555510791367,83836.44368345324
DNJB000818,4aCSBjQPd3TzFd90,NOTA000818,19,15000,285000,4931.555510791367,93699.55470503597
DNJB000819,4aCSBjQPd3TzFd90,NOTA000819,28,15000,420000,4931.555510791367,138083.55430215827
DNJB000820,4aCSBjQPd3TzFd90,NOTA000820,5,15000,75000,4931.555510791367,24657.777553956836
DNJB000821,4aCSBjQPd3TzFd90,NOTA000821,27,15000,405000,4931.555510791367,133151.9987913669
DNJB000822,4aCSBjQPd3TzFd90,NOTA000822,4,15000,60000,4931.555510791367,19726.222043165468
DNJB000823,4aCSBjQPd3TzFd90,NOTA000823,3,15000,45000,4931.555510791367,14794.6665323741
DNJB000824,4aCSBjQPd3TzFd90,NOTA000824,27,15000,405000,4931.555510791367,133151.9987913669
DNJB000825,4aCSBjQPd3TzFd90,NOTA000825,28,15000,420000,4931.555510791367,138083.55430215827
DNJB000826,4aCSBjQPd3TzFd90,NOTA000826,4,15000,60000,4931.555510791367,19726.222043165468
DNJB000827,4aCSBjQPd3TzFd90,NOTA000827,12,15000,180000,4931.555510791367,59178.6661294964
DNJB000828,4aCSBjQPd3TzFd90,NOTA000828,20,15000,300000,4931.555510791367,98631.11021582734
DNJB000829,4aCSBjQPd3TzFd90,NOTA000829,26,15000,390000,4931.555510791367,128220.44328057554
DNJB000830,4aCSBjQPd3TzFd90,NOTA000830,22,15000,330000,4931.555510791367,108494.22123741008
DNJB000831,4aCSBjQPd3TzFd90,NOTA000831,12,15000,180000,4931.555510791367,59178.6661294964
DNJB000832,4aCSBjQPd3TzFd90,NOTA000832,5,15000,75000,4931.555510791367,24657.777553956836
DNJB000833,4aCSBjQPd3TzFd90,NOTA000833,13,15000,195000,4931.555510791367,64110.22164028777
DNJB000834,4aCSBjQPd3TzFd90,NOTA000834,20,15000,300000,4931.555510791367,98631.11021582734
DNJB000835,4aCSBjQPd3TzFd90,NOTA000835,23,15000,345000,4931.555510791367,113425.77674820145
DNJB000836,4aCSBjQPd3TzFd90,NOTA000836,16,15000,240000,4931.555510791367,78904.88817266187
DNJB000837,4aCSBjQPd3TzFd90,NOTA000837,30,15000,450000,4931.555510791367,147946.665323741
DNJB000838,4aCSBjQPd3TzFd90,NOTA000838,5,15000,75000,4931.555510791367,24657.777553956836
DNJB000839,4aCSBjQPd3TzFd90,NOTA000839,20,15000,300000,4931.555510791367,98631.11021582734
DNJB000840,4aCSBjQPd3TzFd90,NOTA000840,3,15000,45000,4931.555510791367,14794.6665323741
DNJB000841,4aCSBjQPd3TzFd90,NOTA000841,19,15000,285000,4931.555510791367,93699.55470503597
DNJB000842,4aCSBjQPd3TzFd90,NOTA000842,22,15000,330000,4931.555510791367,108494.22123741008
DNJB000843,4aCSBjQPd3TzFd90,NOTA000843,30,15000,450000,4931.555510791367,147946.665323741
DNJB000844,4aCSBjQPd3TzFd90,NOTA000844,16,15000,240000,4931.555510791367,78904.88817266187
DNJB000845,4aCSBjQPd3TzFd90,NOTA000845,15,15000,225000,4931.555510791367,73973.3326618705
DNJB000846,4aCSBjQPd3TzFd90,NOTA000846,3,15000,45000,4931.555510791367,14794.6665323741
DNJB000847,4aCSBjQPd3TzFd90,NOTA000847,23,15000,345000,4931.555510791367,113425.77674820145
DNJB000848,4aCSBjQPd3TzFd90,NOTA000848,5,15000,75000,4931.555510791367,24657.777553956836
DNJB000849,4aCSBjQPd3TzFd90,NOTA000849,28,15000,420000,4931.555510791367,138083.55430215827
DNJB000850,4aCSBjQPd3TzFd90,NOTA000850,28,15000,420000,4931.555510791367,138083.55430215827
DNJB000851,4aCSBjQPd3TzFd90,NOTA000851,30,15000,450000,4931.555510791367,147946.665323741
DNJB000852,4aCSBjQPd3TzFd90,NOTA000852,25,15000,375000,4931.555510791367,123288.88776978417
DNJB000853,4aCSBjQPd3TzFd90,NOTA000853,4,15000,60000,4931.555510791367,19726.222043165468
DNJB000854,4aCSBjQPd3TzFd90,NOTA000854,12,15000,180000,4931.555510791367,59178.6661294964
DNJB000855,4aCSBjQPd3TzFd90,NOTA000855,25,15000,375000,4931.555510791367,123288.88776978417
DNJB000856,4aCSBjQPd3TzFd90,NOTA000856,16,15000,240000,4931.555510791367,78904.88817266187
DNJB000857,4aCSBjQPd3TzFd90,NOTA000857,28,15000,420000,4931.555510791367,138083.55430215827
DNJB000858,4aCSBjQPd3TzFd90,NOTA000858,8,15000,120000,4931.555510791367,39452.444086330936
DNJB000859,4aCSBjQPd3TzFd90,NOTA000859,20,15000,300000,4931.555510791367,98631.11021582734
DNJB000860,4aCSBjQPd3TzFd90,NOTA000860,24,15000,360000,4931.555510791367,118357.3322589928
DNJB000861,4aCSBjQPd3TzFd90,NOTA000861,5,15000,75000,4931.555510791367,24657.777553956836
DNJB000862,4aCSBjQPd3TzFd90,NOTA000862,26,15000,390000,4931.555510791367,128220.44328057554
DNJB000863,4aCSBjQPd3TzFd90,NOTA000863,6,15000,90000,4931.555510791367,29589.3330647482
DNJB000864,4aCSBjQPd3TzFd90,NOTA000864,9,15000,135000,4931.555510791367,44383.9995971223
DNJB000865,4aCSBjQPd3TzFd90,NOTA000865,14,15000,210000,4931.555510791367,69041.77715107914
DNJB000866,4aCSBjQPd3TzFd90,NOTA000866,24,15000,360000,4931.555510791367,118357.3322589928
DNJB000867,4aCSBjQPd3TzFd90,NOTA000867,25,15000,375000,4931.555510791367,123288.88776978417
DNJB000868,4aCSBjQPd3TzFd90,NOTA000868,9,15000,135000,4931.555510791367,44383.9995971223
DNJB000869,4aCSBjQPd3TzFd90,NOTA000869,15,15000,225000,4931.555510791367,73973.3326618705
DNJB000870,4aCSBjQPd3TzFd90,NOTA000870,28,15000,420000,4931.555510791367,138083.55430215827
DNJB000871,4aCSBjQPd3TzFd90,NOTA000871,3,15000,45000,4931.555510791367,14794.6665323741
DNJB000872,4aCSBjQPd3TzFd90,NOTA000872,20,15000,300000,4931.555510791367,98631.11021582734
DNJB000873,4aCSBjQPd3TzFd90,NOTA000873,9,15000,135000,4931.555510791367,44383.9995971223
DNJB000874,4aCSBjQPd3TzFd90,NOTA000874,26,15000,390000,4931.555510791367,128220.44328057554
DNJB000875,4aCSBjQPd3TzFd90,NOTA000875,30,15000,450000,4931.555510791367,147946.665323741
DNJB000876,4aCSBjQPd3TzFd90,NOTA000876,26,15000,390000,4931.555510791367,128220.44328057554
DNJB000877,4aCSBjQPd3TzFd90,NOTA000877,20,15000,300000,4931.555510791367,98631.11021582734
DNJB000878,4aCSBjQPd3TzFd90,NOTA000878,8,15000,120000,4931.555510791367,39452.444086330936
DNJB000879,4aCSBjQPd3TzFd90,NOTA000879,14,15000,210000,4931.555510791367,69041.77715107914
DNJB000880,4aCSBjQPd3TzFd90,NOTA000880,7,15000,105000,4931.555510791367,34520.88857553957
DNJB000881,4aCSBjQPd3TzFd90,NOTA000881,14,15000,210000,4931.555510791367,69041.77715107914
DNJB000882,4aCSBjQPd3TzFd90,NOTA000882,22,15000,330000,4931.555510791367,108494.22123741008
DNJB000883,4aCSBjQPd3TzFd90,NOTA000883,29,15000,435000,4931.555510791367,143015.10981294964
DNJB000884,4aCSBjQPd3TzFd90,NOTA000884,18,15000,270000,4931.555510791367,88767.9991942446
DNJB000885,4aCSBjQPd3TzFd90,NOTA000885,19,15000,285000,4931.555510791367,93699.55470503597
DNJB000886,4aCSBjQPd3TzFd90,NOTA000886,8,15000,120000,4931.555510791367,39452.444086330936
DNJB000887,4aCSBjQPd3TzFd90,NOTA000887,28,15000,420000,4931.555510791367,138083.55430215827
DNJB000888,4aCSBjQPd3TzFd90,NOTA000888,16,15000,240000,4931.555510791367,78904.88817266187
DNJB000889,4aCSBjQPd3TzFd90,NOTA000889,18,15000,270000,4931.555510791367,88767.9991942446
DNJB000890,4aCSBjQPd3TzFd90,NOTA000890,21,15000,315000,4931.555510791367,103562.66572661871
DNJB000891,4aCSBjQPd3TzFd90,NOTA000891,7,15000,105000,4931.555510791367,34520.88857553957
DNJB000892,4aCSBjQPd3TzFd90,NOTA000892,16,15000,240000,4931.555510791367,78904.88817266187
DNJB000893,4aCSBjQPd3TzFd90,NOTA000893,23,15000,345000,4931.555510791367,113425.77674820145
DNJB000894,4aCSBjQPd3TzFd90,NOTA000894,26,15000,390000,4931.555510791367,128220.44328057554
DNJB000895,4aCSBjQPd3TzFd90,NOTA000895,24,15000,360000,4931.555510791367,118357.3322589928
DNJB000896,4aCSBjQPd3TzFd90,NOTA000896,8,15000,120000,4931.555510791367,39452.444086330936
DNJB000897,4aCSBjQPd3TzFd90,NOTA000897,18,15000,270000,4931.555510791367,88767.9991942446
DNJB000898,4aCSBjQPd3TzFd90,NOTA000898,9,15000,135000,4931.555510791367,44383.9995971223
DNJB000899,4aCSBjQPd3TzFd90,NOTA000899,20,15000,300000,4931.555510791367,98631.11021582734
DNJB000900,4aCSBjQPd3TzFd90,NOTA000900,7,15000,105000,4931.555510791367,34520.88857553957
DNJB000901,4aCSBjQPd3TzFd90,NOTA000901,7,15000,105000,4931.555510791367,34520.88857553957
DNJB000902,4aCSBjQPd3TzFd90,NOTA000902,18,15000,270000,4931.555510791367,88767.9991942446
DNJB000903,4aCSBjQPd3TzFd90,NOTA000903,4,15000,60000,4931.555510791367,19726.222043165468
DNJB000904,4aCSBjQPd3TzFd90,NOTA000904,15,15000,225000,4931.555510791367,73973.3326618705
DNJB000905,4aCSBjQPd3TzFd90,NOTA000905,17,15000,255000,4931.555510791367,83836.44368345324
DNJB000906,4aCSBjQPd3TzFd90,NOTA000906,10,15000,150000,4931.555510791367,49315.55510791367
DNJB000907,4aCSBjQPd3TzFd90,NOTA000907,15,15000,225000,4931.555510791367,73973.3326618705
DNJB000908,4aCSBjQPd3TzFd90,NOTA000908,7,15000,105000,4931.555510791367,34520.88857553957
DNJB000909,4aCSBjQPd3TzFd90,NOTA000909,21,15000,315000,4931.555510791367,103562.66572661871
DNJB000910,4aCSBjQPd3TzFd90,NOTA000910,8,15000,120000,4931.555510791367,39452.444086330936
DNJB000911,4aCSBjQPd3TzFd90,NOTA000911,27,15000,405000,4931.555510791367,133151.9987913669
DNJB000912,4aCSBjQPd3TzFd90,NOTA000912,24,15000,360000,4931.555510791367,118357.3322589928
DNJB000913,4aCSBjQPd3TzFd90,NOTA000913,3,15000,45000,4931.555510791367,14794.6665323741
DNJB000914,4aCSBjQPd3TzFd90,NOTA000914,16,15000,240000,4931.555510791367,78904.88817266187
DNJB000915,4aCSBjQPd3TzFd90,NOTA000915,25,15000,375000,4931.555510791367,123288.88776978417
DNJB000916,4aCSBjQPd3TzFd90,NOTA000916,7,15000,105000,4931.555510791367,34520.88857553957
DNJB000917,4aCSBjQPd3TzFd90,NOTA000917,24,15000,360000,4931.555510791367,118357.3322589928
DNJB000918,4aCSBjQPd3TzFd90,NOTA000918,3,15000,45000,4931.555510791367,14794.6665323741
DNJB000919,4aCSBjQPd3TzFd90,NOTA000919,29,15000,435000,4931.555510791367,143015.10981294964
DNJB000920,4aCSBjQPd3TzFd90,NOTA000920,7,15000,105000,4931.555510791367,34520.88857553957
DNJB000921,4aCSBjQPd3TzFd90,NOTA000921,4,15000,60000,4931.555510791367,19726.222043165468
DNJB000922,4aCSBjQPd3TzFd90,NOTA000922,9,15000,135000,4931.555510791367,44383.9995971223
DNJB000923,4aCSBjQPd3TzFd90,NOTA000923,19,15000,285000,4931.555510791367,93699.55470503597
DNJB000924,4aCSBjQPd3TzFd90,NOTA000924,24,15000,360000,4931.555510791367,118357.3322589928
