ID_NOTA_JUAL,ID_USERS,KD_LOKASI,WAKTU_NOTA,TOTAL_JUAL_BARANG,SUB_TOTAL_JUAL,PAJAK,GRAND_TOTAL,SUB_TOTAL_BELI,GROSS_PROFIT
NOTAB21B7E18FC85,TOKOeLig,TOKOeLig,2024-06-25 11:21:27,4,132000,14520.0,146520.0,119153.05684210526,12846.94315789474
NOTA860B11B1F0CA,TOKOeLig,TOKOeLig,2024-06-25 11:33:59,6,198000,21780.0,219780.0,178729.5852631579,19270.414736842096
NOTA888572A98E6F,TOKOeLig,TOKOeLig,2024-06-25 15:44:39,28,924000,101640.0,1025640.0,834071.3978947368,89928.60210526315
NOTAB0373BD96264,TOKOeLig,TOKOeLig,2024-06-25 16:26:03,30,990000,108900.0,1098900.0,893647.9263157895,96352.07368421054
NOTA67D8E8344F0E,TOKOeLig,TOKOeLig,2024-06-25 18:40:16,8,264000,29040.0,293040.0,238306.11368421052,25693.88631578948
NOTA20C77E3BE44F,TOKOeLig,TOKOeLig,2024-06-26 08:36:36,25,825000,90750.0,915750.0,744706.6052631579,80293.39473684214
NOTA0B26C15A027F,TOKOeLig,TOKOeLig,2024-06-26 10:01:01,9,297000,32670.0,329670.0,268094.3778947368,28905.622105263174
NOTA2F65BCF67900,TOKOeLig,TOKOeLig,2024-06-26 15:41:14,24,792000,87120.0,879120.0,714918.3410526316,77081.65894736839
NOTAEA9B1971A1A2,TOKOeLig,TOKOeLig,2024-06-27 08:15:43,5,165000,18150.0,183150.0,148941.32105263157,16058.678947368433
NOTAD908E727A2D5,TOKOeLig,TOKOeLig,2024-06-27 08:27:19,2,66000,7260.0,73260.0,59576.52842105263,6423.47157894737
NOTA8348E3C58ED6,TOKOeLig,TOKOeLig,2024-06-27 08:42:50,1,33000,3630.0,36630.0,29788.264210526315,3211.735789473685
NOTADB8951371E37,TOKOeLig,TOKOeLig,2024-06-27 10:28:32,1,33000,3630.0,36630.0,29788.264210526315,3211.735789473685
NOTAA4E15ABDFF8B,TOKOeLig,TOKOeLig,2024-06-27 14:42:09,2,66000,7260.0,73260.0,59576.52842105263,6423.47157894737
NOTA0F747D6F6166,TOKOeLig,TOKOeLig,2024-06-28 09:13:02,30,990000,108900.0,1098900.0,893647.9263157895,96352.07368421054
NOTAC7120D0941D6,TOKOeLig,TOKOeLig,2024-06-28 11:12:56,12,396000,43560.0,439560.0,357459.1705263158,38540.82947368419
NOTA789CB59B17E3,TOKOeLig,TOKOeLig,2024-06-28 17:35:58,10,330000,36300.0,366300.0,297882.64210526313,32117.357894736866
NOTAA40B6015234A,TOKOeLig,TOKOeLig,2024-06-28 17:59:06,7,231000,25410.0,256410.0,208517.8494736842,22482.15052631579
NOTA3FCCBD45B765,TOKOeLig,TOKOeLig,2024-06-28 19:44:15,18,594000,65340.0,659340.0,536188.7557894737,57811.24421052635
NOTA5DD78ABD91F4,TOKOeLig,TOKOeLig,2024-06-29 10:21:07,24,792000,87120.0,879120.0,714918.3410526316,77081.65894736839
NOTA77AFA6A06CAA,TOKOeLig,TOKOeLig,2024-06-29 13:30:53,10,330000,36300.0,366300.0,297882.64210526313,32117.357894736866
NOTA5E8649F50DBE,TOKOeLig,TOKOeLig,2024-06-29 14:10:46,16,528000,58080.0,586080.0,476612.22736842104,51387.77263157896
NOTABCF6A34EA223,TOKOeLig,TOKOeLig,2024-06-29 17:39:05,17,561000,61710.0,622710.0,506400.49157894735,54599.508421052655
NOTA53CAD5EA138A,TOKOeLig,TOKOeLig,2024-06-30 08:31:32,9,297000,32670.0,329670.0,268094.3778947368,28905.622105263174
NOTA523E3AF0D6A6,TOKOeLig,TOKOeLig,2024-06-30 20:02:47,13,429000,47190.0,476190.0,387247.4347368421,41752.565263157885
NOTA77DDFDB9A419,TOKOeLig,TOKOeLig,2024-07-01 08:15:08,1,33000,3630.0,36630.0,29788.264210526315,3211.735789473685
NOTA6D2BAFD1334F,TOKOeLig,TOKOeLig,2024-07-01 12:03:27,1,33000,3630.0,36630.0,29788.264210526315,3211.735789473685
NOTABDAF9FEC6C4E,TOKOeLig,TOKOeLig,2024-07-01 12:32:47,16,528000,58080.0,586080.0,476612.22736842104,51387.77263157896
NOTADE62F836CEB3,TOKOeLig,TOKOeLig,2024-07-01 15:23:12,27,891000,98010.0,989010.0,804283.1336842105,86716.86631578952
NOTAC48DD59D9313,TOKOeLig,TOKOeLig,2024-07-01 17:51:48,1,33000,3630.0,36630.0,29788.264210526315,3211.735789473685
NOTA6CC4E5075DCA,TOKOeLig,TOKOeLig,2024-07-02 10:08:52,11,363000,39930.0,402930.0,327670.90631578944,35329.09368421056
NOTA4EC714E3F935,TOKOeLig,TOKOeLig,2024-07-02 12:25:42,19,627000,68970.0,695970.0,565977.02,61022.97999999998
NOTA4BE483AF27D7,TOKOeLig,TOKOeLig,2024-07-03 09:34:58,14,462000,50820.0,512820.0,417035.6989473684,44964.30105263158
NOTAC3E3A9375078,TOKOeLig,TOKOeLig,2024-07-03 10:03:55,6,198000,21780.0,219780.0,178729.5852631579,19270.414736842096
NOTA0ADA5403DDD7,TOKOeLig,TOKOeLig,2024-07-03 12:35:19,14,462000,50820.0,512820.0,417035.6989473684,44964.30105263158
NOTAA18C759601E7,TOKOeLig,TOKOeLig,2024-07-03 16:38:11,12,396000,43560.0,439560.0,357459.1705263158,38540.82947368419
NOTAD7AABC34FC14,TOKOeLig,TOKOeLig,2024-07-03 19:33:17,10,330000,36300.0,366300.0,297882.64210526313,32117.357894736866
NOTA2986F8CBED8F,TOKOeLig,TOKOeLig,2024-07-04 09:42:37,14,462000,50820.0,512820.0,417035.6989473684,44964.30105263158
NOTA43ED87FD33BA,TOKOeLig,TOKOeLig,2024-07-04 16:14:35,26,858000,94380.0,952380.0,774494.8694736842,83505.13052631577
NOTA36D96F3A51B6,TOKOeLig,TOKOeLig,2024-07-04 20:30:07,21,693000,76230.0,769230.0,625553.5484210526,67446.45157894737
NOTA88929A481055,TOKOeLig,TOKOeLig,2024-07-05 08:58:31,27,891000,98010.0,989010.0,804283.1336842105,86716.86631578952
NOTADBE70A56F06D,TOKOeLig,TOKOeLig,2024-07-05 11:14:17,13,429000,47190.0,476190.0,387247.4347368421,41752.565263157885
NOTAFF2316900F76,TOKOeLig,TOKOeLig,2024-07-05 18:06:36,9,297000,32670.0,329670.0,268094.3778947368,28905.622105263174
NOTAF6168B7872B1,TOKOeLig,TOKOeLig,2024-07-05 18:56:28,5,165000,18150.0,183150.0,148941.32105263157,16058.678947368433
NOTA1D18B487B548,TOKOeLig,TOKOeLig,2024-07-06 11:08:15,30,990000,108900.0,1098900.0,893647.9263157895,96352.07368421054
NOTA837457CE2A4F,TOKOeLig,TOKOeLig,2024-07-06 14:11:14,13,429000,47190.0,476190.0,387247.4347368421,41752.565263157885
NOTACB265F13719E,TOKOeLig,TOKOeLig,2024-07-06 18:28:54,15,495000,54450.0,549450.0,446823.96315789473,48176.03684210527
NOTADD70D2005035,TOKOeLig,TOKOeLig,2024-07-06 20:13:04,12,396000,43560.0,439560.0,357459.1705263158,38540.82947368419
NOTADEE0169E63D2,TOKOeLig,TOKOeLig,2024-07-07 16:36:46,2,66000,7260.0,73260.0,59576.52842105263,6423.47157894737
NOTAAA746EB19A5F,TOKOeLig,TOKOeLig,2024-07-07 18:50:07,29,957000,105270.0,1062270.0,863859.6621052631,93140.3378947369
NOTAE5F92E1D26AB,TOKOeLig,TOKOeLig,2024-07-07 18:59:45,11,363000,39930.0,402930.0,327670.90631578944,35329.09368421056
NOTAC8D05B5A1E32,TOKOeLig,TOKOeLig,2024-07-07 19:56:54,19,627000,68970.0,695970.0,565977.02,61022.97999999998
NOTA73A31BA520A1,TOKOeLig,TOKOeLig,2024-07-08 11:25:12,8,264000,29040.0,293040.0,238306.11368421052,25693.88631578948
NOTA796393B5D80A,TOKOeLig,TOKOeLig,2024-07-08 11:38:05,1,33000,3630.0,36630.0,29788.264210526315,3211.735789473685
NOTA8106D1885817,TOKOeLig,TOKOeLig,2024-07-08 14:31:41,25,825000,90750.0,915750.0,744706.6052631579,80293.39473684214
NOTA85038974ABCD,TOKOeLig,TOKOeLig,2024-07-09 09:40:28,6,198000,21780.0,219780.0,178729.5852631579,19270.414736842096
NOTA20F10D0762DE,TOKOeLig,TOKOeLig,2024-07-09 12:50:11,19,627000,68970.0,695970.0,565977.02,61022.97999999998
NOTAC2F90ACA867E,TOKOeLig,TOKOeLig,2024-07-09 17:31:02,18,594000,65340.0,659340.0,536188.7557894737,57811.24421052635
NOTAAF54D31482DE,TOKOeLig,TOKOeLig,2024-07-10 11:10:08,13,429000,47190.0,476190.0,387247.4347368421,41752.565263157885
NOTAD7B54D5E4C47,TOKOeLig,TOKOeLig,2024-07-10 17:16:05,7,231000,25410.0,256410.0,208517.8494736842,22482.15052631579
NOTA0D4D022E60C3,TOKOeLig,TOKOeLig,2024-07-11 11:28:34,6,198000,21780.0,219780.0,178729.5852631579,19270.414736842096
NOTA62BB3B04345A,TOKOeLig,TOKOeLig,2024-07-11 17:31:31,14,462000,50820.0,512820.0,417035.6989473684,44964.30105263158
NOTA221DDF898805,TOKOeLig,TOKOeLig,2024-07-11 18:18:27,6,198000,21780.0,219780.0,178729.5852631579,19270.414736842096
NOTA196CC9F801CF,TOKOeLig,TOKOeLig,2024-07-12 10:02:28,15,495000,54450.0,549450.0,446823.96315789473,48176.03684210527
NOTA00CFA0693802,TOKOeLig,TOKOeLig,2024-07-12 13:57:59,30,990000,108900.0,1098900.0,893647.9263157895,96352.07368421054
NOTAED91C7026B51,TOKOeLig,TOKOeLig,2024-07-12 15:30:17,25,825000,90750.0,915750.0,744706.6052631579,80293.39473684214
NOTA68A799997AE0,TOKOeLig,TOKOeLig,2024-07-12 18:06:39,6,198000,21780.0,219780.0,178729.5852631579,19270.414736842096
NOTA0E733FA2961F,TOKOeLig,TOKOeLig,2024-07-13 08:56:22,2,66000,7260.0,73260.0,59576.52842105263,6423.47157894737
NOTA41D2AEBC1461,TOKOeLig,TOKOeLig,2024-07-13 13:09:35,27,891000,98010.0,989010.0,804283.1336842105,86716.86631578952
NOTAFF0A6E8B68AA,TOKOeLig,TOKOeLig,2024-07-13 15:57:23,6,198000,21780.0,219780.0,178729.5852631579,19270.414736842096
NOTAAA9725C7EC16,TOKOeLig,TOKOeLig,2024-07-13 20:59:19,17,561000,61710.0,622710.0,506400.49157894735,54599.508421052655
NOTA05D2214741E1,TOKOeLig,TOKOeLig,2024-07-14 13:44:50,21,693000,76230.0,769230.0,625553.5484210526,67446.45157894737
NOTACE0FD43AD2DD,TOKOeLig,TOKOeLig,2024-07-14 17:24:12,9,297000,32670.0,329670.0,268094.3778947368,28905.622105263174
NOTAE936D035365B,TOKOeLig,TOKOeLig,2024-07-14 18:13:02,5,165000,18150.0,183150.0,148941.32105263157,16058.678947368433
NOTA8E9D705805D2,TOKOeLig,TOKOeLig,2024-07-15 11:32:02,20,660000,72600.0,732600.0,595765.2842105263,64234.71578947373
NOTA54ADB5EC0E62,TOKOeLig,TOKOeLig,2024-07-15 13:09:47,9,297000,32670.0,329670.0,268094.3778947368,28905.622105263174
NOTA0CD2DDB495DB,TOKOeLig,TOKOeLig,2024-07-15 13:21:36,17,561000,61710.0,622710.0,506400.49157894735,54599.508421052655
NOTA701F6BC6AB0D,TOKOeLig,TOKOeLig,2024-07-15 15:34:48,6,198000,21780.0,219780.0,178729.5852631579,19270.414736842096
NOTA98D3F88BB230,TOKOeLig,TOKOeLig,2024-07-15 16:10:13,20,660000,72600.0,732600.0,595765.2842105263,64234.71578947373
NOTAE3C51553A8FD,TOKOeLig,TOKOeLig,2024-07-16 09:41:35,22,726000,79860.0,805860.0,657124.5332068311,68875.46679316892
NOTA6C2D3C654C8A,TOKOeLig,TOKOeLig,2024-07-16 14:18:01,10,330000,36300.0,366300.0,298692.9696394687,31307.030360531295
NOTAF4AA4DC3A28D,TOKOeLig,TOKOeLig,2024-07-16 16:49:12,18,594000,65340.0,659340.0,537647.3453510436,56352.65464895638
NOTAC29DCE4813FE,TOKOeLig,TOKOeLig,2024-07-16 19:20:05,30,990000,108900.0,1098900.0,896078.908918406,93921.091081594
NOTA8813294AE276,TOKOeLig,TOKOeLig,2024-07-17 09:06:14,4,132000,14520.0,146520.0,119477.18785578747,12522.812144212527
NOTA687D70FB3955,TOKOeLig,TOKOeLig,2024-07-17 12:28:51,20,660000,72600.0,732600.0,597385.9392789374,62614.06072106259
NOTA7A3C4323A2FF,TOKOeLig,TOKOeLig,2024-07-17 15:44:33,1,33000,3630.0,36630.0,29869.29696394687,3130.7030360531317
NOTA950C8CCAF30A,TOKOeLig,TOKOeLig,2024-07-17 19:58:40,20,660000,72600.0,732600.0,597385.9392789374,62614.06072106259
NOTA06C001017DEE,TOKOeLig,TOKOeLig,2024-07-17 20:46:47,11,363000,39930.0,402930.0,328562.26660341554,34437.73339658446
NOTA9894E2C420A7,TOKOeLig,TOKOeLig,2024-07-18 11:55:49,21,693000,76230.0,769230.0,627255.2362428842,65744.76375711581
NOTAFD33C18E72A4,TOKOeLig,TOKOeLig,2024-07-18 16:19:59,12,396000,43560.0,439560.0,358431.56356736243,37568.436432637565
NOTA9D7ACBF74E47,TOKOeLig,TOKOeLig,2024-07-18 18:27:53,28,924000,101640.0,1025640.0,836340.3149905123,87659.68500948767
NOTA56BF09E25927,TOKOeLig,TOKOeLig,2024-07-19 18:48:04,5,165000,18150.0,183150.0,149346.48481973435,15653.515180265647
NOTAFEB24E16F8D4,TOKOeLig,TOKOeLig,2024-07-19 20:49:50,30,990000,108900.0,1098900.0,896078.908918406,93921.091081594
NOTA6493CEC09D37,TOKOeLig,TOKOeLig,2024-07-19 20:52:29,24,792000,87120.0,879120.0,716863.1271347249,75136.87286527513
NOTA30812302A88A,TOKOeLig,TOKOeLig,2024-07-20 12:31:22,1,33000,3630.0,36630.0,29869.29696394687,3130.7030360531317
NOTA9667E96A790E,TOKOeLig,TOKOeLig,2024-07-20 18:39:11,3,99000,10890.0,109890.0,89607.89089184061,9392.109108159391
NOTA185E58B47A97,TOKOeLig,TOKOeLig,2024-07-20 20:53:34,2,66000,7260.0,73260.0,59738.59392789374,6261.406072106263
NOTAAE3EE7DC2AE6,TOKOeLig,TOKOeLig,2024-07-21 14:11:26,17,561000,61710.0,622710.0,507778.0483870968,53221.95161290321
NOTA2B492E78771C,TOKOeLig,TOKOeLig,2024-07-21 14:38:13,27,891000,98010.0,989010.0,806471.0180265654,84528.98197343457
NOTA4C968D358856,TOKOeLig,TOKOeLig,2024-07-22 09:31:01,10,330000,36300.0,366300.0,298692.9696394687,31307.030360531295
NOTA3F77291BE3D4,TOKOeLig,TOKOeLig,2024-07-22 19:18:04,6,198000,21780.0,219780.0,179215.78178368122,18784.218216318783
NOTAE4C58B382BDB,TOKOeLig,TOKOeLig,2024-07-22 19:33:03,13,429000,47190.0,476190.0,388300.86053130927,40699.13946869073
NOTA130038487C5F,TOKOeLig,TOKOeLig,2024-07-23 09:42:01,16,528000,58080.0,586080.0,477908.7514231499,50091.24857685011
NOTA6C95165A286A,TOKOeLig,TOKOeLig,2024-07-24 09:09:15,20,660000,72600.0,732600.0,597385.9392789374,62614.06072106259
NOTA646E4A7F6BE2,TOKOeLig,TOKOeLig,2024-07-24 10:30:43,8,264000,29040.0,293040.0,238954.37571157495,25045.624288425053
NOTAD6AA8480C016,TOKOeLig,TOKOeLig,2024-07-24 19:42:37,23,759000,83490.0,842490.0,686993.830170778,72006.16982922202
NOTA72A9820200EB,TOKOeLig,TOKOeLig,2024-07-24 20:47:16,25,825000,90750.0,915750.0,746732.4240986718,78267.57590132824
NOTA60710895ADEC,TOKOeLig,TOKOeLig,2024-07-25 08:20:05,10,330000,36300.0,366300.0,298692.9696394687,31307.030360531295
NOTA6292A06753AD,TOKOeLig,TOKOeLig,2024-07-25 14:18:55,14,462000,50820.0,512820.0,418170.15749525616,43829.842504743836
NOTA842EDD88784E,TOKOeLig,TOKOeLig,2024-07-25 14:22:35,12,396000,43560.0,439560.0,358431.56356736243,37568.436432637565
NOTA4FE0DB3EECEB,TOKOeLig,TOKOeLig,2024-07-25 20:53:33,4,132000,14520.0,146520.0,119477.18785578747,12522.812144212527
NOTA388A72D1F5E0,TOKOeLig,TOKOeLig,2024-07-26 14:42:37,23,759000,83490.0,842490.0,686993.830170778,72006.16982922202
NOTA608F40F9C082,TOKOeLig,TOKOeLig,2024-07-26 17:11:50,17,561000,61710.0,622710.0,507778.0483870968,53221.95161290321
NOTAACAA8778005D,TOKOeLig,TOKOeLig,2024-07-26 19:38:22,15,495000,54450.0,549450.0,448039.454459203,46960.545540797
NOTA20BDAE785C36,TOKOeLig,TOKOeLig,2024-07-27 18:27:55,8,264000,29040.0,293040.0,238954.37571157495,25045.624288425053
NOTA55D2FC8D19B4,TOKOeLig,TOKOeLig,2024-07-27 20:02:54,21,693000,76230.0,769230.0,627255.2362428842,65744.76375711581
NOTAD13711A89CE8,TOKOeLig,TOKOeLig,2024-07-28 10:52:48,12,396000,43560.0,439560.0,358431.56356736243,37568.436432637565
NOTAC12332C9A4B4,TOKOeLig,TOKOeLig,2024-07-28 12:17:50,21,693000,76230.0,769230.0,627255.2362428842,65744.76375711581
NOTA5928F8771A7E,TOKOeLig,TOKOeLig,2024-07-28 13:06:27,27,891000,98010.0,989010.0,806471.0180265654,84528.98197343457
NOTAB22B03CDCD9C,TOKOeLig,TOKOeLig,2024-07-28 19:18:07,18,594000,65340.0,659340.0,537647.3453510436,56352.65464895638
NOTA02E08E56282A,TOKOeLig,TOKOeLig,2024-07-28 20:51:18,11,363000,39930.0,402930.0,328562.26660341554,34437.73339658446
NOTA6EB139FA11E0,TOKOeLig,TOKOeLig,2024-07-29 09:37:10,17,561000,61710.0,622710.0,507778.0483870968,53221.95161290321
NOTA6DF0858660EF,TOKOeLig,TOKOeLig,2024-07-29 12:58:48,8,264000,29040.0,293040.0,238954.37571157495,25045.624288425053
NOTA2BB609A81D45,TOKOeLig,TOKOeLig,2024-07-30 13:47:40,16,528000,58080.0,586080.0,477908.7514231499,50091.24857685011
NOTAD1A85CE1BB12,TOKOeLig,TOKOeLig,2024-07-30 15:07:12,23,759000,83490.0,842490.0,686993.830170778,72006.16982922202
NOTADD7AB4E9F4FC,TOKOeLig,TOKOeLig,2024-07-30 16:35:57,12,396000,43560.0,439560.0,358431.56356736243,37568.436432637565
NOTA276826183D8C,TOKOeLig,TOKOeLig,2024-07-31 09:52:05,22,726000,79860.0,805860.0,657124.5332068311,68875.46679316892
NOTAB5EC99790132,TOKOeLig,TOKOeLig,2024-07-31 14:15:05,22,726000,79860.0,805860.0,657124.5332068311,68875.46679316892
NOTA45807F6CB6ED,TOKOeLig,TOKOeLig,2024-08-01 13:57:15,11,363000,39930.0,402930.0,328562.26660341554,34437.73339658446
NOTA8C03CF8698BF,TOKOeLig,TOKOeLig,2024-08-01 17:12:17,26,858000,94380.0,952380.0,776601.7210626185,81398.27893738146
NOTA399A811E6315,TOKOeLig,TOKOeLig,2024-08-01 18:46:16,30,990000,108900.0,1098900.0,896078.908918406,93921.091081594
NOTA36A054EB5610,TOKOeLig,TOKOeLig,2024-08-01 20:02:44,10,330000,36300.0,366300.0,298692.9696394687,31307.030360531295
NOTA55CA355B7334,TOKOeLig,TOKOeLig,2024-08-02 14:13:08,2,66000,7260.0,73260.0,59738.59392789374,6261.406072106263
NOTAF95FBF0253FD,TOKOeLig,TOKOeLig,2024-08-02 19:15:02,30,990000,108900.0,1098900.0,896078.908918406,93921.091081594
NOTAA65174CF2E0F,TOKOeLig,TOKOeLig,2024-08-02 20:46:40,17,561000,61710.0,622710.0,507778.0483870968,53221.95161290321
NOTA61A8D151CE90,TOKOeLig,TOKOeLig,2024-08-03 09:06:15,2,66000,7260.0,73260.0,59738.59392789374,6261.406072106263
NOTAA7D612E1EF02,TOKOeLig,TOKOeLig,2024-08-03 13:59:29,6,198000,21780.0,219780.0,179215.78178368122,18784.218216318783
NOTAAACED43BF77F,TOKOeLig,TOKOeLig,2024-08-03 16:24:01,8,264000,29040.0,293040.0,238954.37571157495,25045.624288425053
NOTA0A61F7733B99,TOKOeLig,TOKOeLig,2024-08-03 19:00:08,13,429000,47190.0,476190.0,388300.86053130927,40699.13946869073
NOTA3745A104FC9C,TOKOeLig,TOKOeLig,2024-08-03 20:13:22,24,792000,87120.0,879120.0,716863.1271347249,75136.87286527513
NOTAB077DB11D415,TOKOeLig,TOKOeLig,2024-08-04 09:13:55,13,429000,47190.0,476190.0,388300.86053130927,40699.13946869073
NOTA0D924C866C9C,TOKOeLig,TOKOeLig,2024-08-04 11:27:59,2,66000,7260.0,73260.0,59738.59392789374,6261.406072106263
NOTAC2BF07A7D621,TOKOeLig,TOKOeLig,2024-08-04 14:17:25,3,99000,10890.0,109890.0,89607.89089184061,9392.109108159391
NOTA04A30E80FFDD,TOKOeLig,TOKOeLig,2024-08-04 15:42:15,1,33000,3630.0,36630.0,29869.29696394687,3130.7030360531317
NOTA5CDE318E4955,TOKOeLig,TOKOeLig,2024-08-04 18:22:15,12,396000,43560.0,439560.0,358431.56356736243,37568.436432637565
NOTA2B4D4AB4A390,TOKOeLig,TOKOeLig,2024-08-05 09:42:20,5,165000,18150.0,183150.0,149346.48481973435,15653.515180265647
NOTAC9DBFDC8F7CC,TOKOeLig,TOKOeLig,2024-08-05 17:53:59,19,627000,68970.0,695970.0,567516.6423149905,59483.35768500948
NOTAF1109D454DED,TOKOeLig,TOKOeLig,2024-08-05 19:55:50,27,891000,98010.0,989010.0,806471.0180265654,84528.98197343457
NOTAB22F0EA2D4D8,TOKOeLig,TOKOeLig,2024-08-06 11:01:58,13,429000,47190.0,476190.0,387680.78877374786,41319.21122625214
NOTA80790F494659,TOKOeLig,TOKOeLig,2024-08-06 12:44:25,21,693000,76230.0,769230.0,626253.5818652849,66746.41813471506
NOTA2A6777320C8E,TOKOeLig,TOKOeLig,2024-08-06 16:18:48,23,759000,83490.0,842490.0,685896.7801381693,73103.2198618307
NOTA556028A45636,TOKOeLig,TOKOeLig,2024-08-06 17:50:02,28,924000,101640.0,1025640.0,835004.77582038,88995.22417962004
NOTAEC7C5EDBB283,TOKOeLig,TOKOeLig,2024-08-06 19:42:57,24,792000,87120.0,879120.0,715718.3792746114,76281.62072538864
NOTA54D3F3B5C1E7,TOKOeLig,TOKOeLig,2024-08-07 13:29:44,5,165000,18150.0,183150.0,149107.99568221072,15892.00431778928
NOTAAF38F550973A,TOKOeLig,TOKOeLig,2024-08-07 15:24:34,19,627000,68970.0,695970.0,566610.3835924007,60389.6164075993
NOTADDE3A4B6F221,TOKOeLig,TOKOeLig,2024-08-07 15:28:41,10,330000,36300.0,366300.0,298215.99136442144,31784.00863557856
NOTA8EA6C0CEDA94,TOKOeLig,TOKOeLig,2024-08-08 13:54:20,13,429000,47190.0,476190.0,387680.78877374786,41319.21122625214
NOTA064E429F1E00,TOKOeLig,TOKOeLig,2024-08-08 20:42:06,1,33000,3630.0,36630.0,29821.599136442142,3178.4008635578575
NOTAF358EBC9C5CC,TOKOeLig,TOKOeLig,2024-08-09 08:21:56,16,528000,58080.0,586080.0,477145.5861830743,50854.41381692572
NOTAD4F8989C2180,TOKOeLig,TOKOeLig,2024-08-09 13:44:05,5,165000,18150.0,183150.0,149107.99568221072,15892.00431778928
NOTA1A86BEC2B7F1,TOKOeLig,TOKOeLig,2024-08-09 14:14:06,21,693000,76230.0,769230.0,626253.5818652849,66746.41813471506
NOTAB90959EBED97,TOKOeLig,TOKOeLig,2024-08-09 14:23:27,1,33000,3630.0,36630.0,29821.599136442142,3178.4008635578575
NOTAAEBEB555D605,TOKOeLig,TOKOeLig,2024-08-09 17:42:41,2,66000,7260.0,73260.0,59643.198272884285,6356.801727115715
NOTA81859A741174,TOKOeLig,TOKOeLig,2024-08-10 10:13:25,20,660000,72600.0,732600.0,596431.9827288429,63568.01727115712
NOTAAD0E0363578B,TOKOeLig,TOKOeLig,2024-08-10 11:20:16,21,693000,76230.0,769230.0,626253.5818652849,66746.41813471506
NOTAD9554D7CBE4E,TOKOeLig,TOKOeLig,2024-08-10 12:12:51,14,462000,50820.0,512820.0,417502.38791019,44497.61208981002
NOTAC4BEEAFA5DBC,TOKOeLig,TOKOeLig,2024-08-10 13:35:00,18,594000,65340.0,659340.0,536788.7844559585,57211.21554404148
NOTA840FB52E8A78,TOKOeLig,TOKOeLig,2024-08-10 20:10:53,9,297000,32670.0,329670.0,268394.39222797926,28605.60777202074
NOTAA464A8D55141,TOKOeLig,TOKOeLig,2024-08-11 08:48:03,12,396000,43560.0,439560.0,357859.1896373057,38140.81036269432
NOTAE73E55FD49A3,TOKOeLig,TOKOeLig,2024-08-11 10:01:45,14,462000,50820.0,512820.0,417502.38791019,44497.61208981002
NOTA132B4128186B,TOKOeLig,TOKOeLig,2024-08-12 15:05:15,10,330000,36300.0,366300.0,298215.99136442144,31784.00863557856
NOTA19BF33BDDF67,TOKOeLig,TOKOeLig,2024-08-12 16:05:08,15,495000,54450.0,549450.0,447323.98704663216,47676.01295336784
NOTA8FFDE9E6DE54,TOKOeLig,TOKOeLig,2024-08-12 17:44:25,19,627000,68970.0,695970.0,566610.3835924007,60389.6164075993
NOTAFC5ECFC52818,TOKOeLig,TOKOeLig,2024-08-12 20:25:24,14,462000,50820.0,512820.0,417502.38791019,44497.61208981002
NOTA2C315C3CF9E7,TOKOeLig,TOKOeLig,2024-08-13 10:23:53,3,99000,10890.0,109890.0,89464.79740932642,9535.20259067358
NOTA649356DF8F31,TOKOeLig,TOKOeLig,2024-08-13 17:07:19,20,660000,72600.0,732600.0,596431.9827288429,63568.01727115712
NOTA54435B6658D8,TOKOeLig,TOKOeLig,2024-08-14 08:20:50,21,693000,76230.0,769230.0,626253.5818652849,66746.41813471506
NOTA77787E334AB6,TOKOeLig,TOKOeLig,2024-08-14 14:18:07,26,858000,94380.0,952380.0,775361.5775474957,82638.42245250428
NOTA1770B21E4FB3,TOKOeLig,TOKOeLig,2024-08-14 14:57:18,16,528000,58080.0,586080.0,477145.5861830743,50854.41381692572
NOTAAC6C41B16B08,TOKOeLig,TOKOeLig,2024-08-15 11:44:04,21,693000,76230.0,769230.0,626253.5818652849,66746.41813471506
NOTAE578542DA633,TOKOeLig,TOKOeLig,2024-08-15 17:44:24,3,99000,10890.0,109890.0,89464.79740932642,9535.20259067358
NOTAB1C94B981AF1,TOKOeLig,TOKOeLig,2024-08-16 09:30:49,26,858000,94380.0,952380.0,775361.5775474957,82638.42245250428
NOTA7F1CCF8E28FA,TOKOeLig,TOKOeLig,2024-08-16 11:21:31,20,660000,72600.0,732600.0,596431.9827288429,63568.01727115712
NOTAC81251CAF1A2,TOKOeLig,TOKOeLig,2024-08-16 13:41:05,4,132000,14520.0,146520.0,119286.39654576857,12713.60345423143
NOTA32D2039B5E0C,TOKOeLig,TOKOeLig,2024-08-16 14:07:38,6,198000,21780.0,219780.0,178929.59481865284,19070.40518134716
NOTAC8AB06A586AD,TOKOeLig,TOKOeLig,2024-08-16 16:22:11,20,660000,72600.0,732600.0,596431.9827288429,63568.01727115712
NOTA835D13406526,TOKOeLig,TOKOeLig,2024-08-17 11:27:27,1,33000,3630.0,36630.0,29821.599136442142,3178.4008635578575
NOTA05B551172AEC,TOKOeLig,TOKOeLig,2024-08-17 15:50:33,4,132000,14520.0,146520.0,119286.39654576857,12713.60345423143
NOTA0487568D74BC,TOKOeLig,TOKOeLig,2024-08-17 17:51:36,18,594000,65340.0,659340.0,536788.7844559585,57211.21554404148
NOTAF612FBE3C44D,TOKOeLig,TOKOeLig,2024-08-17 19:14:04,3,99000,10890.0,109890.0,89464.79740932642,9535.20259067358
