ID_DNJB,KD_BARANG,ID_NOTA_JUAL,JUMLAH_JUAL_BARANG,HARGA_JUAL_BARANG,TOTAL_JUAL_UANG,HARGA_BELI_BARANG,TOTAL_BELI_UANG
DNJB9F56A51B1F2A,W8r1LuGwd932W3Zq,NTJL8505F6368A54,7,33000,231000,29660.36552757794,207622.55869304558
DNJB5D07F81C89B6,W8r1LuGwd932W3Zq,NTJLBB481836AF67,15,33000,495000,29660.36552757794,444905.4829136691
DNJB9F1152D33553,W8r1LuGwd932W3Zq,NTJL8076F9068717,3,33000,99000,29660.36552757794,88981.09658273382
DNJB4A3A9058925B,W8r1LuGwd932W3Zq,NTJL1416CFE795FE,29,33000,957000,29660.36552757794,860150.6002997602
DNJB72CFF1D49DDD,W8r1LuGwd932W3Zq,NTJL05DFCE6C3968,13,33000,429000,29660.36552757794,385584.7518585132
DNJB5E7323A8CB8D,W8r1LuGwd932W3Zq,NTJLC79B36F29EA4,26,33000,858000,29660.36552757794,771169.5037170264
DNJB97312A4A4AF2,4aCSBjQPd3TzFd90,NTJL77297E579ED2,12,40000,480000,16187.952383292382,194255.4285995086
DNJB150DBE5EFF12,4aCSBjQPd3TzFd90,NTJLD8E7E80CB049,14,40000,560000,16187.952383292382,226631.33336609334
DNJB60438070E4A2,4aCSBjQPd3TzFd90,NTJLD9774380CD10,6,40000,240000,16187.952383292382,97127.7142997543
DNJB9B3FF93B4CE5,4aCSBjQPd3TzFd90,NTJLFA361DFA6C0D,10,40000,400000,16187.952383292382,161879.52383292382
DNJB0851203B6122,4aCSBjQPd3TzFd90,NTJL12E33A619A93,13,40000,520000,16187.952383292382,210443.38098280097
DNJB2D77C352ECDC,4aCSBjQPd3TzFd90,NTJL60E2596C14F4,14,40000,560000,16187.952383292382,226631.33336609334
DNJB32B905A863C2,4aCSBjQPd3TzFd90,NTJL3B17D9A252E1,7,40000,280000,16187.952383292382,113315.66668304667
DNJB8A70114264BF,4aCSBjQPd3TzFd90,NTJLDFDDB6ABE6D5,21,40000,840000,16187.952383292382,339947.00004914
DNJB766318CF385C,4aCSBjQPd3TzFd90,NTJLC10523BAD98C,13,40000,520000,16187.952383292382,210443.38098280097
DNJB0B12483F735F,4aCSBjQPd3TzFd90,NTJL9D575C5A51D6,9,40000,360000,16187.952383292382,145691.57144963145
DNJB75C59DBD3627,4aCSBjQPd3TzFd90,NTJLC766FFD87C4F,25,40000,1000000,16187.952383292382,404698.80958230956
DNJB6169796ABBAE,W8r1LuGwd932W3Zq,NTJLE73CF0ACD243,7,33000,231000,29656.2803297328,207593.9623081296
DNJB1B90BB8AA75B,W8r1LuGwd932W3Zq,NTJLBA29513EE325,3,33000,99000,29656.2803297328,88968.84098919839
DNJBBD4EDBE1093B,W8r1LuGwd932W3Zq,NTJL8908A4609F2F,17,33000,561000,29656.2803297328,504156.7656054576
DNJB9DBE105B2753,W8r1LuGwd932W3Zq,NTJLB2D28F0549CF,26,33000,858000,29656.2803297328,771063.2885730527
DNJB43FF477ED3E9,W8r1LuGwd932W3Zq,NTJL7EA6FCEB9217,26,33000,858000,29656.2803297328,771063.2885730527
DNJBB5ED3E9E20C1,W8r1LuGwd932W3Zq,NTJLDFDAF68C4268,8,33000,264000,29656.2803297328,237250.2426378624
DNJB9D2C3D2EF66E,W8r1LuGwd932W3Zq,NTJLB55241B0EE1B,8,33000,264000,29656.2803297328,237250.2426378624
DNJB1624421A7794,W8r1LuGwd932W3Zq,NTJLA6521BA757EB,18,33000,594000,29656.2803297328,533813.0459351904
DNJB3F530D299B85,W8r1LuGwd932W3Zq,NTJL040A91ABB239,13,33000,429000,29656.2803297328,385531.64428652637
DNJBB2FE998C2D27,W8r1LuGwd932W3Zq,NTJL2D8B58E08C33,24,33000,792000,29656.2803297328,711750.7279135871
DNJB84B03BBFF36B,W8r1LuGwd932W3Zq,NTJLE2C31AB8F43C,22,33000,726000,29656.2803297328,652438.1672541216
DNJBF9CA3423D5E1,4aCSBjQPd3TzFd90,NTJL4D38128C9A58,24,40000,960000,16187.952383292382,388510.8571990172
DNJB07934225F8C3,4aCSBjQPd3TzFd90,NTJL8E2DCFF36571,25,40000,1000000,16187.952383292382,404698.80958230956
DNJB88918EF975BC,4aCSBjQPd3TzFd90,NTJL1924B5BFED7D,10,40000,400000,16187.952383292382,161879.52383292382
DNJBE73FCC517AAF,4aCSBjQPd3TzFd90,NTJL669A3767C16F,6,40000,240000,16187.952383292382,97127.7142997543
DNJB79464FD4DD13,4aCSBjQPd3TzFd90,NTJL1E763DD5DFF8,3,40000,120000,16187.952383292382,48563.85714987715
DNJBA39541B8A3BC,4aCSBjQPd3TzFd90,NTJL9DCC5FA38FAD,9,40000,360000,16187.952383292382,145691.57144963145
DNJBC9E4FC94C592,4aCSBjQPd3TzFd90,NTJLE1290A30149E,9,40000,360000,16187.952383292382,145691.57144963145
DNJBD7F8B36B1600,4aCSBjQPd3TzFd90,NTJLE2C9BDF03222,9,40000,360000,16187.952383292382,145691.57144963145
DNJB8D1FAFFD2BF8,4aCSBjQPd3TzFd90,NTJL82F0F19D7DA7,30,40000,1200000,16187.952383292382,485638.5714987715
DNJB71B74EF580A4,4aCSBjQPd3TzFd90,NTJLA36FBC254424,4,40000,160000,16187.952383292382,64751.80953316953
DNJBC2FCFECA8AA9,4aCSBjQPd3TzFd90,NTJL99A5B10A9E3C,10,40000,400000,16187.952383292382,161879.52383292382
DNJBEC3D3D3FFA38,W8r1LuGwd932W3Zq,NTJL4E2AE1B61F2C,28,33000,924000,29656.2803297328,830375.8492325183
DNJB332FED4F306F,W8r1LuGwd932W3Zq,NTJL42B83FAD9DA2,17,33000,561000,29656.2803297328,504156.7656054576
DNJB21824187CEC9,W8r1LuGwd932W3Zq,NTJLC54EB1BFCC12,5,33000,165000,29656.2803297328,148281.401648664
DNJB8597B552F884,W8r1LuGwd932W3Zq,NTJL83460F65CECD,30,33000,990000,29656.2803297328,889688.409891984
DNJB355121E40011,W8r1LuGwd932W3Zq,NTJL9FC15F2202FC,29,33000,957000,29656.2803297328,860032.1295622512
DNJB9FA3F4CF6DE4,W8r1LuGwd932W3Zq,NTJL6CC4E97FE366,4,33000,132000,29656.2803297328,118625.1213189312
DNJB497466056002,W8r1LuGwd932W3Zq,NTJLF770A0B2CCA0,2,33000,66000,29656.2803297328,59312.5606594656
DNJBF6C53CD94624,W8r1LuGwd932W3Zq,NTJL9500377F8079,5,33000,165000,29656.2803297328,148281.401648664
DNJBC5CF40F81B60,W8r1LuGwd932W3Zq,NTJL30CBA696B560,15,33000,495000,29656.2803297328,444844.204945992
DNJB00D90186AB79,W8r1LuGwd932W3Zq,NTJL7044203A0F47,25,33000,825000,29656.2803297328,741407.0082433199
DNJB18CB0007B7BA,W8r1LuGwd932W3Zq,NTJL76F11F66A0CF,7,33000,231000,29656.2803297328,207593.9623081296
DNJBB2557B3B81E4,4aCSBjQPd3TzFd90,NTJL0842E7109EE3,2,40000,80000,16187.952383292382,32375.904766584765
DNJB9B0C7163F45C,4aCSBjQPd3TzFd90,NTJL8F291645EBE5,4,40000,160000,16187.952383292382,64751.80953316953
DNJB29A55CF68E57,4aCSBjQPd3TzFd90,NTJL9234F800A899,16,40000,640000,16187.952383292382,259007.23813267812
DNJB9B3E396C744D,4aCSBjQPd3TzFd90,NTJL74B07035A0F9,13,40000,520000,16187.952383292382,210443.38098280097
DNJB0B093E505EE9,4aCSBjQPd3TzFd90,NTJL73DB4890E2F6,25,40000,1000000,16187.952383292382,404698.80958230956
DNJBCA75BD53B022,4aCSBjQPd3TzFd90,NTJL8DE950A9E0E3,3,40000,120000,16187.952383292382,48563.85714987715
DNJB13824E99A653,4aCSBjQPd3TzFd90,NTJL26FD4F6012EB,10,40000,400000,16187.952383292382,161879.52383292382
DNJBD5682FE52703,4aCSBjQPd3TzFd90,NTJL95D18855E74D,20,40000,800000,16187.952383292382,323759.04766584764
DNJB258006E7514D,W8r1LuGwd932W3Zq,NTJL07926EAC00CC,4,33000,132000,29656.2803297328,118625.1213189312
DNJB5B78A2C1A180,W8r1LuGwd932W3Zq,NTJL4BD0C734298A,23,33000,759000,29656.2803297328,682094.4475838544
DNJB4B907BEDA28D,W8r1LuGwd932W3Zq,NTJLF5BFA20474EB,19,33000,627000,29656.2803297328,563469.3262649232
DNJBF6425F1B4425,W8r1LuGwd932W3Zq,NTJLAEEEEBF9D155,24,33000,792000,29656.2803297328,711750.7279135871
DNJBE086A4EB6277,W8r1LuGwd932W3Zq,NTJL813E18EEC480,4,33000,132000,29656.2803297328,118625.1213189312
DNJBB43E5321D1F8,W8r1LuGwd932W3Zq,NTJLDBD89340042F,15,33000,495000,29656.2803297328,444844.204945992
DNJBFCDFB95B08A8,W8r1LuGwd932W3Zq,NTJL42202A0CD0D1,11,33000,363000,29656.2803297328,326219.0836270608
DNJBDC9E099D3A89,W8r1LuGwd932W3Zq,NTJLDB3E093AFA8A,16,33000,528000,29656.2803297328,474500.4852757248
DNJB5D0E77F636C2,W8r1LuGwd932W3Zq,NTJL74416D9DAFDE,30,33000,990000,29656.2803297328,889688.409891984
DNJBF5151E1BB83E,W8r1LuGwd932W3Zq,NTJL326B1DC0627A,11,33000,363000,29656.2803297328,326219.0836270608
DNJB18C36833BDAA,W8r1LuGwd932W3Zq,NTJLC496F7DAAAB0,9,33000,297000,29656.2803297328,266906.5229675952
DNJB7019E1206DA9,W8r1LuGwd932W3Zq,NTJLF04E00D1AC57,25,33000,825000,29656.2803297328,741407.0082433199
DNJB01D2B8AE57B4,4aCSBjQPd3TzFd90,NTJLFF9FAED95247,10,40000,400000,16187.952383292382,161879.52383292382
DNJB0F56EB79860B,4aCSBjQPd3TzFd90,NTJL89040DC15562,8,40000,320000,16187.952383292382,129503.61906633906
DNJBB8A75F9AD7AD,4aCSBjQPd3TzFd90,NTJLD228B193D84E,17,40000,680000,16187.952383292382,275195.1905159705
DNJB034CBD60DB43,4aCSBjQPd3TzFd90,NTJL0034F6BAFAAC,2,40000,80000,16187.952383292382,32375.904766584765
DNJBC282CEEB6D44,4aCSBjQPd3TzFd90,NTJLBB4AF4F3865A,10,40000,400000,16187.952383292382,161879.52383292382
DNJBE728A30D25A6,4aCSBjQPd3TzFd90,NTJLA1F814BCACA8,27,40000,1080000,16187.952383292382,437074.7143488943
DNJBE652E7F0A057,4aCSBjQPd3TzFd90,NTJLDF044C3748C0,10,40000,400000,16187.952383292382,161879.52383292382
DNJB8CD268589F77,W8r1LuGwd932W3Zq,NTJLDF859A1B84E8,22,33000,726000,29656.2803297328,652438.1672541216
DNJB9F02BB2FAE9A,W8r1LuGwd932W3Zq,NTJLA67CF69E64FD,25,33000,825000,29656.2803297328,741407.0082433199
DNJB6A71294EAE7C,W8r1LuGwd932W3Zq,NTJL522CA0FB8B37,30,33000,990000,29656.2803297328,889688.409891984
DNJBFF63843ACD8F,W8r1LuGwd932W3Zq,NTJLE18AFE957086,19,33000,627000,29656.2803297328,563469.3262649232
DNJB4CFC3E77BD5B,W8r1LuGwd932W3Zq,NTJLDE3C90899A9C,20,33000,660000,29656.2803297328,593125.606594656
DNJB8D2B37869EB6,W8r1LuGwd932W3Zq,NTJLEE3C999D4E87,6,33000,198000,29656.2803297328,177937.68197839678
DNJB2B392C38120E,W8r1LuGwd932W3Zq,NTJL0C46F02002E4,7,33000,231000,29656.2803297328,207593.9623081296
DNJBCA3439CB01BC,W8r1LuGwd932W3Zq,NTJL6C1330D094C5,27,33000,891000,29656.2803297328,800719.5689027855
DNJB0ADAE8BDF44E,W8r1LuGwd932W3Zq,NTJL56FB03503B2F,29,33000,957000,29656.2803297328,860032.1295622512
DNJBF31D4DC5AEB6,W8r1LuGwd932W3Zq,NTJLAA59E009A0F1,12,33000,396000,29656.2803297328,355875.36395679356
DNJBCBD7C11973D9,4aCSBjQPd3TzFd90,NTJL2654DA2B3E54,28,40000,1120000,16187.952383292382,453262.6667321867
DNJBFB6F5E7726C3,4aCSBjQPd3TzFd90,NTJL72C6F39954D2,17,40000,680000,16187.952383292382,275195.1905159705
DNJBBC129FA8FBE5,4aCSBjQPd3TzFd90,NTJL6A45EC86FFDD,13,40000,520000,16187.952383292382,210443.38098280097
DNJBAC1BADBD99D8,4aCSBjQPd3TzFd90,NTJLEE10A3E6D4DE,20,40000,800000,16187.952383292382,323759.04766584764
DNJB062511F0E50C,4aCSBjQPd3TzFd90,NTJL7FDF3EAADC87,6,40000,240000,16187.952383292382,97127.7142997543
DNJB063B71BD88A2,4aCSBjQPd3TzFd90,NTJL74669995D27F,10,40000,400000,16187.952383292382,161879.52383292382
DNJB051D96E40B70,4aCSBjQPd3TzFd90,NTJLF7092CFC7B4B,18,40000,720000,16187.952383292382,291383.1428992629
DNJB61D2C80DBFEF,4aCSBjQPd3TzFd90,NTJL43A73535C4D5,25,40000,1000000,16187.952383292382,404698.80958230956
DNJBE19DB2A3FBAC,4aCSBjQPd3TzFd90,NTJL57E7615FCC4C,13,40000,520000,16187.952383292382,210443.38098280097
DNJB67767B8739F6,W8r1LuGwd932W3Zq,NTJL1FBF6A530AB5,26,33000,858000,29656.2803297328,771063.2885730527
DNJB241D96F1FCCD,W8r1LuGwd932W3Zq,NTJL1C1740E4AB41,9,33000,297000,29656.2803297328,266906.5229675952
DNJB42B16519AA2A,W8r1LuGwd932W3Zq,NTJL97FAD905FAD1,10,33000,330000,29656.2803297328,296562.803297328
DNJB7F5DBB4C4CEE,W8r1LuGwd932W3Zq,NTJL30E1D6A17634,22,33000,726000,29656.2803297328,652438.1672541216
DNJBFD53D73F031B,W8r1LuGwd932W3Zq,NTJLAEEA8DF0803D,17,33000,561000,29656.2803297328,504156.7656054576
DNJBEEE0A959C3B9,W8r1LuGwd932W3Zq,NTJL1BC5EB0C6B75,24,33000,792000,29656.2803297328,711750.7279135871
DNJBF5CF6148FA01,W8r1LuGwd932W3Zq,NTJLB8AA9EF03151,2,33000,66000,29656.2803297328,59312.5606594656
DNJB094A29AD27C1,W8r1LuGwd932W3Zq,NTJLBEB5FE7D4136,30,33000,990000,29656.2803297328,889688.409891984
DNJBA401C75E8F55,W8r1LuGwd932W3Zq,NTJL45C6ADA785E6,2,33000,66000,29656.2803297328,59312.5606594656
DNJB676CCE7D641F,4aCSBjQPd3TzFd90,NTJLC3D054B219DE,7,40000,280000,16187.952383292382,113315.66668304667
DNJB961202EFCD3E,4aCSBjQPd3TzFd90,NTJL347F32739278,17,40000,680000,16187.952383292382,275195.1905159705
DNJB5512CBCE110E,4aCSBjQPd3TzFd90,NTJL68ABF2FFFD0B,22,40000,880000,16187.952383292382,356134.9524324324
DNJB1DC7B7D56BDB,4aCSBjQPd3TzFd90,NTJL7D7C1412EFDC,23,40000,920000,16187.952383292382,372322.9048157248
DNJB895949AC709C,4aCSBjQPd3TzFd90,NTJL73B2172BA533,26,40000,1040000,16187.952383292382,420886.76196560194
DNJBB9C593A06FC3,4aCSBjQPd3TzFd90,NTJL7301F0F49DCA,6,40000,240000,16187.952383292382,97127.7142997543
DNJB06FC7E1DC160,4aCSBjQPd3TzFd90,NTJLCF0D4B2BCB53,5,40000,200000,16187.952383292382,80939.76191646191
DNJB71A27B716D03,4aCSBjQPd3TzFd90,NTJL857578520C1E,12,40000,480000,16187.952383292382,194255.4285995086
DNJB5E9AD642C886,4aCSBjQPd3TzFd90,NTJLCC192D4A0055,21,40000,840000,16187.952383292382,339947.00004914
DNJB53FC58EADB2B,4aCSBjQPd3TzFd90,NTJLEA4539862A42,9,40000,360000,16187.952383292382,145691.57144963145
DNJB196C139D119C,4aCSBjQPd3TzFd90,NTJLA35E421F1E46,30,40000,1200000,16187.952383292382,485638.5714987715
DNJB97B9CD6579AA,4aCSBjQPd3TzFd90,NTJL5299F7D66C07,4,40000,160000,16187.952383292382,64751.80953316953
DNJB81668B5E89FB,W8r1LuGwd932W3Zq,NTJLB2A2A03149C5,2,33000,66000,29662.546699399893,59325.093398799785
DNJBA2827C9FF6DD,W8r1LuGwd932W3Zq,NTJL9E8A688F00F7,3,33000,99000,29662.546699399893,88987.64009819968
DNJBACCB70D49975,W8r1LuGwd932W3Zq,NTJLBF69981AEB4E,26,33000,858000,29662.546699399893,771226.2141843972
DNJBC3F75F0255D0,W8r1LuGwd932W3Zq,NTJL641E1689162E,26,33000,858000,29662.546699399893,771226.2141843972
DNJBF7BBDFDE30B6,W8r1LuGwd932W3Zq,NTJL4EB0C3DD956C,4,33000,132000,29662.546699399893,118650.18679759957
DNJB6883AA2113B1,W8r1LuGwd932W3Zq,NTJL1DC53E642AD5,2,33000,66000,29662.546699399893,59325.093398799785
DNJBFB2270B72F59,W8r1LuGwd932W3Zq,NTJL957F6E6865E1,11,33000,363000,29662.546699399893,326288.0136933988
DNJBD450708546A2,W8r1LuGwd932W3Zq,NTJLF2B85F0CD568,28,33000,924000,29662.546699399893,830551.307583197
DNJB527FC243C047,4aCSBjQPd3TzFd90,NTJL12316557C027,18,40000,720000,16187.952383292382,291383.1428992629
DNJB68E0E3AD3988,4aCSBjQPd3TzFd90,NTJL1B0969E74D92,26,40000,1040000,16187.952383292382,420886.76196560194
DNJB721002667968,4aCSBjQPd3TzFd90,NTJLB209A1D6F165,30,40000,1200000,16187.952383292382,485638.5714987715
DNJB5FA3F6E3DE8C,4aCSBjQPd3TzFd90,NTJL5D6BCE87A569,18,40000,720000,16187.952383292382,291383.1428992629
DNJB11061627B203,4aCSBjQPd3TzFd90,NTJLE16835F923A5,10,40000,400000,16187.952383292382,161879.52383292382
DNJB81EDA0AD8BD8,4aCSBjQPd3TzFd90,NTJL42B2F4E6AE27,14,40000,560000,16187.952383292382,226631.33336609334
DNJBE1B32726D1D2,4aCSBjQPd3TzFd90,NTJL0C38FCD08758,26,40000,1040000,16187.952383292382,420886.76196560194
DNJB695A1E2BDF43,4aCSBjQPd3TzFd90,NTJLDABE0D57089C,5,40000,200000,16187.952383292382,80939.76191646191
DNJB5D78FA8EC9EB,4aCSBjQPd3TzFd90,NTJLAD1F798B55EF,7,40000,280000,16187.952383292382,113315.66668304667
DNJB8E7651AD2699,W8r1LuGwd932W3Zq,NTJL5A64200E769B,6,33000,198000,29662.546699399893,177975.28019639937
DNJB043D1C7E2B4F,W8r1LuGwd932W3Zq,NTJL89907A7CCAD1,14,33000,462000,29662.546699399893,415275.6537915985
DNJB1F08B72DC399,W8r1LuGwd932W3Zq,NTJLDCABB6899A27,20,33000,660000,29662.546699399893,593250.9339879978
DNJBE812AC973BC4,W8r1LuGwd932W3Zq,NTJLA17A199BC43D,8,33000,264000,29662.546699399893,237300.37359519914
DNJBC015575B9E82,W8r1LuGwd932W3Zq,NTJL0EFFC3FF4BDA,14,33000,462000,29662.546699399893,415275.6537915985
DNJB255DC9E70AAC,W8r1LuGwd932W3Zq,NTJL017610FCA96E,11,33000,363000,29662.546699399893,326288.0136933988
DNJB43212C6341AC,W8r1LuGwd932W3Zq,NTJL25BD22FA784E,14,33000,462000,29662.546699399893,415275.6537915985
DNJBB3D2169AA2D8,W8r1LuGwd932W3Zq,NTJL80EB68F891DE,12,33000,396000,29662.546699399893,355950.56039279874
DNJB59F7084AD46E,4aCSBjQPd3TzFd90,NTJL5AF9C39CBDFD,27,40000,1080000,16187.952383292382,437074.7143488943
DNJB402972FB90B6,4aCSBjQPd3TzFd90,NTJLDB0C19E0FFAE,7,40000,280000,16187.952383292382,113315.66668304667
DNJB28DA6BFA46B8,4aCSBjQPd3TzFd90,NTJLCDB9AD755A4F,6,40000,240000,16187.952383292382,97127.7142997543
DNJB234EAFF12ED5,4aCSBjQPd3TzFd90,NTJLF006F77A9F73,30,40000,1200000,16187.952383292382,485638.5714987715
DNJB5B4A232AB165,4aCSBjQPd3TzFd90,NTJL73E9AE1C713D,9,40000,360000,16187.952383292382,145691.57144963145
DNJB43D1F52FD54F,4aCSBjQPd3TzFd90,NTJLD4E8AFE98997,25,40000,1000000,16187.952383292382,404698.80958230956
DNJB10899BA196EF,4aCSBjQPd3TzFd90,NTJLFA11F339EAA1,2,40000,80000,16187.952383292382,32375.904766584765
DNJBBA98EF689DA1,4aCSBjQPd3TzFd90,NTJL8ADAF7CC6DA9,11,40000,440000,16187.952383292382,178067.4762162162
DNJBA8FCA08F0183,4aCSBjQPd3TzFd90,NTJL138CB030078E,1,40000,40000,16187.952383292382,16187.952383292382
DNJBABE07E3F3541,4aCSBjQPd3TzFd90,NTJL30A5BE7469B4,8,40000,320000,16187.952383292382,129503.61906633906
DNJB048FBFCAAC4B,4aCSBjQPd3TzFd90,NTJLF72EED32CE0A,25,40000,1000000,16187.952383292382,404698.80958230956
DNJBE8AEA430F9E0,W8r1LuGwd932W3Zq,NTJL8632D9FF3F77,26,33000,858000,29662.546699399893,771226.2141843972
DNJBE4851CE1769B,W8r1LuGwd932W3Zq,NTJLA30D6447C957,30,33000,990000,29662.546699399893,889876.4009819968
DNJB277B26BE27A4,W8r1LuGwd932W3Zq,NTJL72F1C5668B1B,11,33000,363000,29662.546699399893,326288.0136933988
DNJB273796288591,W8r1LuGwd932W3Zq,NTJL82643F5B7C3C,14,33000,462000,29662.546699399893,415275.6537915985
DNJB8EE755A03898,W8r1LuGwd932W3Zq,NTJL727B24842E74,1,33000,33000,29662.546699399893,29662.546699399893
DNJB452A25D3CCFA,W8r1LuGwd932W3Zq,NTJL88188D6CD64B,7,33000,231000,29662.546699399893,207637.82689579925
DNJBD860A987C2D9,W8r1LuGwd932W3Zq,NTJL5C5925B0A039,14,33000,462000,29662.546699399893,415275.6537915985
DNJBB98B8242F5C1,W8r1LuGwd932W3Zq,NTJL6EFBD25170AB,11,33000,363000,29662.546699399893,326288.0136933988
DNJBFC3C9EC7275A,4aCSBjQPd3TzFd90,NTJLEFD030D67DC6,12,40000,480000,16187.952383292382,194255.4285995086
DNJB7FEBBB7615C0,4aCSBjQPd3TzFd90,NTJL2C90A75F11A1,26,40000,1040000,16187.952383292382,420886.76196560194
DNJB204120F9A15E,4aCSBjQPd3TzFd90,NTJLA0F6C462103E,8,40000,320000,16187.952383292382,129503.61906633906
DNJBFFABDE1F7E97,4aCSBjQPd3TzFd90,NTJL5731BE6A8AB9,10,40000,400000,16187.952383292382,161879.52383292382
DNJBEE17054F8AF7,4aCSBjQPd3TzFd90,NTJL3501746904E2,10,40000,400000,16187.952383292382,161879.52383292382
DNJB7751D7740B24,4aCSBjQPd3TzFd90,NTJL9416545CE794,29,40000,1160000,16187.952383292382,469450.6191154791
DNJB716AE1016288,4aCSBjQPd3TzFd90,NTJL1F6F4C1096C6,13,40000,520000,16187.952383292382,210443.38098280097
DNJB404833E14617,4aCSBjQPd3TzFd90,NTJL64D64B37F364,18,40000,720000,16187.952383292382,291383.1428992629
DNJBE7A9B8DFD992,4aCSBjQPd3TzFd90,NTJL3FF0B687738B,29,40000,1160000,16187.952383292382,469450.6191154791
DNJB3E5818B76A95,4aCSBjQPd3TzFd90,NTJLA05D87A2142D,9,40000,360000,16187.952383292382,145691.57144963145
DNJB93A4B867668F,W8r1LuGwd932W3Zq,NTJL27EA49424327,7,33000,231000,29662.546699399893,207637.82689579925
DNJB9EF8B8F8DEB1,W8r1LuGwd932W3Zq,NTJL957C9CB78131,6,33000,198000,29662.546699399893,177975.28019639937
DNJB8D176CBD020F,W8r1LuGwd932W3Zq,NTJL4B424029653A,18,33000,594000,29662.546699399893,533925.840589198
DNJBEEB506A6BC20,W8r1LuGwd932W3Zq,NTJLBC71E4C1C9E6,20,33000,660000,29662.546699399893,593250.9339879978
DNJBF96E8436F9D4,W8r1LuGwd932W3Zq,NTJLE4E8F8061F3A,1,33000,33000,29662.546699399893,29662.546699399893
DNJBB91A015F22CC,W8r1LuGwd932W3Zq,NTJL73C46FB4DE76,18,33000,594000,29662.546699399893,533925.840589198
DNJB6B2DB3B73A00,W8r1LuGwd932W3Zq,NTJLB79361D39FA9,10,33000,330000,29662.546699399893,296625.4669939989
DNJB87A4C4214896,W8r1LuGwd932W3Zq,NTJL54D20A6D202B,18,33000,594000,29662.546699399893,533925.840589198
DNJB2607FF235879,W8r1LuGwd932W3Zq,NTJL2D9895D79FB5,28,33000,924000,29662.546699399893,830551.307583197
DNJB8F0DD160A385,W8r1LuGwd932W3Zq,NTJL23070B8AAE36,19,33000,627000,29662.546699399893,563588.387288598
DNJB827316039552,4aCSBjQPd3TzFd90,NTJL1343D1F524D1,17,40000,680000,16187.952383292382,275195.1905159705
DNJB59A08D201D17,4aCSBjQPd3TzFd90,NTJLB26A6A1295FB,13,40000,520000,16187.952383292382,210443.38098280097
DNJBC878442FE036,4aCSBjQPd3TzFd90,NTJLE0B0347D3CEE,4,40000,160000,16187.952383292382,64751.80953316953
DNJB4E1A3C086AFE,4aCSBjQPd3TzFd90,NTJLC7D91F0E0AC6,6,40000,240000,16187.952383292382,97127.7142997543
DNJBA1C7F40BFB61,4aCSBjQPd3TzFd90,NTJLF6556A75059B,19,40000,760000,16187.952383292382,307571.09528255527
DNJB1AD89C0FECC9,4aCSBjQPd3TzFd90,NTJL2328556B323B,24,40000,960000,16187.952383292382,388510.8571990172
DNJB8054C1965B77,4aCSBjQPd3TzFd90,NTJL4701E4A49ECE,14,40000,560000,16187.952383292382,226631.33336609334
DNJBFD8A8DBB1798,4aCSBjQPd3TzFd90,NTJL2A4348793EA8,11,40000,440000,16187.952383292382,178067.4762162162
DNJB96230D011424,4aCSBjQPd3TzFd90,NTJL8FB031C12BF0,15,40000,600000,16187.952383292382,242819.28574938574
DNJB73997BE70026,W8r1LuGwd932W3Zq,NTJLA56E8C788D78,16,33000,528000,29662.546699399893,474600.7471903983
DNJBBDC058417E62,W8r1LuGwd932W3Zq,NTJL17DCA6E407A7,13,33000,429000,29662.546699399893,385613.1070921986
DNJBBC75A92F7A5A,W8r1LuGwd932W3Zq,NTJL01754CC23599,13,33000,429000,29662.546699399893,385613.1070921986
DNJB99CD9DFEBE21,W8r1LuGwd932W3Zq,NTJL46FF8D6A18B6,5,33000,165000,29662.546699399893,148312.73349699946
DNJBA740D18AF9F6,W8r1LuGwd932W3Zq,NTJLDAB379246842,5,33000,165000,29662.546699399893,148312.73349699946
DNJBAAC4360C4CB7,W8r1LuGwd932W3Zq,NTJLB79A7B3F1BDA,12,33000,396000,29662.546699399893,355950.56039279874
DNJB7238B6141849,W8r1LuGwd932W3Zq,NTJL272EC1D3D20A,1,33000,33000,29662.546699399893,29662.546699399893
DNJB92C498BE25E7,W8r1LuGwd932W3Zq,NTJL24A082FB7F16,3,33000,99000,29662.546699399893,88987.64009819968
DNJB6BC1282DDC12,W8r1LuGwd932W3Zq,NTJLDBFDD8AEB2E3,8,33000,264000,29662.546699399893,237300.37359519914
DNJBFF98D586DDD1,4aCSBjQPd3TzFd90,NTJL44BA06EF6970,10,40000,400000,16017.9126,160179.126
DNJB38F1F2112E21,4aCSBjQPd3TzFd90,NTJL8BDA5BC6F2B2,21,40000,840000,16017.9126,336376.1646
DNJB69AF5AF31E52,4aCSBjQPd3TzFd90,NTJLB18D5631D1E8,28,40000,1120000,16017.9126,448501.5528
DNJB5D1A5B1F7740,4aCSBjQPd3TzFd90,NTJL1C30A6516021,24,40000,960000,16017.9126,384429.9024
DNJB597F7BE13501,4aCSBjQPd3TzFd90,NTJL35CC02EECF3A,28,40000,1120000,16017.9126,448501.5528
DNJBCC96822C7720,4aCSBjQPd3TzFd90,NTJL7CA526D5666C,9,40000,360000,16017.9126,144161.2134
DNJB3B60798CA72C,4aCSBjQPd3TzFd90,NTJL0D04739530A6,21,40000,840000,16017.9126,336376.1646
DNJB6AB3ADE4B95B,4aCSBjQPd3TzFd90,NTJL232A43A06E61,5,40000,200000,16017.9126,80089.563
