ID_NOTA_JUAL,ID_USERS,KD_LOKASI,WAKTU_NOTA,TOTAL_JUAL_BARANG,SUB_TOTAL_JUAL,SUB_TOTAL_BELI,GROSS_PROFIT,PAJAK,GRAND_TOTAL
NTJL9A42ABEDDDD5,TOKOu8EU,TOKOk3CZ,2024-08-20 18:52:25,27,1080000,432416.90216306155,647583.0978369385,118800.0,1198800.0
NTJL5283737E440B,TOKOeLig,TOKOeLig,2024-08-20 13:35:03,4,132000,120010.74020456334,11989.259795436665,14520.0,146520.0
NTJLB3C7A333BDD0,TOKOeLig,TOKOeLig,2024-08-20 13:22:23,15,495000,450040.2757671125,44959.7242328875,54450.0,549450.0
NTJLE89FB6392D37,TOKOeLig,TOKOeLig,2024-08-20 13:05:27,27,891000,810072.4963808025,80927.50361919752,98010.0,989010.0
NTJLAC295B0811C9,TOKOrvYu,TOKOjtqG,2024-08-20 17:38:23,30,990000,900080.551534225,89919.448465775,108900.0,1098900.0
NTJL226719A7847B,TOKOrvYu,TOKOjtqG,2024-08-20 12:27:29,15,495000,450040.2757671125,44959.7242328875,54450.0,549450.0
NTJL1B2666EDCFE8,TOKOrvYu,TOKOjtqG,2024-08-20 13:10:26,23,759000,690061.7561762392,68938.24382376077,83490.0,842490.0
NTJL297F94461BE0,TOKOu8EU,TOKOk3CZ,2024-08-20 18:18:40,7,231000,210018.79535798583,20981.20464201417,25410.0,256410.0
NTJL4B47412F4A3E,TOKOu8EU,TOKOk3CZ,2024-08-20 18:30:12,20,660000,600053.7010228167,59946.298977183294,72600.0,732600.0
NTJL073F0673DBF5,TOKOu8EU,TOKOk3CZ,2024-08-20 16:16:18,18,594000,540048.330920535,53951.66907946498,65340.0,659340.0
NTJLAA645B1807CE,TOKOu8EU,TOKOk3CZ,2024-08-20 13:10:23,29,957000,870077.8664830842,86922.13351691584,105270.0,1062270.0
NTJLBA16EB51D534,TOKOu8EU,TOKOk3CZ,2024-08-20 16:20:11,13,429000,390034.9056648308,38965.09433516918,47190.0,476190.0
NTJL43CAB2E2C095,TOKOeLig,TOKOeLig,2024-08-21 19:35:40,11,440000,176169.84902939544,263830.15097060456,48400.0,488400.0
NTJL07EAC31D82FF,TOKOeLig,TOKOeLig,2024-08-21 12:17:50,12,480000,192185.2898502496,287814.7101497504,52800.0,532800.0
NTJLDBC01266FBED,TOKOrvYu,TOKOjtqG,2024-08-21 14:34:24,10,400000,160154.4082085413,239845.5917914587,44000.0,444000.0
NTJL7613DFC2BF09,TOKOrvYu,TOKOjtqG,2024-08-21 17:53:28,22,880000,352339.6980587909,527660.3019412091,96800.0,976800.0
NTJLCD2882044888,TOKOrvYu,TOKOjtqG,2024-08-21 12:57:46,26,1040000,416401.46134220745,623598.5386577926,114400.0,1154400.0
NTJLECB2079B3BC1,TOKOrvYu,TOKOjtqG,2024-08-21 11:38:37,29,1160000,464447.7838047698,695552.2161952301,127600.0,1287600.0
NTJL85653457D87C,TOKOrvYu,TOKOjtqG,2024-08-21 16:43:27,26,1040000,416401.46134220745,623598.5386577926,114400.0,1154400.0
NTJLF8AAF791939E,TOKOu8EU,TOKOk3CZ,2024-08-21 17:56:59,10,400000,160154.4082085413,239845.5917914587,44000.0,444000.0
NTJL3E20B36293BB,TOKOu8EU,TOKOk3CZ,2024-08-21 16:57:03,26,1040000,416401.46134220745,623598.5386577926,114400.0,1154400.0
NTJL2F370839419C,TOKOu8EU,TOKOk3CZ,2024-08-21 11:30:50,5,200000,80077.20410427066,119922.79589572934,22000.0,222000.0
NTJL14CD04FAF06F,TOKOu8EU,TOKOk3CZ,2024-08-21 17:13:24,22,880000,352339.6980587909,527660.3019412091,96800.0,976800.0
NTJLF1FEB73FAA96,TOKOeLig,TOKOeLig,2024-08-21 12:10:21,18,594000,540048.330920535,53951.66907946498,65340.0,659340.0
NTJL9F0C506132C8,TOKOeLig,TOKOeLig,2024-08-21 18:04:55,8,264000,240021.48040912667,23978.51959087333,29040.0,293040.0
NTJL3C33D7F3510E,TOKOeLig,TOKOeLig,2024-08-21 15:33:06,22,726000,660059.0711250984,65940.92887490161,79860.0,805860.0
NTJL8BBA8F4E572C,TOKOrvYu,TOKOjtqG,2024-08-21 17:54:10,11,363000,330029.5355625492,32970.464437450806,39930.0,402930.0
NTJL23EE67D5CE92,TOKOrvYu,TOKOjtqG,2024-08-21 11:26:54,2,66000,60005.37010228167,5994.629897718332,7260.0,73260.0
NTJL95EED88F39C6,TOKOu8EU,TOKOk3CZ,2024-08-21 12:42:55,22,726000,660059.0711250984,65940.92887490161,79860.0,805860.0
NTJL7C8DEFDF0FD4,TOKOu8EU,TOKOk3CZ,2024-08-21 12:02:49,22,726000,660059.0711250984,65940.92887490161,79860.0,805860.0
NTJL56CDB0BB08C9,TOKOu8EU,TOKOk3CZ,2024-08-21 17:47:42,2,66000,60005.37010228167,5994.629897718332,7260.0,73260.0
NTJLF680B4FFFC6F,TOKOu8EU,TOKOk3CZ,2024-08-21 20:48:53,23,759000,690061.7561762392,68938.24382376077,83490.0,842490.0
NTJLB4CDA477C7F8,TOKOeLig,TOKOeLig,2024-08-22 17:36:35,19,760000,304293.3755962285,455706.6244037715,83600.0,843600.0
NTJLF8326C01156E,TOKOeLig,TOKOeLig,2024-08-22 12:06:53,30,1200000,480463.22462562396,719536.775374376,132000.0,1332000.0
NTJLE266DC16ADC1,TOKOeLig,TOKOeLig,2024-08-22 19:55:50,11,440000,176169.84902939544,263830.15097060456,48400.0,488400.0
NTJL0CC1539711FC,TOKOrvYu,TOKOjtqG,2024-08-22 19:53:24,19,760000,304293.3755962285,455706.6244037715,83600.0,843600.0
NTJL7D233D4A89CD,TOKOrvYu,TOKOjtqG,2024-08-22 20:37:47,26,1040000,416401.46134220745,623598.5386577926,114400.0,1154400.0
NTJL2A42B5347733,TOKOu8EU,TOKOk3CZ,2024-08-22 20:25:42,13,520000,208200.73067110372,311799.2693288963,57200.0,577200.0
NTJL819EE3C1A7C7,TOKOu8EU,TOKOk3CZ,2024-08-22 17:06:40,14,560000,224216.17149195785,335783.82850804215,61600.0,621600.0
NTJLB8F3FDE283FD,TOKOu8EU,TOKOk3CZ,2024-08-22 20:25:22,26,1040000,416401.46134220745,623598.5386577926,114400.0,1154400.0
NTJL7115C642EE75,TOKOu8EU,TOKOk3CZ,2024-08-22 19:39:16,1,40000,16015.440820854132,23984.55917914587,4400.0,44400.0
NTJLF1F70F94543D,TOKOu8EU,TOKOk3CZ,2024-08-22 17:18:32,7,280000,112108.08574597893,167891.91425402107,30800.0,310800.0
NTJL636F21C8A5F3,TOKOeLig,TOKOeLig,2024-08-22 11:48:59,3,99000,90008.0551534225,8991.944846577506,10890.0,109890.0
NTJLCBBEF249F8BD,TOKOeLig,TOKOeLig,2024-08-22 14:24:34,16,528000,480042.96081825334,47957.03918174666,58080.0,586080.0
NTJLF24D88E0566D,TOKOeLig,TOKOeLig,2024-08-22 19:50:11,16,528000,480042.96081825334,47957.03918174666,58080.0,586080.0
NTJL1354809B3ADA,TOKOeLig,TOKOeLig,2024-08-22 11:35:07,25,825000,750067.1262785208,74932.8737214792,90750.0,915750.0
NTJL2A971C6225D8,TOKOrvYu,TOKOjtqG,2024-08-22 15:16:33,27,891000,810072.4963808025,80927.50361919752,98010.0,989010.0
NTJL70C430EA000E,TOKOrvYu,TOKOjtqG,2024-08-22 15:57:43,25,825000,750067.1262785208,74932.8737214792,90750.0,915750.0
NTJL1F458176A04C,TOKOu8EU,TOKOk3CZ,2024-08-22 19:43:11,25,825000,750067.1262785208,74932.8737214792,90750.0,915750.0
NTJL3FF6A84E679F,TOKOu8EU,TOKOk3CZ,2024-08-22 13:16:49,1,33000,30002.685051140834,2997.314948859166,3630.0,36630.0
NTJL18986AFABBEA,TOKOu8EU,TOKOk3CZ,2024-08-22 13:35:49,10,330000,300026.85051140835,29973.149488591647,36300.0,366300.0
NTJL66D40EC57A5F,TOKOeLig,TOKOeLig,2024-08-23 19:13:17,5,200000,80077.20410427066,119922.79589572934,22000.0,222000.0
NTJL4375A1F41D1E,TOKOeLig,TOKOeLig,2024-08-23 19:07:16,24,960000,384370.5797004992,575629.4202995008,105600.0,1065600.0
NTJL5673BF6E3A50,TOKOrvYu,TOKOjtqG,2024-08-23 15:22:28,4,160000,64061.76328341653,95938.23671658347,17600.0,177600.0
NTJLCE2784BE6054,TOKOrvYu,TOKOjtqG,2024-08-23 16:14:42,3,120000,48046.3224625624,71953.6775374376,13200.0,133200.0
NTJL8D2D9CBAE2AA,TOKOu8EU,TOKOk3CZ,2024-08-23 12:11:13,23,920000,368355.13887964503,551644.861120355,101200.0,1021200.0
NTJL73A14F3F26DB,TOKOu8EU,TOKOk3CZ,2024-08-23 18:54:20,19,760000,304293.3755962285,455706.6244037715,83600.0,843600.0
NTJL286C6AF6F095,TOKOu8EU,TOKOk3CZ,2024-08-23 15:53:26,3,120000,48046.3224625624,71953.6775374376,13200.0,133200.0
NTJL59E3AB7F006E,TOKOu8EU,TOKOk3CZ,2024-08-23 15:51:03,30,1200000,480463.22462562396,719536.775374376,132000.0,1332000.0
NTJL2D01F7C5FC24,TOKOu8EU,TOKOk3CZ,2024-08-23 17:07:21,10,400000,160154.4082085413,239845.5917914587,44000.0,444000.0
NTJLF7FED9D026B2,TOKOeLig,TOKOeLig,2024-08-23 11:40:44,17,561000,510045.6458693942,50954.35413060582,61710.0,622710.0
NTJL4D33CB658CE0,TOKOeLig,TOKOeLig,2024-08-23 18:42:24,17,561000,510045.6458693942,50954.35413060582,61710.0,622710.0
NTJLA39D3DBBE976,TOKOrvYu,TOKOjtqG,2024-08-23 12:34:13,4,132000,120010.74020456334,11989.259795436665,14520.0,146520.0
NTJL23AE01E9A0FD,TOKOrvYu,TOKOjtqG,2024-08-23 15:00:56,15,495000,450040.2757671125,44959.7242328875,54450.0,549450.0
NTJL8FC000219102,TOKOrvYu,TOKOjtqG,2024-08-23 13:26:53,18,594000,540048.330920535,53951.66907946498,65340.0,659340.0
NTJLB2D6EC2E0C82,TOKOu8EU,TOKOk3CZ,2024-08-23 12:45:57,19,627000,570051.0159716759,56948.984028324136,68970.0,695970.0
NTJL9D45A55D97E3,TOKOu8EU,TOKOk3CZ,2024-08-23 15:05:27,8,264000,240021.48040912667,23978.51959087333,29040.0,293040.0
NTJLAA39AC14BB42,TOKOu8EU,TOKOk3CZ,2024-08-23 15:16:43,17,561000,510045.6458693942,50954.35413060582,61710.0,622710.0
NTJL87277138B293,TOKOeLig,TOKOeLig,2024-08-24 17:33:12,30,1200000,480463.22462562396,719536.775374376,132000.0,1332000.0
NTJL5E1757F624C7,TOKOeLig,TOKOeLig,2024-08-24 14:10:39,8,320000,128123.52656683305,191876.47343316695,35200.0,355200.0
NTJL41C5CCE0C690,TOKOeLig,TOKOeLig,2024-08-24 20:11:30,1,40000,16015.440820854132,23984.55917914587,4400.0,44400.0
NTJL53E2CE694E01,TOKOeLig,TOKOeLig,2024-08-24 17:52:05,18,720000,288277.93477537436,431722.06522462564,79200.0,799200.0
NTJLE045FA24C08B,TOKOrvYu,TOKOjtqG,2024-08-24 16:06:30,18,720000,288277.93477537436,431722.06522462564,79200.0,799200.0
NTJL53F426C51577,TOKOrvYu,TOKOjtqG,2024-08-24 16:48:28,8,320000,128123.52656683305,191876.47343316695,35200.0,355200.0
NTJLA5251ED66836,TOKOrvYu,TOKOjtqG,2024-08-24 20:48:01,26,1040000,416401.46134220745,623598.5386577926,114400.0,1154400.0
NTJL04737A42F0CC,TOKOrvYu,TOKOjtqG,2024-08-24 16:42:32,29,1160000,464447.7838047698,695552.2161952301,127600.0,1287600.0
NTJL2DBC036EB655,TOKOrvYu,TOKOjtqG,2024-08-24 18:19:19,27,1080000,432416.90216306155,647583.0978369385,118800.0,1198800.0
NTJL2F7063014D1B,TOKOu8EU,TOKOk3CZ,2024-08-24 11:58:10,15,600000,240231.61231281198,359768.387687188,66000.0,666000.0
NTJLF559B8BA715B,TOKOu8EU,TOKOk3CZ,2024-08-24 18:26:20,15,600000,240231.61231281198,359768.387687188,66000.0,666000.0
NTJLB0C2C0501D80,TOKOu8EU,TOKOk3CZ,2024-08-24 16:03:27,1,40000,16015.440820854132,23984.55917914587,4400.0,44400.0
NTJL5DBFE81A3B19,TOKOeLig,TOKOeLig,2024-08-24 18:40:38,26,858000,780610.9766066838,77389.0233933162,94380.0,952380.0
NTJLAC7668D93CE1,TOKOeLig,TOKOeLig,2024-08-24 17:37:19,19,627000,570446.4829048844,56553.51709511562,68970.0,695970.0
NTJL923D66C50B39,TOKOrvYu,TOKOjtqG,2024-08-24 18:20:27,11,363000,330258.4901028278,32741.50989717222,39930.0,402930.0
NTJL72F72ADD81CF,TOKOrvYu,TOKOjtqG,2024-08-24 13:55:38,21,693000,630493.4811053985,62506.5188946015,76230.0,769230.0
NTJL573B0050BB3C,TOKOrvYu,TOKOjtqG,2024-08-24 14:27:57,19,627000,570446.4829048844,56553.51709511562,68970.0,695970.0
NTJL66EA5C5E6597,TOKOrvYu,TOKOjtqG,2024-08-24 15:30:54,1,33000,30023.49910025707,2976.5008997429286,3630.0,36630.0
NTJL3551FBBFCEFF,TOKOrvYu,TOKOjtqG,2024-08-24 14:14:53,4,132000,120093.99640102829,11906.003598971714,14520.0,146520.0
NTJL281EF098ECC7,TOKOu8EU,TOKOk3CZ,2024-08-24 11:38:30,2,66000,60046.99820051414,5953.001799485857,7260.0,73260.0
NTJLB2A7DB6CDE49,TOKOu8EU,TOKOk3CZ,2024-08-24 11:46:35,1,33000,30023.49910025707,2976.5008997429286,3630.0,36630.0
NTJLCCEC3CD7FA79,TOKOu8EU,TOKOk3CZ,2024-08-24 11:33:17,3,99000,90070.49730077121,8929.50269922879,10890.0,109890.0
NTJL1116FD259A08,TOKOu8EU,TOKOk3CZ,2024-08-24 16:46:38,1,33000,30023.49910025707,2976.5008997429286,3630.0,36630.0
NTJL03C6A0324205,TOKOu8EU,TOKOk3CZ,2024-08-24 14:39:11,16,528000,480375.98560411314,47624.01439588686,58080.0,586080.0
NTJL78C7CD4ACE24,TOKOeLig,TOKOeLig,2024-08-25 15:27:45,2,80000,32030.881641708263,47969.11835829174,8800.0,88800.0
NTJLFBBBDD9FCCD0,TOKOeLig,TOKOeLig,2024-08-25 11:49:25,22,880000,352339.6980587909,527660.3019412091,96800.0,976800.0
NTJLAC0B481E8C2E,TOKOeLig,TOKOeLig,2024-08-25 20:39:04,22,880000,352339.6980587909,527660.3019412091,96800.0,976800.0
NTJLF2F3B879534A,TOKOeLig,TOKOeLig,2024-08-25 11:30:02,2,80000,32030.881641708263,47969.11835829174,8800.0,88800.0
NTJLE5577E6655F4,TOKOeLig,TOKOeLig,2024-08-25 15:10:12,24,960000,384370.5797004992,575629.4202995008,105600.0,1065600.0
NTJLBB48FB6E65AF,TOKOrvYu,TOKOjtqG,2024-08-25 15:06:28,7,280000,112108.08574597893,167891.91425402107,30800.0,310800.0
NTJL334E9DCE7381,TOKOrvYu,TOKOjtqG,2024-08-25 13:35:20,7,280000,112108.08574597893,167891.91425402107,30800.0,310800.0
NTJL4A24E2E25998,TOKOrvYu,TOKOjtqG,2024-08-25 19:43:02,9,360000,144138.96738768718,215861.03261231282,39600.0,399600.0
NTJLE5D1F6743F30,TOKOrvYu,TOKOjtqG,2024-08-25 16:39:00,18,720000,288277.93477537436,431722.06522462564,79200.0,799200.0
NTJL69425A55270F,TOKOu8EU,TOKOk3CZ,2024-08-25 14:35:17,7,280000,112108.08574597893,167891.91425402107,30800.0,310800.0
NTJL1C8F1450881F,TOKOu8EU,TOKOk3CZ,2024-08-25 16:37:40,28,1120000,448432.3429839157,671567.6570160843,123200.0,1243200.0
NTJLC24E0598C61F,TOKOu8EU,TOKOk3CZ,2024-08-25 16:14:57,23,920000,368355.13887964503,551644.861120355,101200.0,1021200.0
NTJL949208CE518B,TOKOeLig,TOKOeLig,2024-08-25 17:32:19,15,495000,450352.4865038561,44647.51349614392,54450.0,549450.0
NTJL06C630B4F8E0,TOKOeLig,TOKOeLig,2024-08-25 14:53:31,21,693000,630493.4811053985,62506.5188946015,76230.0,769230.0
NTJLE00B3E5A1753,TOKOeLig,TOKOeLig,2024-08-25 14:38:11,8,264000,240187.99280205657,23812.00719794343,29040.0,293040.0
NTJLF794752CBE99,TOKOeLig,TOKOeLig,2024-08-25 16:02:22,3,99000,90070.49730077121,8929.50269922879,10890.0,109890.0
NTJL8C8B9FD0BFD3,TOKOeLig,TOKOeLig,2024-08-25 15:38:31,25,825000,750587.4775064267,74412.52249357325,90750.0,915750.0
NTJLE6D5E2C84186,TOKOrvYu,TOKOjtqG,2024-08-25 14:46:42,26,858000,780610.9766066838,77389.0233933162,94380.0,952380.0
NTJL010D204FE576,TOKOrvYu,TOKOjtqG,2024-08-25 20:10:21,13,429000,390305.4883033419,38694.5116966581,47190.0,476190.0
NTJL6540EE20098B,TOKOrvYu,TOKOjtqG,2024-08-25 19:45:14,11,363000,330258.4901028278,32741.50989717222,39930.0,402930.0
NTJLD88DB19EC3D2,TOKOrvYu,TOKOjtqG,2024-08-25 12:58:36,23,759000,690540.4793059126,68459.52069408738,83490.0,842490.0
NTJL3268D08EDB01,TOKOrvYu,TOKOjtqG,2024-08-25 18:57:35,26,858000,780610.9766066838,77389.0233933162,94380.0,952380.0
NTJL00DA04E3CCAF,TOKOu8EU,TOKOk3CZ,2024-08-25 20:34:51,21,693000,630493.4811053985,62506.5188946015,76230.0,769230.0
NTJL965AF7DBE045,TOKOu8EU,TOKOk3CZ,2024-08-25 14:54:19,16,528000,480375.98560411314,47624.01439588686,58080.0,586080.0
NTJL9F7EFD78CB35,TOKOu8EU,TOKOk3CZ,2024-08-25 20:15:48,3,99000,90070.49730077121,8929.50269922879,10890.0,109890.0
NTJL6D9C358D5F9E,TOKOu8EU,TOKOk3CZ,2024-08-25 13:59:41,22,726000,660516.9802056556,65483.01979434444,79860.0,805860.0
NTJL26B65D626934,TOKOu8EU,TOKOk3CZ,2024-08-25 19:12:01,6,198000,180140.99460154242,17859.00539845758,21780.0,219780.0
NTJLFF0A071FCA13,TOKOeLig,TOKOeLig,2024-08-26 19:53:40,7,280000,112108.08574597893,167891.91425402107,30800.0,310800.0
NTJL2BE8FEA7B96C,TOKOeLig,TOKOeLig,2024-08-26 15:20:27,9,360000,144138.96738768718,215861.03261231282,39600.0,399600.0
NTJL019F998AF0F8,TOKOeLig,TOKOeLig,2024-08-26 12:14:08,10,400000,160154.4082085413,239845.5917914587,44000.0,444000.0
NTJLC902FE14A640,TOKOeLig,TOKOeLig,2024-08-26 20:18:05,23,920000,368355.13887964503,551644.861120355,101200.0,1021200.0
NTJL7044CA3F218F,TOKOeLig,TOKOeLig,2024-08-26 13:30:11,22,880000,352339.6980587909,527660.3019412091,96800.0,976800.0
NTJL2D4313CA52F7,TOKOrvYu,TOKOjtqG,2024-08-26 17:59:21,28,1120000,448432.3429839157,671567.6570160843,123200.0,1243200.0
NTJLB0CCCA2FD31A,TOKOrvYu,TOKOjtqG,2024-08-26 15:09:13,18,720000,288277.93477537436,431722.06522462564,79200.0,799200.0
NTJL1202F9D501AA,TOKOrvYu,TOKOjtqG,2024-08-26 14:35:14,8,320000,128123.52656683305,191876.47343316695,35200.0,355200.0
NTJLB4A1AD02E158,TOKOrvYu,TOKOjtqG,2024-08-26 15:05:06,2,80000,32030.881641708263,47969.11835829174,8800.0,88800.0
NTJL49D07A9C0190,TOKOrvYu,TOKOjtqG,2024-08-26 14:44:37,14,560000,224216.17149195785,335783.82850804215,61600.0,621600.0
NTJL7DF008B8C2A6,TOKOu8EU,TOKOk3CZ,2024-08-26 19:33:18,22,880000,352339.6980587909,527660.3019412091,96800.0,976800.0
NTJLFF70C4384327,TOKOu8EU,TOKOk3CZ,2024-08-26 14:46:44,15,600000,240231.61231281198,359768.387687188,66000.0,666000.0
NTJL36C5218A1BEE,TOKOu8EU,TOKOk3CZ,2024-08-26 13:57:01,30,1200000,480463.22462562396,719536.775374376,132000.0,1332000.0
NTJL07AC263851E1,TOKOu8EU,TOKOk3CZ,2024-08-26 19:30:59,10,400000,160154.4082085413,239845.5917914587,44000.0,444000.0
NTJL0D1616B3278A,TOKOu8EU,TOKOk3CZ,2024-08-26 14:11:59,9,360000,144138.96738768718,215861.03261231282,39600.0,399600.0
NTJL61F0D32EFDF5,TOKOeLig,TOKOeLig,2024-08-26 11:24:06,17,561000,510399.4847043702,50600.5152956298,61710.0,622710.0
NTJLC120124C4E3A,TOKOeLig,TOKOeLig,2024-08-26 18:38:16,21,693000,630493.4811053985,62506.5188946015,76230.0,769230.0
NTJL60450D79F6D4,TOKOrvYu,TOKOjtqG,2024-08-26 20:27:30,27,891000,810634.475706941,80365.52429305902,98010.0,989010.0
NTJLAAB1C6B92D2D,TOKOrvYu,TOKOjtqG,2024-08-26 12:33:48,4,132000,120093.99640102829,11906.003598971714,14520.0,146520.0
NTJL9BDDFD54C57E,TOKOrvYu,TOKOjtqG,2024-08-26 16:17:25,23,759000,690540.4793059126,68459.52069408738,83490.0,842490.0
NTJL073C2708B615,TOKOu8EU,TOKOk3CZ,2024-08-26 18:42:08,22,726000,660516.9802056556,65483.01979434444,79860.0,805860.0
NTJL902A7F52354C,TOKOu8EU,TOKOk3CZ,2024-08-26 20:16:54,20,660000,600469.9820051414,59530.01799485856,72600.0,732600.0
NTJLA6BD248CC3D4,TOKOu8EU,TOKOk3CZ,2024-08-26 14:10:31,23,759000,690540.4793059126,68459.52069408738,83490.0,842490.0
NTJL4568BE8D893E,TOKOeLig,TOKOeLig,2024-08-27 13:25:58,28,1120000,448432.3429839157,671567.6570160843,123200.0,1243200.0
NTJLD36545B18144,TOKOeLig,TOKOeLig,2024-08-27 16:26:18,25,1000000,400386.0205213533,599613.9794786468,110000.0,1110000.0
NTJLD6269F9A788C,TOKOeLig,TOKOeLig,2024-08-27 20:28:06,30,1200000,480463.22462562396,719536.775374376,132000.0,1332000.0
NTJL3BCA2F55315D,TOKOeLig,TOKOeLig,2024-08-27 15:49:53,13,520000,208200.73067110372,311799.2693288963,57200.0,577200.0
NTJL658974975C26,TOKOeLig,TOKOeLig,2024-08-27 20:32:45,24,960000,384370.5797004992,575629.4202995008,105600.0,1065600.0
NTJL8AEB5CE066AB,TOKOrvYu,TOKOjtqG,2024-08-27 14:34:29,15,600000,240231.61231281198,359768.387687188,66000.0,666000.0
NTJLF43DD78B9BFD,TOKOrvYu,TOKOjtqG,2024-08-27 19:34:56,13,520000,208200.73067110372,311799.2693288963,57200.0,577200.0
NTJLE00B5CA4BCB2,TOKOrvYu,TOKOjtqG,2024-08-27 20:20:42,20,800000,320308.8164170826,479691.1835829174,88000.0,888000.0
NTJLFDA14580A320,TOKOrvYu,TOKOjtqG,2024-08-27 11:20:27,27,1080000,432416.90216306155,647583.0978369385,118800.0,1198800.0
NTJL54572FA5DC08,TOKOrvYu,TOKOjtqG,2024-08-27 11:36:56,25,1000000,400386.0205213533,599613.9794786468,110000.0,1110000.0
NTJLD9D805FEF3A7,TOKOu8EU,TOKOk3CZ,2024-08-27 14:08:51,12,480000,192185.2898502496,287814.7101497504,52800.0,532800.0
NTJLF21E4E99436A,TOKOu8EU,TOKOk3CZ,2024-08-27 14:11:47,17,680000,272262.49395452027,407737.50604547973,74800.0,754800.0
NTJLD54295E03931,TOKOu8EU,TOKOk3CZ,2024-08-27 16:55:17,23,920000,368355.13887964503,551644.861120355,101200.0,1021200.0
NTJLA0B940F1A3C9,TOKOeLig,TOKOeLig,2024-08-27 11:54:39,18,594000,540422.9838046273,53577.01619537268,65340.0,659340.0
NTJL8813E8F6A079,TOKOeLig,TOKOeLig,2024-08-27 16:34:46,20,660000,600469.9820051414,59530.01799485856,72600.0,732600.0
NTJL887E67408F61,TOKOeLig,TOKOeLig,2024-08-27 19:12:28,25,825000,750587.4775064267,74412.52249357325,90750.0,915750.0
NTJL7FD407073E43,TOKOeLig,TOKOeLig,2024-08-27 19:40:51,11,363000,330258.4901028278,32741.50989717222,39930.0,402930.0
NTJL23ACB7484169,TOKOrvYu,TOKOjtqG,2024-08-27 20:23:40,5,165000,150117.49550128536,14882.50449871464,18150.0,183150.0
NTJL612749517AEE,TOKOrvYu,TOKOjtqG,2024-08-27 18:38:55,28,924000,840657.974807198,83342.02519280196,101640.0,1025640.0
NTJLBE9EAAB0A767,TOKOu8EU,TOKOk3CZ,2024-08-27 11:48:21,2,66000,60046.99820051414,5953.001799485857,7260.0,73260.0
NTJL170E7A745398,TOKOu8EU,TOKOk3CZ,2024-08-27 13:46:55,30,990000,900704.9730077122,89295.02699228784,108900.0,1098900.0
NTJLB02F42739FEB,TOKOu8EU,TOKOk3CZ,2024-08-27 19:06:17,18,594000,540422.9838046273,53577.01619537268,65340.0,659340.0
NTJLE4FD4BC6D870,TOKOeLig,TOKOeLig,2024-08-28 11:14:05,29,1160000,464447.7838047698,695552.2161952301,127600.0,1287600.0
NTJL3C1D2AD0C2E1,TOKOeLig,TOKOeLig,2024-08-28 18:38:50,2,80000,32030.881641708263,47969.11835829174,8800.0,88800.0
NTJLD7F48D925F97,TOKOeLig,TOKOeLig,2024-08-28 14:07:33,19,760000,304293.3755962285,455706.6244037715,83600.0,843600.0
NTJL2D4CF5FA47DB,TOKOeLig,TOKOeLig,2024-08-28 11:49:57,1,40000,16015.440820854132,23984.55917914587,4400.0,44400.0
NTJLA11A7ACC8C9F,TOKOrvYu,TOKOjtqG,2024-08-28 20:26:25,29,1160000,464447.7838047698,695552.2161952301,127600.0,1287600.0
NTJLEB81E85074E9,TOKOrvYu,TOKOjtqG,2024-08-28 17:10:32,29,1160000,464447.7838047698,695552.2161952301,127600.0,1287600.0
NTJLA72D5D91D902,TOKOu8EU,TOKOk3CZ,2024-08-28 18:27:09,9,360000,144138.96738768718,215861.03261231282,39600.0,399600.0
NTJL433A0F7042E1,TOKOu8EU,TOKOk3CZ,2024-08-28 16:22:08,3,120000,48046.3224625624,71953.6775374376,13200.0,133200.0
NTJLD8C2856169D2,TOKOeLig,TOKOeLig,2024-08-28 20:23:23,23,759000,690540.4793059126,68459.52069408738,83490.0,842490.0
NTJL103C19C0550D,TOKOeLig,TOKOeLig,2024-08-28 16:30:44,7,231000,210164.4937017995,20835.50629820049,25410.0,256410.0
NTJLD6F5FF6ABF88,TOKOrvYu,TOKOjtqG,2024-08-28 16:47:28,24,792000,720563.9784061697,71436.02159383032,87120.0,879120.0
NTJL65F187922BDE,TOKOrvYu,TOKOjtqG,2024-08-28 12:16:30,27,891000,810634.475706941,80365.52429305902,98010.0,989010.0
NTJLDB26C487D527,TOKOu8EU,TOKOk3CZ,2024-08-28 15:24:41,29,957000,870681.4739074551,86318.5260925449,105270.0,1062270.0
NTJL5112F44E8A9D,TOKOu8EU,TOKOk3CZ,2024-08-28 18:56:32,29,957000,870681.4739074551,86318.5260925449,105270.0,1062270.0
NTJL2B2065567A0C,TOKOu8EU,TOKOk3CZ,2024-08-28 20:04:13,25,825000,750587.4775064267,74412.52249357325,90750.0,915750.0
NTJLB114B88643BB,TOKOu8EU,TOKOk3CZ,2024-08-28 15:42:30,27,891000,810634.475706941,80365.52429305902,98010.0,989010.0
NTJLA32172403346,TOKOu8EU,TOKOk3CZ,2024-08-28 12:24:27,19,627000,570446.4829048844,56553.51709511562,68970.0,695970.0
NTJLE2C26466E871,TOKOeLig,TOKOeLig,2024-08-29 17:20:46,9,360000,144138.96738768718,215861.03261231282,39600.0,399600.0
NTJL433024347AD5,TOKOeLig,TOKOeLig,2024-08-29 18:55:27,22,880000,352339.6980587909,527660.3019412091,96800.0,976800.0
NTJL4732D0B3C35E,TOKOeLig,TOKOeLig,2024-08-29 20:24:43,4,160000,64061.76328341653,95938.23671658347,17600.0,177600.0
