ID_HISTORY_STOCK,KD_BARANG,KD_LOKASI,UPDATED_BY,JUMLAH_AWAL,JUMLAH_PERUBAHAN,JUMLAH_AKHIR,TIPE_PERUBAHAN,REF,SATUAN,WAKTU_CHANGE
SKHY0849265D095C,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,115,-25,90,PENJUALAN,DNJBDAF0DB6B11CC,PIECES,2024-05-28 17:27:18
SKHYBF8A9A82137C,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,90,-1,89,PENJUALAN,DNJBD3D4A8D512C0,PIECES,2024-05-28 17:36:14
SKHY501041F77A13,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,89,-1,88,PENJUALAN,DNJB80639B1C8476,PIECES,2024-05-28 17:38:31
SKHYB5EF05042E6E,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,845,-25,820,PENJUALAN,DNJB3E32BBDEAA47,PIECES,2024-05-28 19:03:28
SKHY488015815815,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,677,-12,665,PENJUALAN,DNJB828B27D78A6B,PIECES,2024-05-28 19:06:24
SKHY45BE377E09B0,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,820,-20,800,PENJUALAN,DNJB0EDB2554628D,PIECES,2024-05-28 19:21:32
SKHYAE2658E768B7,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,29,-11,18,PENJUALAN,DNJB9FF9E361F449,PIECES,2024-05-28 19:48:48
SKHYBC67199BDFBB,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,88,-13,75,PENJUALAN,DNJB3D1B3245F3FB,PIECES,2024-05-28 19:55:48
SKHY3D29FD774417,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,83,-8,75,PENJUALAN,DNJB4C96AA343827,PIECES,2024-05-28 19:55:57
SKHY0598D9F4624F,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,75,-15,60,PENJUALAN,DNJB21EDF462E98E,PIECES,2024-05-28 20:24:24
SKHY5A11B49402B5,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,63,-19,44,TRANSFER,TRFR47730E509A5E,DUS,2024-05-29 09:49:00
SKHY1DE1D6DD8FEF,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,18,190,208,TRANSFER,TRFR47730E509A5E,PIECES,2024-05-29 09:51:00
SKHY6365684FFA7A,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,44,90,134,PEMESANAN,PSBGCEB0FADD496A,DUS,2024-05-29 10:01:31
SKHY409F6BA82893,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,800,-28,772,PENJUALAN,DNJBE114BB0876BB,PIECES,2024-05-29 11:28:49
SKHYFF61B33B16AC,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,208,-26,182,PENJUALAN,DNJBB752F0289918,PIECES,2024-05-29 13:36:10
SKHYACFF9A03810B,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,60,-10,50,PENJUALAN,DNJB8C2AB6A6F446,PIECES,2024-05-29 13:44:44
SKHY992315AEC50B,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,182,-7,175,PENJUALAN,DNJBF0848D4CEE93,PIECES,2024-05-29 14:30:57
SKHYCB99501736A8,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,50,-29,21,PENJUALAN,DNJB4DB0E3F9531B,PIECES,2024-05-29 14:36:13
SKHY8973A3BBC300,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,128,-25,103,PENJUALAN,DNJBEBD70F106F4B,PIECES,2024-05-29 15:21:23
SKHY235F280E5194,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,75,-26,49,PENJUALAN,DNJB5227A8BC509C,PIECES,2024-05-29 16:05:16
SKHY17CDB21AAD24,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,665,-28,637,PENJUALAN,DNJB9050259452A4,PIECES,2024-05-29 16:52:00
SKHY317B1D75C1C8,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,637,-28,609,PENJUALAN,DNJB1115EA7F58E3,PIECES,2024-05-29 17:35:59
SKHY4B059F356CB1,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,49,-6,43,PENJUALAN,DNJB4323DF98B406,PIECES,2024-05-29 18:39:41
SKHYAADB5580FE92,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,175,-6,169,PENJUALAN,DNJBB593EDC028EA,PIECES,2024-05-29 19:32:32
SKHYFA0650181E15,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,772,-22,750,PENJUALAN,DNJBB67842CCB953,PIECES,2024-05-29 19:52:38
SKHYF807325324DF,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,103,-22,81,PENJUALAN,DNJBACBB91D7AEDC,PIECES,2024-05-29 20:41:42
SKHYD01F89BF675D,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,134,-16,118,TRANSFER,TRFR9C3D92F5AD68,DUS,2024-05-30 08:15:00
SKHY3D4687E0E7C9,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,43,160,203,TRANSFER,TRFR9C3D92F5AD68,PIECES,2024-05-30 08:20:00
SKHY6A72EBC01F97,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,118,-18,100,TRANSFER,TRFR334248DBD089,DUS,2024-05-30 09:57:00
SKHY1775DD8E5982,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,21,180,201,TRANSFER,TRFR334248DBD089,PIECES,2024-05-30 10:00:00
SKHYD928FF3D7539,4aCSBjQPd3TzFd90,GDNGj825,GDNGj825,88,-37,51,TRANSFER,TRFR4E6CA1494187,DUS,2024-05-30 10:14:00
SKHY804D24EFE070,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,81,925,1006,TRANSFER,TRFR4E6CA1494187,PIECES,2024-05-30 10:16:00
SKHY52B6048F5E8F,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,203,-18,185,PENJUALAN,DNJB47AF8302FB5A,PIECES,2024-05-30 11:05:14
SKHYD59CE600A833,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,185,-19,166,PENJUALAN,DNJB799513FD70C3,PIECES,2024-05-30 11:07:16
SKHYF186ECB123B2,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,609,-23,586,PENJUALAN,DNJB7F1EDAA49532,PIECES,2024-05-30 11:10:25
SKHY0048745A54E7,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,201,-22,179,PENJUALAN,DNJB7745EA8CA9D2,PIECES,2024-05-30 11:19:21
SKHY82110B115723,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,586,-15,571,PENJUALAN,DNJB34BF694E215E,PIECES,2024-05-30 11:27:13
SKHYC130CAEEE645,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,750,-1,749,PENJUALAN,DNJB4DC522B4340F,PIECES,2024-05-30 12:15:42
SKHY6CC8D85974BF,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,179,-18,161,PENJUALAN,DNJBD91E0D15144C,PIECES,2024-05-30 12:17:58
SKHYEA9D2F32788E,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,749,-26,723,PENJUALAN,DNJB8B7D469D6ABF,PIECES,2024-05-30 12:27:18
SKHY2D82EC3F77AA,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,571,-1,570,PENJUALAN,DNJB3B6F0468749A,PIECES,2024-05-30 12:33:45
SKHYB02578CF12BC,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,161,-13,148,PENJUALAN,DNJB5F518A13CD67,PIECES,2024-05-30 12:46:48
SKHY54DC9F183B78,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,169,-29,140,PENJUALAN,DNJBF44A2131620B,PIECES,2024-05-30 13:09:10
SKHY3D857B33E03A,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,148,-8,140,PENJUALAN,DNJB43E0A89F0E43,PIECES,2024-05-30 14:02:22
SKHY1DA387BBF4EE,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,140,-4,136,PENJUALAN,DNJBF6FB66207343,PIECES,2024-05-30 15:25:08
SKHY65CD2C6690EC,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,723,-29,694,PENJUALAN,DNJB13B47A7651D5,PIECES,2024-05-30 15:27:51
SKHYFB9C8F59F310,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,166,-7,159,PENJUALAN,DNJB3AFCF1F699A0,PIECES,2024-05-30 16:03:27
SKHY06F79688F875,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,1006,-3,1003,PENJUALAN,DNJB643A8DF1EA26,PIECES,2024-05-30 16:04:15
SKHYF333BF9BF7E3,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,1003,-20,983,PENJUALAN,DNJB9E3D65FAEF7E,PIECES,2024-05-30 16:32:05
SKHYE07173EDD0AC,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,694,-21,673,PENJUALAN,DNJB72B420938102,PIECES,2024-05-30 18:33:29
SKHY0B12F8102641,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,159,-30,129,PENJUALAN,DNJB98EB1A91F51B,PIECES,2024-05-30 19:03:24
SKHY7308CCB9AB7D,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,983,-11,972,PENJUALAN,DNJB3B380D48AEF1,PIECES,2024-05-30 19:33:04
SKHY1C5ADD41F339,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,570,-10,560,PENJUALAN,DNJB041FF221FA2E,PIECES,2024-05-30 20:09:09
SKHYBDED3A19201C,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,560,-14,546,PENJUALAN,DNJB063ED83288A5,PIECES,2024-05-30 20:49:13
SKHYD4B1545567BC,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,136,-17,119,PENJUALAN,DNJB4B0B8B138562,PIECES,2024-05-31 11:09:49
SKHYEC19459D79DB,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,129,-18,111,PENJUALAN,DNJB7DCAED46C4DA,PIECES,2024-05-31 11:55:09
SKHY560B9F7173E5,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,111,-7,104,PENJUALAN,DNJBD667C61A617F,PIECES,2024-05-31 12:11:14
SKHY7900A792CA38,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,673,-4,669,PENJUALAN,DNJB678981F0EF7B,PIECES,2024-05-31 12:33:15
SKHYD52E84EE28FF,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,546,-17,529,PENJUALAN,DNJBF157438F4036,PIECES,2024-05-31 13:00:07
SKHYDE0A8C1E6C39,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,140,-15,125,PENJUALAN,DNJB45668B9AE15F,PIECES,2024-05-31 14:16:39
SKHYD9305F611F05,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,104,-30,74,PENJUALAN,DNJBB52EF042B0C4,PIECES,2024-05-31 15:12:13
SKHY810A848F6A1C,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,529,-18,511,PENJUALAN,DNJB17D162480E68,PIECES,2024-05-31 15:28:49
SKHYDD7CF628497C,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,511,-13,498,PENJUALAN,DNJB6E371A2E7EBD,PIECES,2024-05-31 15:30:19
SKHYDD367CBC4559,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,972,-14,958,PENJUALAN,DNJB8EBF12C84F36,PIECES,2024-05-31 15:45:05
SKHY70E3B048DC68,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,125,-6,119,PENJUALAN,DNJB8AB9506EF7D4,PIECES,2024-05-31 16:33:37
SKHY3063B5823F51,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,119,-22,97,PENJUALAN,DNJB64ED9E0691ED,PIECES,2024-05-31 17:44:02
SKHYE00367CD1B1E,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,669,-10,659,PENJUALAN,DNJB6CC279058C6D,PIECES,2024-05-31 17:45:12
SKHY8DD66CC4B44D,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,119,-7,112,PENJUALAN,DNJB9A42239A3D87,PIECES,2024-05-31 18:01:51
SKHYC89E81FCADCB,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,659,-20,639,PENJUALAN,DNJB2ECEE496F56C,PIECES,2024-05-31 18:04:31
SKHYBED3DB180E7C,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,112,-8,104,PENJUALAN,DNJB21733F95A6A4,PIECES,2024-05-31 18:37:20
SKHYFA2D843EECD8,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,958,-23,935,PENJUALAN,DNJB3C89DE79913A,PIECES,2024-05-31 18:41:00
SKHY707ED9C24243,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,104,-28,76,PENJUALAN,DNJB3641DF43A170,PIECES,2024-05-31 19:16:44
SKHYC6FF878CF78B,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,639,-23,616,PENJUALAN,DNJB5D96A649C284,PIECES,2024-05-31 19:21:35
SKHY8BBAB2EE7203,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,498,-4,494,PENJUALAN,DNJB66A6470D78A5,PIECES,2024-05-31 20:34:54
SKHY07B830968D61,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,935,-16,919,PENJUALAN,DNJBD54753D10711,PIECES,2024-05-31 20:36:17
SKHY177D09572A8B,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,97,-15,82,PENJUALAN,DNJB61E6C7A11121,PIECES,2024-05-31 20:40:00
SKHY18E1D253713F,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,616,-1,615,PENJUALAN,DNJB47E4EBE7DE34,PIECES,2024-06-01 11:02:46
SKHYAC7B2BAD66D9,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,494,-14,480,PENJUALAN,DNJB2197A83A03AF,PIECES,2024-06-01 11:23:24
SKHYE2BBC2932A6E,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,76,-13,63,PENJUALAN,DNJB99362D4AD9B5,PIECES,2024-06-01 11:32:55
SKHY048E46494829,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,615,-26,589,PENJUALAN,DNJBA8CEAEF89361,PIECES,2024-06-01 11:44:56
SKHYAEF68CCAD492,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,63,-6,57,PENJUALAN,DNJB233E85FC2C4E,PIECES,2024-06-01 13:22:41
SKHY40EB807B7177,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,919,-18,901,PENJUALAN,DNJBEEF457DA20F4,PIECES,2024-06-01 14:17:29
SKHYDEAB20C5CE2C,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,901,-5,896,PENJUALAN,DNJB35FAF953AA7B,PIECES,2024-06-01 14:26:25
SKHY2FA9ABEA5C7A,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,896,-18,878,PENJUALAN,DNJBF893CBFAF2EE,PIECES,2024-06-01 15:10:39
SKHYE6D5B3B3EAC7,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,589,-30,559,PENJUALAN,DNJBA92AF489E8B1,PIECES,2024-06-01 16:12:47
SKHY8A423502E0A8,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,480,-8,472,PENJUALAN,DNJBA42E24B44A4C,PIECES,2024-06-01 16:35:33
SKHY71B10F01E5C9,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,74,-7,67,PENJUALAN,DNJB52D0FA70AD15,PIECES,2024-06-01 16:57:38
SKHY4DD8BF3F5069,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,878,-26,852,PENJUALAN,DNJB14BAE24D98CA,PIECES,2024-06-01 17:01:50
SKHY0C03AF4C86FA,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,559,-27,532,PENJUALAN,DNJB69CB90930478,PIECES,2024-06-01 17:10:42
SKHYAF8602A84FE4,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,67,-11,56,PENJUALAN,DNJB326B487DFB3A,PIECES,2024-06-01 17:14:05
SKHYAC23E494CEE4,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,472,-26,446,PENJUALAN,DNJBC4EC82DDDA32,PIECES,2024-06-01 17:15:21
SKHY1324E92F34B0,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,56,-11,45,PENJUALAN,DNJBC8EA861F86FC,PIECES,2024-06-01 17:23:29
SKHY6A371058A662,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,446,-4,442,PENJUALAN,DNJBB3AEFAB903E5,PIECES,2024-06-01 19:04:26
SKHY4D4A1605457F,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,82,-14,68,PENJUALAN,DNJBFD0D1D3B7275,PIECES,2024-06-01 19:11:40
SKHYE805FCF0C980,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,852,-23,829,PENJUALAN,DNJB0137292CBC58,PIECES,2024-06-01 19:36:24
SKHY7EF913E7EBBF,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,442,-26,416,PENJUALAN,DNJBCF607E189C81,PIECES,2024-06-01 20:20:20
SKHY517C7881D6C0,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,532,-6,526,PENJUALAN,DNJB2DFB4C959361,PIECES,2024-06-01 20:21:42
SKHYA1A4D7A6F582,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,57,-12,45,PENJUALAN,DNJB23F705AC6751,PIECES,2024-06-01 20:44:09
SKHY2F33CEA2E457,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,68,-2,66,PENJUALAN,DNJB383F4660A643,PIECES,2024-06-01 20:54:17
SKHYA09D4E54A12B,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,100,-16,84,TRANSFER,TRFR7922A3F1BACE,DUS,2024-06-02 09:31:00
SKHY5B03F1DE18F0,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,45,160,205,TRANSFER,TRFR7922A3F1BACE,PIECES,2024-06-02 09:33:00
SKHY50381A2B48B9,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,45,160,205,TRANSFER,TRFRCD2D3955A729,PIECES,2024-06-02 10:30:00
SKHY248DA81FADA0,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,84,-16,68,TRANSFER,TRFRCD2D3955A729,DUS,2024-06-02 10:55:00
SKHY151E35DB6926,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,416,-15,401,PENJUALAN,DNJB7DD7098CEC6B,PIECES,2024-06-02 11:12:24
SKHY655F15AFE851,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,526,-30,496,PENJUALAN,DNJB6F6A3DA1A10A,PIECES,2024-06-02 12:15:34
SKHYAD138EDE5637,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,205,-11,194,PENJUALAN,DNJBC5EF1294B9C3,PIECES,2024-06-02 12:22:18
SKHY480FB96D0026,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,66,-26,40,PENJUALAN,DNJB561EB10B2D4F,PIECES,2024-06-02 12:43:49
SKHYFA2716591CB8,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,205,-14,191,PENJUALAN,DNJBA4BA1AE4554F,PIECES,2024-06-02 13:27:56
SKHYD2947D619897,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,191,-30,161,PENJUALAN,DNJBE8C8FF117269,PIECES,2024-06-02 13:36:59
SKHY62404C2F8EC5,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,829,-2,827,PENJUALAN,DNJB13188BB55DFB,PIECES,2024-06-02 13:45:56
SKHYBD772304E668,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,194,-18,176,PENJUALAN,DNJB84D4AA6D3E7D,PIECES,2024-06-02 14:14:46
SKHYD67D7F26D5BD,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,176,-4,172,PENJUALAN,DNJBF08A046E8CE9,PIECES,2024-06-02 14:28:15
SKHYD483AD0802EE,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,40,-7,33,PENJUALAN,DNJB9B63D95BC2DA,PIECES,2024-06-02 14:56:57
SKHYEB5294798365,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,827,-24,803,PENJUALAN,DNJBD7FD58415C71,PIECES,2024-06-02 15:25:30
SKHYF9EB2744D9B1,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,803,-30,773,PENJUALAN,DNJB8BEBE8569F3E,PIECES,2024-06-02 16:41:47
SKHYC542B20AF0C6,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,33,-6,27,PENJUALAN,DNJB041948EEE145,PIECES,2024-06-02 17:13:50
SKHYB70F55B22C5C,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,401,-1,400,PENJUALAN,DNJBC651338F0F2D,PIECES,2024-06-02 17:41:05
SKHY4559515F9C2A,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,773,-30,743,PENJUALAN,DNJBC29B45EA7382,PIECES,2024-06-02 18:45:39
SKHY2E650D2E3A9B,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,161,-11,150,PENJUALAN,DNJB4C53F8B32C0D,PIECES,2024-06-02 19:06:03
SKHY09FC1D5D973A,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,150,-10,140,PENJUALAN,DNJBB5AE4A6028C9,PIECES,2024-06-02 19:08:59
SKHY969E516DDB58,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,496,-28,468,PENJUALAN,DNJB1FF33FA8D9D2,PIECES,2024-06-02 19:23:02
SKHY840144FD8D25,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,743,-28,715,PENJUALAN,DNJBA2B4C039F77E,PIECES,2024-06-02 19:25:49
SKHYAE6DBBBF77F8,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,140,-26,114,PENJUALAN,DNJBD98FA9289616,PIECES,2024-06-02 19:50:15
SKHY48AB8C449BA8,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,68,-18,50,TRANSFER,TRFR984128F608C0,DUS,2024-06-03 09:10:00
SKHY79B65BFB9377,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,27,180,207,TRANSFER,TRFR984128F608C0,PIECES,2024-06-03 09:15:00
SKHYD279BE698856,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,468,-25,443,PENJUALAN,DNJB4B0BC07E030C,PIECES,2024-06-03 11:29:33
SKHY2870B8BE151F,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,172,-2,170,PENJUALAN,DNJB58096C2E1E20,PIECES,2024-06-03 12:08:13
SKHY00252EC2591B,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,400,-5,395,PENJUALAN,DNJB9F4C4A81E5DC,PIECES,2024-06-03 12:18:48
SKHY0591564A82DA,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,395,-23,372,PENJUALAN,DNJB39B50086C9D4,PIECES,2024-06-03 12:45:24
SKHYF6075EA9E26C,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,715,-21,694,PENJUALAN,DNJBDDB727641879,PIECES,2024-06-03 12:51:09
SKHYA006D650AB32,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,372,-29,343,PENJUALAN,DNJB2AFF76031CD0,PIECES,2024-06-03 13:01:07
SKHYCAD5032A9409,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,207,-26,181,PENJUALAN,DNJB1E2F813BE15F,PIECES,2024-06-03 13:07:07
SKHYC08F6C787AD2,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,181,-13,168,PENJUALAN,DNJB12171FA50448,PIECES,2024-06-03 13:34:32
SKHY65FA5DAB1DD0,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,168,-4,164,PENJUALAN,DNJB5C1BD06B2CD3,PIECES,2024-06-03 13:43:19
SKHY0BEDF67742B5,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,443,-10,433,PENJUALAN,DNJBD678041F8646,PIECES,2024-06-03 13:46:10
SKHYF5C8936790BF,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,343,-11,332,PENJUALAN,DNJB7298B74494B7,PIECES,2024-06-03 14:42:39
SKHY329D18413A4A,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,694,-23,671,PENJUALAN,DNJB4FD54B6E3896,PIECES,2024-06-03 14:44:15
SKHYE010A3E4E648,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,170,-29,141,PENJUALAN,DNJBE665D41C5305,PIECES,2024-06-03 15:05:10
SKHYC98EE23B23DD,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,141,-20,121,PENJUALAN,DNJB2A83454C8475,PIECES,2024-06-03 15:43:44
SKHYADEB6CF49057,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,164,-26,138,PENJUALAN,DNJB1621277CC005,PIECES,2024-06-03 16:22:03
SKHYC7BB19FB10CB,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,121,-1,120,PENJUALAN,DNJB1431F2E8E36A,PIECES,2024-06-03 16:57:51
SKHY2005E0AE404F,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,433,-6,427,PENJUALAN,DNJB54198B0B4EEC,PIECES,2024-06-03 17:11:32
SKHYEC9F9B78D1E5,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,120,-20,100,PENJUALAN,DNJB815F1EE54D34,PIECES,2024-06-03 17:26:36
SKHY70319A64FA58,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,427,-30,397,PENJUALAN,DNJB26B33604D7C6,PIECES,2024-06-03 17:28:15
SKHY35E209877C90,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,332,-3,329,PENJUALAN,DNJB24E6E667B4AF,PIECES,2024-06-03 17:49:13
SKHY070D60904655,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,671,-17,654,PENJUALAN,DNJBF46E41B6ACFB,PIECES,2024-06-03 18:01:09
SKHYD9611BA71859,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,138,-9,129,PENJUALAN,DNJBFA62F154A114,PIECES,2024-06-03 18:35:35
SKHY297AAEB13464,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,114,-12,102,PENJUALAN,DNJBB91BDBF6492E,PIECES,2024-06-03 18:49:44
SKHY29632B2AFEB6,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,397,-1,396,PENJUALAN,DNJB9CA49F7304D7,PIECES,2024-06-03 19:07:33
