ID_DETAIL_TRANSFER_BARANG_BATCH,ID_DETAIL_TRANSFER_BARANG,ID_PESAN_BARANG,JUMLAH_PESAN_TRANSFER_BATCH_DUS,JUMLAH_KIRIM_DUS,JUMLAH_TIBA_DUS,JUMLAH_DITOLAK_DUS,JUMLAH_MASUK_DUS
DTFB931B447ADCB3,DTFRC639DE8BC7F1,PSBG55AD3683448F,10,10,10,0,10
DTFB288A390573FD,DTFRC639DE8BC7F1,PSBG34A4E429390B,3,3,3,0,3
DTFB61486B2C8990,DTFR0AF8D994D6A6,PSBG14B4FFD4D082,13,13,13,0,13
DTFB8D32D2689E11,DTFR82DD0580F84B,PSBG1B5F0D01A3B3,16,16,16,0,16
DTFB7325CC810A26,DTFR8B5E09892D33,PSBG3C1646812099,13,13,13,0,13
DTFB9ACDC2F52C3E,DTFRDB7DE43F77A6,PSBG92CA5DFE7D1C,10,10,10,0,10
DTFBADBFEF082C10,DTFRDB7DE43F77A6,PSBGD1239C60017A,3,3,3,0,3
DTFB0063F776E3DB,DTFR7CAFAC124045,PSBGF3206F043A6C,10,10,10,0,10
DTFB5CECD959A5B7,DTFR7CAFAC124045,PSBGAC44A4FFC95D,3,3,3,0,3
DTFB5C9CBC1513B4,DTFR6FA95037B818,PSBG1B5F0D01A3B3,16,16,16,0,16
DTFB62A60185B695,DTFRFB6E08F260CE,PSBG610169D222BB,7,7,7,0,7
DTFB21E6E6EF9822,DTFR5E7982F8F9E8,PSBG74283F9A76D9,10,10,10,0,10
DTFB5E65383AF7EF,DTFR5E7982F8F9E8,PSBG1E30ABF8445F,3,3,3,0,3
DTFB1BB874F0D33A,DTFR4038E188CF95,PSBG43978C4E7D99,7,7,7,0,7
DTFB98E87BF6BB65,DTFRA8326E62BD9A,PSBGD35024492ED4,10,10,10,0,10
DTFB6B6B58CB0BFD,DTFRA8326E62BD9A,PSBG6FBF73480862,3,3,3,0,3
DTFBD0E8D968B2A1,DTFRC611E418FE8C,PSBG8E1E4B4CF200,14,14,14,0,14
DTFBC10ED180D75F,DTFR3A673F7D63B1,PSBG79B17E270848,13,13,13,0,13
DTFB3406A04057C5,DTFR24449C74D1FB,PSBG43978C4E7D99,7,7,7,0,7
DTFB4638BB0556C3,DTFR8CF0D48DEB07,PSBG34A4E429390B,13,13,13,0,13
DTFB7F372A068D53,DTFR4DC727827269,PSBGAC44A4FFC95D,13,13,13,0,13
DTFB8C90D13E35AA,DTFR4E693264A264,PSBG43978C4E7D99,7,7,7,0,7
DTFBF95FF8A40D8D,DTFR704F5D5DAA90,PSBG4680C5F22584,13,13,13,0,13
DTFBD1EB3E224B00,DTFR42124F17CF38,PSBG534E6BE5ADDC,13,13,13,0,13
DTFBD6E3A8B9C1F3,DTFRF63BB364469E,PSBG9098B2007768,13,13,13,0,13
DTFB4DA02F810306,DTFRE197AAB64399,PSBG1707F92B932D,13,13,13,0,13
DTFB62886F0F9CAF,DTFR52613ACF63DE,PSBGEE3055FF354A,13,13,13,0,13
DTFB086616EEEF12,DTFR036E483D937C,PSBG20DFB19AABE2,10,10,10,0,10
DTFBF594882DFE7F,DTFR036E483D937C,PSBG4389FDF53929,3,3,3,0,3
DTFBDB19476EC084,DTFR41A99D86A939,PSBG5448F98CA454,10,10,10,0,10
DTFB383B4B25A568,DTFR41A99D86A939,PSBGCB915698B8C4,3,3,3,0,3
DTFB81B3C5020510,DTFR84AE36440BC6,PSBG79B17E270848,13,13,13,0,13
DTFB5346850DDCF9,DTFR2E588820365A,PSBGF27BD17EF823,13,13,13,0,13
DTFB05C97075D521,DTFR63FE924CC500,PSBG888ED145C177,10,10,10,0,10
DTFBA1DE413B57FB,DTFR63FE924CC500,PSBG83A74C11C6F9,4,4,4,0,4
DTFB835050906EE1,DTFR49493E71F500,PSBG80EECA615569,10,10,10,0,10
DTFB54865F63D728,DTFR49493E71F500,PSBG1DBF216CD4E8,3,3,3,0,3
DTFB3719F3D17AE3,DTFR97E180D396FE,PSBG7899867877AB,7,7,7,0,7
DTFB56DB25F19F31,DTFRB82FFB4ABE36,PSBG467F2895D229,7,7,7,0,7
DTFB42AEFFA49ED6,DTFRA2E494CB94E7,PSBGF7FF88D6FAB4,7,7,7,0,7
DTFB34E03CB683DE,DTFR2219293FC3EF,PSBG79B17E270848,13,13,13,0,13
DTFBF9C213A22342,DTFR6B90DD6C56D5,PSBGC82C19DD1AA4,13,13,13,0,13
DTFBDEA856399B08,DTFR30B87FF55323,PSBGFD19898743FA,16,16,16,0,16
DTFB265642E32C72,DTFR1C01D5CCFA58,PSBG06D8F78B4238,10,10,10,0,10
DTFBF67AF69F3C62,DTFR1C01D5CCFA58,PSBGBB14D24B9860,3,3,3,0,3
DTFB47666D6ACAC3,DTFR51EBF8E506FC,PSBG2616B01DBE35,13,13,13,0,13
DTFBA8BD79AAD44D,DTFRE0B97EFC304F,PSBG4389FDF53929,13,13,13,0,13
DTFBD806621A3655,DTFR02076343333E,PSBG610169D222BB,7,7,7,0,7
DTFBEA3405756606,DTFRB7BB9BA4259E,PSBGCB915698B8C4,13,13,13,0,13
DTFB323DF4641DCB,DTFR484A46825360,PSBGD1239C60017A,13,13,13,0,13
DTFB4DADBDB5F086,DTFR33427EBF5559,PSBG534E6BE5ADDC,13,13,13,0,13
DTFB0662E8C3C8D6,DTFR6BFE1A5B5856,PSBG6FBF73480862,13,13,13,0,13
DTFB18BCB080FD76,DTFRDB666BAD0139,PSBG5A370B70A362,7,7,7,0,7
DTFB9B76BBA697AC,DTFR122DC699E2EB,PSBGCB915698B8C4,13,13,13,0,13
DTFB38F797442DD7,DTFRFB214129F47F,PSBGEE3055FF354A,13,13,13,0,13
DTFBC0ED9C5BCC08,DTFR875B51D6D6EF,PSBG1E30ABF8445F,13,13,13,0,13
DTFB4C4E0FFF8BAF,DTFRC07F935D3880,PSBG78024F21D296,7,7,7,0,7
DTFB5C17882B7872,DTFRDF61436877D4,PSBG0AA3A80452FE,16,16,16,0,16
DTFB42FC04564AFD,DTFR95CF7FB32508,PSBGD1239C60017A,13,13,13,0,13
DTFB4503779CC7FE,DTFR5D27C0A5792A,PSBG5A370B70A362,7,7,7,0,7
DTFB9778FDC31C5F,DTFR6AB75BF5B91F,PSBGBB14D24B9860,13,13,13,0,13
DTFB4311B821D31B,DTFR9BB115BBBC34,PSBG1DBF216CD4E8,13,13,13,0,13
DTFB1A40EE05597D,DTFR2388B404C3FA,PSBG1E30ABF8445F,13,13,13,0,13
DTFBB7F20A2E0BB1,DTFRB1E460A6D4F9,PSBG1707F92B932D,13,13,13,0,13
DTFB24065625EB6D,DTFRC8DCA3A5A996,PSBG86AE38565E7E,10,10,10,0,10
DTFB7C2C0A1E05D1,DTFRC8DCA3A5A996,PSBG5B546E82539C,3,3,3,0,3
DTFB80ADC5233652,DTFRD1F7B715750F,PSBG70C8DB651DFD,13,13,13,0,13
DTFB35646B53D5CF,DTFR7965E1BD445B,PSBG467F2895D229,7,7,7,0,7
DTFBD710FE622D2E,DTFR1646F5BD6ABC,PSBG5E337734E2B9,13,13,13,0,13
DTFBC8FA4C2C2FBE,DTFRABEE733BEE71,PSBG534E6BE5ADDC,13,13,13,0,13
DTFBD6B276DFF119,DTFRD5994649952D,PSBG1DBF216CD4E8,13,13,13,0,13
DTFBA79888312B25,DTFR555858E43314,PSBG9098B2007768,13,13,13,0,13
DTFB58B34569CC7E,DTFRFA32B57C8413,PSBGA15C2F9502BA,13,13,13,0,13
DTFB3CA23EBD3C70,DTFRF8A7ADE06FC9,PSBGF7FF88D6FAB4,7,7,7,0,7
DTFBBE9706E326BF,DTFRE490A28D1906,PSBGAC44A4FFC95D,13,13,13,0,13
DTFBC51B36F68F1B,DTFRC67E7BA81DCC,PSBG5B546E82539C,13,13,13,0,13
DTFBD8D017AC9E57,DTFR1CCCA30B64B7,PSBG467F2895D229,7,7,7,0,7
DTFB1AF51917F207,DTFR551E0C371B0B,PSBG5A370B70A362,7,7,7,0,7
DTFBA0F916646DD6,DTFRD0C152918F5B,PSBG4680C5F22584,13,13,13,0,13
DTFB16E5F3CDAED9,DTFR873A8CD69B66,PSBGFD19898743FA,16,16,16,0,16
DTFB02B2A1E69644,DTFR67CB22233446,PSBGA15C2F9502BA,13,13,13,0,13
DTFB0CB76AA259D9,DTFRB68D90AF6B02,PSBG83A74C11C6F9,13,13,13,0,13
DTFBA85E0594988F,DTFR8821D9993A98,PSBGEE3055FF354A,13,13,13,0,13
DTFB67B2D96446AD,DTFR3B17A617B791,PSBG14B4FFD4D082,13,13,13,0,13
DTFB046BC0F29E69,DTFR8C4C379332DC,PSBG5B546E82539C,13,13,13,0,13
DTFB69CE5863CE15,DTFRA794F0FE2AE5,PSBG2616B01DBE35,13,13,13,0,13
DTFB39E51503E46B,DTFRE2A7C2C38001,PSBG70C8DB651DFD,13,13,13,0,13
DTFB27A3E71557B8,DTFR1A4D85B5E30F,PSBG3C1646812099,13,13,13,0,13
DTFBDE7EB1391C73,DTFR985F7D169E66,PSBGF27BD17EF823,13,13,13,0,13
DTFB438DCE7F8A45,DTFR202E86547108,PSBG7899867877AB,7,7,7,0,7
DTFB16833A2E11BE,DTFR661E8FB4B5C5,PSBG83A74C11C6F9,13,13,13,0,13
DTFB025573D67CBF,DTFR2366B2F607B4,PSBGC82C19DD1AA4,13,13,13,0,13
DTFB52A2279CDF89,DTFRA02E55501069,PSBG6FBF73480862,13,13,13,0,13
DTFB84E139ED74D8,DTFR23453393327E,PSBG4389FDF53929,13,13,13,0,13
DTFB6EE7EA3FCD35,DTFRAB1C4B660623,PSBGBB14D24B9860,13,13,13,0,13
DTFBCAA6CEB241E4,DTFR236CAEC62609,PSBG90E980FB8696,16,16,16,0,16
DTFBAB0CB5EB8AFE,DTFR22AB8AB22B54,PSBG78024F21D296,7,7,7,0,7
DTFB106CC98C905A,DTFRDFC920315B6E,PSBG14B4FFD4D082,13,13,13,0,13
DTFB7A549F4316D7,DTFR864780B32C80,PSBGB923CA09C1B6,7,7,7,0,7
DTFB62B059B0CFAC,DTFR7A412C4082F5,PSBG4680C5F22584,13,13,13,0,13
DTFBA18704101562,DTFRF2C23404136C,PSBG90E980FB8696,15,15,15,0,15
DTFB16202174F519,DTFR8EC2C2295E98,PSBG1707F92B932D,13,13,13,0,13
DTFB56195AD865FD,DTFR7584BAAA3976,PSBG610169D222BB,7,7,7,0,7
DTFB4F13F80316DB,DTFRACFF56BD47A1,PSBG34A4E429390B,13,13,13,0,13
DTFB15D25AD07AB2,DTFR9C575E58E845,PSBG8E1E4B4CF200,14,14,14,0,14
DTFBDDB06F8385BA,DTFRF1D7D57F21E1,PSBGB923CA09C1B6,7,7,7,0,7
DTFB7B724FFD5659,DTFRA622E80DDED4,PSBG513B48CB6A2E,13,13,13,0,13
DTFBDD21423C6C23,DTFRB3FF58849B59,PSBG9098B2007768,13,13,13,0,13
DTFBF6347ECA526F,DTFR128F2147387D,PSBG78024F21D296,7,7,7,0,7
DTFBC9970E24C3BB,DTFRFD736B2C7811,PSBG90E980FB8696,16,16,16,0,16
DTFB951C2F01B014,DTFR9D74659B5795,PSBGF7FF88D6FAB4,7,7,7,0,7
DTFBA3E0F4D1FACF,DTFR10E268D0E26F,PSBG34A4E429390B,13,13,13,0,13
DTFB8FFAE3E847F2,DTFRE0C05998D5D6,PSBGF27BD17EF823,13,13,13,0,13
DTFB7203F9B9E771,DTFRA8E50D8D35FD,PSBGA15C2F9502BA,13,13,13,0,13
DTFB99D2F1FCF236,DTFR2801A4C2AD9A,PSBG2616B01DBE35,13,13,13,0,13
DTFBDC7B8F1A7370,DTFR9105CB44272E,PSBG610169D222BB,7,7,7,0,7
DTFBE6C44EEB448A,DTFR131CCFC4F629,PSBG0AA3A80452FE,16,16,16,0,16
DTFB4FB9E6AE30AA,DTFR860ECF6F4D48,PSBG3C1646812099,13,13,13,0,13
DTFB2ECD838E7B9A,DTFR503858E4FDB0,PSBG513B48CB6A2E,13,13,13,0,13
DTFB42E3FFD30C7C,DTFR016A6B2765D5,PSBG3C1646812099,14,14,14,0,14
DTFBE65530629E89,DTFR926F5F861FFC,PSBG0AA3A80452FE,4,4,4,0,4
DTFBCBC0B6F13889,DTFR926F5F861FFC,PSBGA4250D4CE5A7,12,12,12,0,12
DTFB1074F4231938,DTFR563011AE948B,PSBGAC44A4FFC95D,13,13,13,0,13
DTFBC0A727BDB5F7,DTFR75EEEE9566AA,PSBG79B17E270848,13,13,13,0,13
DTFBD8A3B19645B1,DTFR3A45C007C90C,PSBGCF1E6DD7C1ED,13,13,13,0,13
DTFBD3B4C6A1D623,DTFRBA55D5B3F31C,PSBG14B4FFD4D082,13,13,13,0,13
DTFBBDC71B9F87A7,DTFRCA467732DC56,PSBG1E30ABF8445F,13,13,13,0,13
DTFBF66C81F1FB52,DTFRDD0C1C568473,PSBG8E1E4B4CF200,13,13,13,0,13
DTFB2BE6C550DC68,DTFR922C8981763E,PSBGAC44A4FFC95D,13,13,13,0,13
DTFBDEC9AB7CFCAD,DTFRB382A4C563DF,PSBG5E337734E2B9,13,13,13,0,13
DTFB98F7B60D7F43,DTFR766B104DD37A,PSBGFD19898743FA,16,16,16,0,16
DTFB2FBED0105701,DTFRE9EE1CA40AB8,PSBGF7FF88D6FAB4,7,7,7,0,7
DTFB79767BFFC372,DTFR20F2CBA1153C,PSBGBB14D24B9860,13,13,13,0,13
DTFB3B3DDEF46978,DTFRC2F0BDD5D193,PSBGCB915698B8C4,13,13,13,0,13
DTFB73868BDC25B8,DTFRBC5AAC6C68DC,PSBG5E337734E2B9,13,13,13,0,13
DTFB7E4B44756E8E,DTFR97171A07BE52,PSBG513B48CB6A2E,13,13,13,0,13
DTFB8C0A1AC83D3B,DTFRB0A9D37E64ED,PSBG34A4E429390B,13,13,13,0,13
DTFBC8A4FF52FD6E,DTFR08A9E9F6BBE2,PSBGF27BD17EF823,13,13,13,0,13
DTFBB74924BE8E5C,DTFR10B77CC79299,PSBGB923CA09C1B6,7,7,7,0,7
DTFBFF43C013347A,DTFR9E3F7F37C6E4,PSBGEE3055FF354A,13,13,13,0,13
DTFB68B9F89D7EC5,DTFRDA4473AF662C,PSBG7899867877AB,7,7,7,0,7
DTFBB824A3DAED26,DTFR5C9D1B34FA05,PSBG467F2895D229,7,7,7,0,7
DTFBE0905C35374F,DTFRF2A15F7C144E,PSBGCB915698B8C4,13,13,13,0,13
DTFB3D3F132D8284,DTFRA5328FA70424,PSBGCF1E6DD7C1ED,13,13,13,0,13
DTFBA580DC2DAC48,DTFR8F8DCE04EC5B,PSBG606B0D3CB46C,16,16,16,0,16
DTFB770B3817B183,DTFR3A9D3B7F07D5,PSBG6FBF73480862,13,13,13,0,13
DTFB30CC31765A7B,DTFR23CEDFC6B009,PSBGD1239C60017A,13,13,13,0,13
DTFB3A55E8B19504,DTFR00BF6FA7EFF3,PSBG79B17E270848,11,11,11,0,11
DTFBC739DFC33373,DTFR00BF6FA7EFF3,PSBGA8E60567D24F,2,2,2,0,2
DTFB580845B965EB,DTFR329E8582FE6C,PSBG1E30ABF8445F,13,13,13,0,13
DTFB2C80932934D8,DTFR0C3ED78448A8,PSBG606B0D3CB46C,16,16,16,0,16
DTFBF981DC9F0226,DTFR2B8AE219AFC9,PSBGD1239C60017A,13,13,13,0,13
DTFBB3EE4A0540D9,DTFR7BE216E145C4,PSBG5A370B70A362,7,7,7,0,7
DTFB4450EE7C41D3,DTFR66250DDDDE5A,PSBGA8E60567D24F,13,13,13,0,13
DTFB28DD158026F4,DTFR581F9FD01433,PSBG43978C4E7D99,7,7,7,0,7
DTFBA851C8D3B648,DTFR8CDBC3D9C062,PSBG606B0D3CB46C,16,16,16,0,16
DTFBDE96975096C1,DTFR332CB31B5C03,PSBG4680C5F22584,13,13,13,0,13
DTFBDBED359F11BC,DTFR9D976A6BD684,PSBG4389FDF53929,13,13,13,0,13
DTFB1E5CACCAF501,DTFR559D70800E54,PSBGC82C19DD1AA4,13,13,13,0,13
DTFB6C57E1FD6F5D,DTFR7B18DB3B7CA5,PSBGCF1E6DD7C1ED,14,14,14,0,14
DTFB069376A9F92B,DTFR49DEA3B958FB,PSBG14B4FFD4D082,12,12,12,0,12
DTFB0F48C1D0DE01,DTFR49DEA3B958FB,PSBGFD22CF1C48CF,1,1,1,0,1
DTFB4BE2EEDEC14C,DTFRFEB336186973,PSBG2616B01DBE35,13,13,13,0,13
DTFB9EB6FEB2BD6F,DTFR7DA10894841F,PSBG83A74C11C6F9,13,13,13,0,13
DTFB9B65540A773D,DTFRDBC8F5A09D97,PSBGCB915698B8C4,13,13,13,0,13
DTFB7283C9EF9107,DTFRF89D5A76F9E5,PSBG5B546E82539C,13,13,13,0,13
DTFB6518CE456E3D,DTFRDAF279AC3EFF,PSBG70C8DB651DFD,13,13,13,0,13
DTFBB01B320C6830,DTFRA40A882B7EAE,PSBGC82C19DD1AA4,13,13,13,0,13
DTFBABA31A171449,DTFR7A4790677D00,PSBG5B546E82539C,13,13,13,0,13
DTFB30ED8F90641C,DTFR41B5AD2FC34A,PSBG90E980FB8696,6,6,6,0,6
DTFB5B9DA7B205F5,DTFR41B5AD2FC34A,PSBGBA400BB57778,10,10,10,0,10
DTFB68CD95E1263C,DTFR514256C7E67C,PSBG4389FDF53929,13,13,13,0,13
DTFBB52F04676F45,DTFR63B325FABA65,PSBG4680C5F22584,12,12,12,0,12
DTFB03C653B97BF1,DTFR63B325FABA65,PSBGF6EB5B5FE8BB,1,1,1,0,1
DTFBF9DA938EBC52,DTFR17E6EFA583DF,PSBG6FBF73480862,13,13,13,0,13
DTFB4AE17E1F9469,DTFRBFB4682A90D6,PSBG534E6BE5ADDC,13,13,13,0,13
DTFB5B5487D4EB03,DTFR90C58D106EEC,PSBGFD19898743FA,5,5,5,0,5
DTFB8FBCB5DB26E5,DTFR90C58D106EEC,PSBGFB80A7CADBBC,11,11,11,0,11
DTFB803525F1F21B,DTFR7574523E5137,PSBG70C8DB651DFD,12,12,12,0,12
DTFBADEAD115A973,DTFR7574523E5137,PSBGE6167BED116D,1,1,1,0,1
DTFBC8B3DD9FF094,DTFRA0110902228A,PSBGBB14D24B9860,13,13,13,0,13
DTFB8467F306A7BC,DTFR2F6F387C5DD7,PSBG43978C4E7D99,7,7,7,0,7
DTFB3E3F60CA56AF,DTFR1918DBEE1136,PSBG610169D222BB,7,7,7,0,7
DTFBA9379CC67AFD,DTFR80A33F60A6A9,PSBG9098B2007768,13,13,13,0,13
DTFB26BE4E17FF6F,DTFRF00C90B3B0CC,PSBGE6167BED116D,13,13,13,0,13
DTFBE7D88883A493,DTFRD6FC32B9ED5C,PSBGA4250D4CE5A7,15,15,15,0,15
DTFBC169B738CB3A,DTFR0DAB38F57770,PSBG534E6BE5ADDC,12,12,12,0,12
DTFB903BDE7AC081,DTFR0DAB38F57770,PSBGF04D3EA085D6,1,1,1,0,1
DTFB0F24BAAF944F,DTFR8B3452850D72,PSBG1DBF216CD4E8,13,13,13,0,13
DTFB35C7BC6265A0,DTFRD639A85C4683,PSBGF6EB5B5FE8BB,13,13,13,0,13
DTFBB19B0713D08A,DTFRFEAF516C7168,PSBGF04D3EA085D6,13,13,13,0,13
DTFB52AFBB3BF0B1,DTFRC08741F27692,PSBGA15C2F9502BA,13,13,13,0,13
DTFB7A561F5544B7,DTFR2A46E60D2AA5,PSBG1707F92B932D,13,13,13,0,13
DTFB2521CD43DB2B,DTFR0BA82C39EA2D,PSBGAC28730E998D,13,13,13,0,13
DTFB27611E92EE0F,DTFR38DCED50BE53,PSBG467F2895D229,7,7,7,0,7
DTFB3E9B6E9034E4,DTFR46F6DF282B17,PSBG5E337734E2B9,13,13,13,0,13
DTFB3A3ED177C612,DTFRA7D60E279D5B,PSBGD1239C60017A,13,13,13,0,13
DTFBE80937B52EAA,DTFR01EB576064C0,PSBGEE3055FF354A,12,12,12,0,12
DTFBA76D534989D2,DTFR01EB576064C0,PSBGC02001EB8AFA,1,1,1,0,1
DTFB551D696F4D1A,DTFR19F12DB24E43,PSBG7899867877AB,7,7,7,0,7
DTFBD85829921899,DTFRDF163AA60CF3,PSBG1DBF216CD4E8,13,13,13,0,13
DTFBAFD64C795DC0,DTFR98955B432780,PSBG83A74C11C6F9,13,13,13,0,13
DTFB321CFB50830E,DTFRF8EAA2FD89D2,PSBG1DBF216CD4E8,13,13,13,0,13
DTFB759B36921E18,DTFR78025B29C173,PSBGBA400BB57778,15,15,15,0,15
DTFBFBDEDC8ED075,DTFR9CA78FDDD1E1,PSBG7899867877AB,7,7,7,0,7
DTFBC1E909F922A6,DTFR6A5D8FC751D2,PSBG6FBF73480862,13,13,13,0,13
DTFB84894E42930E,DTFR50E074E31F7B,PSBG5A370B70A362,7,7,7,0,7
DTFBE7A1FEFDC4D0,DTFRD498E2E8B49F,PSBG83A74C11C6F9,13,13,13,0,13
DTFB2B119061A10C,DTFRAAE9FCAA647A,PSBG78024F21D296,7,7,7,0,7
DTFBAFC66D43E99B,DTFR04E57E70F159,PSBG43978C4E7D99,7,7,7,0,7
DTFB22A444A75C64,DTFR83994BCF71DA,PSBG1707F92B932D,13,13,13,0,13
DTFBE987785A4075,DTFR2E41A172A3EB,PSBG1E30ABF8445F,13,13,13,0,13
DTFB0115605D6FED,DTFRBE1A2C56A7DD,PSBG8E1E4B4CF200,13,13,13,0,13
DTFBA439DB533E2B,DTFRA4A0FAF3A4C6,PSBGFD22CF1C48CF,13,13,13,0,13
DTFBF5E4B0FB5974,DTFRA7E4AD95FCD3,PSBG4389FDF53929,13,13,13,0,13
DTFB231C344FB2E1,DTFR794621B1B090,PSBG9098B2007768,12,12,12,0,12
DTFB9E1D1B58A42D,DTFR794621B1B090,PSBG93B898F571FC,1,1,1,0,1
DTFB64AAA3E99794,DTFR3EA1231E9EEE,PSBG57F8E80F215A,13,13,13,0,13
DTFB09442FB64A35,DTFR4044E0E3FC3B,PSBG5B546E82539C,14,14,14,0,14
DTFB7000CDA51834,DTFRA69D47FE834B,PSBGAC44A4FFC95D,13,13,13,0,13
DTFB214E43B04CB3,DTFR4A954622AE64,PSBGC02001EB8AFA,13,13,13,0,13
DTFB4989EE666EBC,DTFRFF4E1A8EF7B2,PSBG34A4E429390B,13,13,13,0,13
DTFB9BB6595A142D,DTFRE68E2D572124,PSBG93B898F571FC,13,13,13,0,13
DTFB3232C9F1CBE7,DTFRF4D9DA5E95B7,PSBGF7FF88D6FAB4,7,7,7,0,7
DTFBA0E1C5509BAC,DTFREE1EE86674BA,PSBG2616B01DBE35,13,13,13,0,13
DTFB11F0473C0816,DTFR796BF7DBCBCF,PSBGF7FF88D6FAB4,7,7,7,0,7
DTFB63AEE989F062,DTFRDE7480D21D9B,PSBG34A4E429390B,13,13,13,0,13
DTFBACCFD4454B4E,DTFR61309DC95A3E,PSBG467F2895D229,7,7,7,0,7
DTFBFED8F3DFBCEF,DTFR26E82D76E216,PSBG610169D222BB,7,7,7,0,7
DTFB7F4B4737A2F1,DTFR1B6C32ABCD83,PSBG8E1E4B4CF200,13,13,13,0,13
DTFBC8FBE193D24E,DTFR2897705B7EC4,PSBGC82C19DD1AA4,13,13,13,0,13
DTFBF2663331E3BF,DTFRE838637A734A,PSBG78024F21D296,7,7,7,0,7
DTFB2679FB33B49F,DTFR5931EE9A48F9,PSBGF27BD17EF823,13,13,13,0,13
DTFB12E769221A0A,DTFRF553F7AE54C6,PSBGA15C2F9502BA,13,13,13,0,13
DTFBC3243AA218B9,DTFRFC02CCA21070,PSBGFB80A7CADBBC,15,15,15,0,15
DTFBC95424D6F2BA,DTFRC633AC6B2B0D,PSBGB923CA09C1B6,7,7,7,0,7
DTFBE48836E02DA1,DTFRE9E506F0D2F3,PSBG513B48CB6A2E,13,13,13,0,13
DTFB0441B771984A,DTFRD9D38716EABF,PSBGBA400BB57778,15,15,15,0,15
DTFBE9E11332B634,DTFRC75E1F38B10E,PSBGA4250D4CE5A7,16,16,16,0,16
DTFB8FC7FF8D6A0D,DTFR0D8582C3E7DA,PSBGA4250D4CE5A7,16,16,16,0,16
DTFB8CE9DD39CB0C,DTFRAC8C509EB907,PSBG5A370B70A362,7,7,7,0,7
DTFB515C5F338A11,DTFR315BDE763390,PSBGBB14D24B9860,13,13,13,0,13
DTFB95CDFFE87737,DTFR0F46766F114A,PSBG467F2895D229,7,7,7,0,7
DTFB95A7FEC523FB,DTFR1EF624CCC2DE,PSBGAC28730E998D,13,13,13,0,13
DTFB8E03B2D268A4,DTFRAFBEFBB57D1D,PSBGAC44A4FFC95D,9,9,9,0,9
DTFB95C01DB7BA1D,DTFRAFBEFBB57D1D,PSBG7A11D8FF6CD3,4,4,4,0,4
DTFBF34BD66027C7,DTFRB12615FF6E86,PSBGB923CA09C1B6,7,7,7,0,7
DTFB5D882EB17D5A,DTFRCE88FC92503F,PSBG513B48CB6A2E,9,9,9,0,9
DTFBCA482358FA66,DTFRCE88FC92503F,PSBG5794FBB5AB30,4,4,4,0,4
DTFB06346094D5AE,DTFR563038208328,PSBG2616B01DBE35,9,9,9,0,9
DTFB49FFCAB6E0B7,DTFR563038208328,PSBG8CCB0EDDF74B,4,4,4,0,4
DTFB26CBEEABF823,DTFR87FD75059E3B,PSBG5794FBB5AB30,13,13,13,0,13
DTFB25FADE855739,DTFRF05E0863CC44,PSBGFB80A7CADBBC,16,16,16,0,16
DTFBEA7A69093F5C,DTFREE7A9585BEA1,PSBGF27BD17EF823,9,9,9,0,9
DTFBE868AB23562F,DTFREE7A9585BEA1,PSBGB5307FD7F5E1,4,4,4,0,4
DTFB8F74956D655E,DTFRDDEA730C68CC,PSBGF7FF88D6FAB4,7,7,7,0,7
DTFBC3A64AA44605,DTFRB246887C657F,PSBGBB14D24B9860,9,9,9,0,9
DTFBFD68B0869B3A,DTFRB246887C657F,PSBG42BB8FA2F42C,4,4,4,0,4
DTFB47C87CA92F0F,DTFRB0B3359391EE,PSBG5B546E82539C,8,8,8,0,8
DTFB64B8EEEDC5E8,DTFRB0B3359391EE,PSBG6362D117BB4B,5,5,5,0,5
DTFBF4EB918F8D0A,DTFR6219A24F5999,PSBGC02001EB8AFA,9,9,9,0,9
DTFBDC7FAB8F6547,DTFR6219A24F5999,PSBG8E131C832C61,4,4,4,0,4
DTFB0522BC050D2F,DTFR279BF5A9DDED,PSBG1E30ABF8445F,9,9,9,0,9
DTFBD5B19C564F28,DTFR279BF5A9DDED,PSBGA47F5BB6E7C6,4,4,4,0,4
DTFB0381830D38AC,DTFRCF60C8A8D73F,PSBG5E337734E2B9,9,9,9,0,9
DTFB1A26F74658D9,DTFRCF60C8A8D73F,PSBG03612B39FF0B,4,4,4,0,4
DTFB7CA43AF3279C,DTFR58D5B81F7B64,PSBGFD22CF1C48CF,9,9,9,0,9
DTFBFB95181BD630,DTFR58D5B81F7B64,PSBG1960BEED61D2,4,4,4,0,4
DTFBEE61465107D1,DTFR37BFBCC18DA8,PSBGB5307FD7F5E1,13,13,13,0,13
DTFB8B9EC3184D8A,DTFR49E351CCAF08,PSBG5A370B70A362,7,7,7,0,7
DTFB912261D83723,DTFR9F32592B6054,PSBG43978C4E7D99,7,7,7,0,7
DTFBD3886594AE4F,DTFR9ED4D6D3DFC6,PSBGCB915698B8C4,9,9,9,0,9
DTFBB766C37F0FAB,DTFR9ED4D6D3DFC6,PSBG30E006CD3A71,4,4,4,0,4
DTFBB7CA92546FF1,DTFR6ABD835ACE47,PSBGA47F5BB6E7C6,13,13,13,0,13
DTFBA6B90C5BBCAB,DTFR7417D06B965E,PSBG83A74C11C6F9,8,8,8,0,8
DTFBEE57F98BC196,DTFR7417D06B965E,PSBG03485CD1E5D7,5,5,5,0,5
DTFBD7F83831642C,DTFRC02038DF4596,PSBG1960BEED61D2,13,13,13,0,13
