ID_DETAIL_TRANSFER_BARANG,ID_TRANSFER_BARANG,KD_BARANG,TOTAL_PESAN_TRANSFER_DUS,TOTAL_KIRIM_DUS,TOTAL_TIBA_DUS,TOTAL_DITOLAK_DUS,TOTAL_MASUK_DUS,STATUS
DTFRC7B14A3C1192,TRFREEEE37C00156,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFRFA5F170B8A34,TRFRC4990335278C,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFRD6912BB92A7C,TRFR838C3689B0A3,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFR04FE20E9516D,TRFR919A1CB32644,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFR7A751671D329,TRFRA4BCE4766AB2,4aCSBjQPd3TzFd90,40,40,40,0,40,SELESAI
DTFRE078062AC271,TRFRBCB2F963C301,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFR7CF5A6FC7441,TRFR8043042232A4,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFRA5A3D0DE5857,TRFRA2A37F48A6B6,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFR367B57068D48,TRFR771E53599CF5,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFR2CEA968E600C,TRFRAC6A9E2C7280,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFRF84131CC6B36,TRFR403D0623F8AA,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFR4910A2B3B56F,TRFR2CA33C389E03,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR79942669C0AD,TRFR42D8472CF04F,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFRFCDCE27F10F4,TRFR7531178F6888,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFRAC39F2C0C2FF,TRFR3CC70DB66CA3,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFR3F5499D7285A,TRFR15B3F13EFA45,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFRDB33B676F85E,TRFR094E6246EE96,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR2A5E993A12A3,TRFR63ED341293CB,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFR06EC7E8D85C3,TRFR1EDB6ACBFFE3,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR074CF9533674,TRFR1C4FB24B3557,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFRC6F604F7DD42,TRFR7894F89464A0,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFR263FD5EEE9C6,TRFRD0F92116760D,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFR7ED5F4B42D7F,TRFRC682ED60161D,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFRDE36B3EE7B93,TRFR160D4F7CE571,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFRC5486B0364B7,TRFR3A4DF557295A,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFR8BDB4F09674F,TRFRB2039D6E842E,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR973BBF0AAD2D,TRFRBF9FF0DF65B3,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR7B25FBEA9123,TRFR464A07E4F789,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFR2DC63E4D8336,TRFRB3FBE803FF2F,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFR3F115B619BC0,TRFRA80EB1839C40,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFR21A78F045EEB,TRFR28848F84C256,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFRCB32A8414A0E,TRFR0C4981454DD4,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFR77223F320A13,TRFRC16AE121A5A0,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFR6532A45B5344,TRFR1E272AEEC71B,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFR384BA4FBB370,TRFR9D8213B2066D,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFRD1DAD7CD50E1,TRFR8467125D2749,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR10738AE675DC,TRFR8B9F41E184D9,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR387F63D919DF,TRFRF42064BBCED5,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFRDB234D13F855,TRFR0CB6863CD5CE,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR89BD5CE494D1,TRFRC3D4AC8BAE20,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFRDD2DB43CB871,TRFR5233E1546881,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFRDC1DC039E034,TRFR90907E0073ED,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR624D9F40E5F7,TRFR62F59C24E6B1,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFR91C4793E650D,TRFRC4A615CADF40,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFR7433D437EA8C,TRFR3FA9E2AB2B35,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR5F4C5F58AABD,TRFR0ED38E5D4A69,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFRE4FCE37A9FD2,TRFR460BFA2A6F7D,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFRE7059B0EFDDC,TRFR55A55CA348DA,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFR78D4761FFFA0,TRFR698D3ADEEB8E,4aCSBjQPd3TzFd90,40,40,40,0,40,SELESAI
DTFR914234A4C276,TRFR3E576E77144E,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR7556A4B5F787,TRFRF34C8856DA85,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFR678118072CEC,TRFR2897B9221615,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFR13CA77AD3A69,TRFR14093B76324A,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFR1D2EEB02AB2E,TRFRDC7ADF33D22F,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFRAAC4F9CA3A9E,TRFR76B5C55FBBE4,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFREC749111A2AD,TRFR2122AE1CDDAD,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFR944C17A17F97,TRFRCDFECE45EFFC,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFR12D76BF28402,TRFRB1C8C9189F51,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFRDD4D058B8686,TRFR6752AC20E578,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR38F1C5288A69,TRFR22A9048AD019,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR989E27529D6F,TRFRDB569F32D8E4,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFR04E6872870B6,TRFRD669BDC8E7B1,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFREF5743EA06B7,TRFR08138BCE25BF,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR13C797F03E66,TRFR38618EC67058,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFR2FB4DA495BCD,TRFR63B889984BA5,W8r1LuGwd932W3Zq,15,15,15,0,15,SELESAI
DTFR3F5880635775,TRFRC8DCEC3FDA92,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFR606A32992243,TRFR1023F49F1109,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFR238CF670BBBD,TRFRA57C02A3DED0,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFREC007E345019,TRFRAEE323540306,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFR318B3F799000,TRFRD8BBF6FF9B28,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR0D6F1507C372,TRFRA2AE4ADD0492,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFR900FAB027D17,TRFRE791207EDFBD,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFRE2B9873B19B3,TRFR4F44A051AC90,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR78FBA734F86E,TRFRE4444B7A2B63,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR704EAC630452,TRFR0FB17DC92255,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFRF65962C75A86,TRFRB100E6FA4806,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFR8E6D1AF3D280,TRFRF8DA5167CF21,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR3C3DC935082E,TRFR1D896822DF9D,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFR8E7FEAEAD67F,TRFR20C39C98CF6F,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFRBC9999040C3B,TRFR9C1B3A1A2A54,4aCSBjQPd3TzFd90,40,40,40,0,40,SELESAI
DTFRC6617360B081,TRFR2441C897AAEA,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFR49FBA0DC8EAA,TRFR911F0D37F364,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR8B9FD7B54D63,TRFRCED8DB692CB3,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFRB586C3D487A6,TRFR707116574FEC,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFRA1418E9ACAFD,TRFREC1A7C4B435E,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFRA021C9D875D9,TRFR6485CC320F79,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR59DE008EBA39,TRFRADC84AB1795A,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFRA5D17E6859E2,TRFRD03A4710FBA0,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFRF2659E4D9B18,TRFRA4C6A954441F,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFRBF315D63B672,TRFRDF5A3034534B,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFRFD5F25177248,TRFR09210535BA3B,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFRD46C8462FA97,TRFR6B708B5C8416,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFR235BF5376697,TRFR657D3824C52D,4aCSBjQPd3TzFd90,39,39,39,0,39,SELESAI
DTFR493A73CEEA11,TRFR5D93BCBE7656,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFR0254B491D2B0,TRFR9C4EDC347896,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFRA0540E83B1F1,TRFR478A9E35E534,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR4FD3A3D3787F,TRFR34FA3F11A767,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFRA9A7583E548D,TRFR8EDA194C0DC5,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFR452B9D22BDEF,TRFRDDB3E06EDDF1,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFR9DF812D2D5D9,TRFRB990385C24AC,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFR53BB46E2547A,TRFR3334400D9B73,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR72C0C3670D62,TRFRA02D4783AAD9,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR7D7DE17FB2FD,TRFRC8813AEBB218,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR5E566819ABA4,TRFRAF01D4120E9C,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR9D354B72B0B1,TRFR1897383BDF39,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR3A17DF10A1D0,TRFR96C0A379FB93,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR2B33E221938F,TRFRD62B9BBB878C,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFRCB357580BAD0,TRFR05506F93EB1B,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFRE642EDC9110C,TRFRB9DF0B04B3E0,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFR75E660EA5AA2,TRFRD7D8F1F9EBB1,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFRD3505290ADD8,TRFR560F91AAD7A0,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFRDC09E0003DBA,TRFR0518783689A1,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFRD3A342813E27,TRFRF62085FEA684,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFRDD7E71B0B3EB,TRFRE7BCD14F0579,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFRE701E8BF8504,TRFRC2E9985D6CC5,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFR99E173AAEE6E,TRFR47E11B0DB86C,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR18DC6CC0F67C,TRFR76D3DE9C483B,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFRC1BA5FC295BB,TRFR826244C0C30C,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFR7B75B2461628,TRFRDE74FD3AC3A1,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFRCAC66E640C87,TRFR2AF501B0BB5F,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR5F01E802453B,TRFR81B04410BB1B,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFRF22A43CF8EBE,TRFRB9897B80E1AA,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFRD10F9E7EF8B5,TRFRDF6566D868DB,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR4CDB9277014F,TRFRC56DDC6FCDE3,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR5086C7D98146,TRFR044EB38D9CF7,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFR519BA7A9464C,TRFR615865A1367E,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFR130360504E28,TRFR96FE11FBF287,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR35AFA0988D0C,TRFRF45EE76E2D6B,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFR0498F5AB0003,TRFR36A81281A5CF,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR4C95A04519B2,TRFRDFE7CDEF0ADA,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFRB66A3A38894E,TRFR8D2E84AA9D73,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR0A190B7ECF5E,TRFR69C729196711,W8r1LuGwd932W3Zq,15,15,15,0,15,SELESAI
DTFRE0D92470A62E,TRFR3C4F51D7FF48,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFR85A2EA19C5B5,TRFR101379760E0E,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFRC3756953C7A2,TRFR93855F22FD3A,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFRFE1F034468C7,TRFR1D5D5C85155A,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFREF55B97953B1,TRFRD9A8751E2815,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFR7AEEBEBEBCDB,TRFRC6739B54C7B3,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFRA8EE62FA7BA2,TRFR5B044D024945,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFR1D2F904E356F,TRFR5817F203A1F6,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR3749D23AB0DA,TRFRB326CDF029F7,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFR537EEA119EE8,TRFRF1F6E28D13DB,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFRE6170B49D2CC,TRFRE49B852C5484,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR14A579B3A79A,TRFR05D6EFD928A5,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR60B7376194FA,TRFR9880448C8E5A,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFREAB16FE3DFE3,TRFRB3C474D327DE,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR4A37F105EA0D,TRFR04BE074A9CBF,4aCSBjQPd3TzFd90,39,39,39,0,39,SELESAI
DTFR78F3F81DF5CD,TRFRC9D3B6E72044,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR58C0DC85E811,TRFRA2EB25BFF721,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFR588A7B219BB5,TRFR1EF4D212B08E,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFRF7959D554C61,TRFR90861AC8474F,4aCSBjQPd3TzFd90,39,39,39,0,39,SELESAI
DTFRB34BC8D787D4,TRFRB14FC0546320,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR0C8EABDB016D,TRFR0A2A88EA2C34,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFR256B92E6C83F,TRFR395FCDA0827C,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFRA7CB95A5D2AA,TRFRCE9A8E90BC01,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFRC1EB77FDD178,TRFR8488C2C6B0B3,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFRD3446101E1A2,TRFR7AB9177F3EDA,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFRD39CB160F208,TRFR38540DEC5C58,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFR31DF4D98018B,TRFR9DEEF8B4E49E,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR70C968010BE1,TRFRBC49CFC1449C,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR8A3C01211998,TRFRAC4FB3B873C9,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFRAA1578C4D8AD,TRFR7214A452C963,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFR08FE6ED95D6F,TRFRE1F657E891F4,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR2CEB0863D985,TRFRAC760D7FAA1B,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFRCCCA8615BD3F,TRFR14F353A97931,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFRB6B91E50C657,TRFRFDAD8A8F2CB8,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFRFD5C66F0D7AD,TRFRB059151BC291,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR628F74EC8DC4,TRFR6E1B70ACD7AD,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFR83BFB7E54369,TRFR408A94B22F87,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFR5AC45BA94B74,TRFR8785F580B835,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFR2FB2073CD574,TRFR7944A8626403,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFR00671F258A97,TRFRB7FBDC7CA460,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFRE8562E7BACBA,TRFR7CCC5CD488C4,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR2D0A631C5216,TRFR4888F052D562,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR75A156B36587,TRFRB6000B0F367D,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFR391141880D61,TRFRCC29E0ED17A5,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFR1978E5A75C93,TRFR4534971177F7,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFRA400055FA07B,TRFR9A2D804F93C1,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFRD7EBD752EE7C,TRFRDCE8EBF6ED10,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFR88B04E5346F8,TRFR75214B93E3A3,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFR615A3709CF45,TRFR957A4282A8E6,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFRC5D5155FC1E1,TRFRA56BA58A1E07,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFR765DD89796C7,TRFRCBD7CEF26051,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR1B340087809B,TRFR474092A5CBB8,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFRFBB2A5B65717,TRFR7C7F3DC9682B,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFRE1026FAEA8D6,TRFR3AC8B96B27EC,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFR3951B7E947B9,TRFR833C99C7586B,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFRF5C3EA996801,TRFRE8AF881DB2AC,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR749B0FC07BA0,TRFR701428FA9B02,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFR197FAABE7062,TRFR9EA8A8B1B401,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFR95D42740D920,TRFRFA595D9DEE9E,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFREB3954243C69,TRFR749BD144CA65,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFR142F6D8875B9,TRFR3A16A8894B20,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR888969709F7A,TRFRCB61F528457F,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFRD74FA41C769B,TRFRD83A10554FB1,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFRB51F016F7C8C,TRFRDBD1D2A3658F,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFRC90989FA6847,TRFRF46459D79ED1,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFRC4D3F623CE05,TRFRE73AFA4A5451,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFR87BD2F74F2AE,TRFR2CEAC2646680,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFR00DE17E17541,TRFR07624ABACF5D,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFRD5797767511C,TRFR127304BFE02B,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFREC1554F071AE,TRFR6CE851D00805,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFRABF99374742F,TRFR2C07F258C3DF,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFR52AAD078C3A3,TRFR3DBFF4AC2657,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFR5005AED2C9EF,TRFREE66DC61F323,4aCSBjQPd3TzFd90,39,39,39,0,39,SELESAI
DTFR93A76C22EFC6,TRFRFB4AF61E7DF8,W8r1LuGwd932W3Zq,15,15,15,0,15,SELESAI
DTFR91C1CADEC871,TRFR0507643809A2,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFR3DB16273EA97,TRFR54D1CF5C0F4E,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR457CC4827E7F,TRFR427887674FCE,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFR3306062F7BED,TRFR2F83F4F5599A,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFR7B5D0712A28C,TRFR154800BE5C97,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFRBAD8CC6099D4,TRFRB9476A70C698,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFR58B714080AB4,TRFR0BC1AC375188,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFR316EF0661872,TRFRBFCF56C7B7BD,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFRAD9A37E45258,TRFR28F2FC259C6A,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFREDC5276D5381,TRFR6544F3E68AFD,W8r1LuGwd932W3Zq,15,15,15,0,15,SELESAI
DTFR6DD89343FE6B,TRFRBC858FCC449C,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFRADF7BC36A430,TRFR1B1457B0873E,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFR0AA1CEA532BF,TRFR5362F0DE2280,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR9001BC502A1C,TRFR46B5529E94E0,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFRC7C9E6A86719,TRFR734A9867C6DE,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
DTFRE07080BEC1A1,TRFRC738FCAC3AFB,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFR2F7A776A3803,TRFRF715AE676AF5,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFR7A063C4FE304,TRFRD09F56FECA4B,W8r1LuGwd932W3Zq,15,15,15,0,15,SELESAI
DTFR515B721900D6,TRFRF1148A5559F4,4aCSBjQPd3TzFd90,39,39,39,0,39,SELESAI
DTFRC01ADF83883E,TRFRDA8312990C00,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFR4B8FECB6D667,TRFRBE53931AF7C3,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR9A1CBDF15AA4,TRFR20FD7F328D7E,W8r1LuGwd932W3Zq,18,18,18,0,18,SELESAI
DTFR116482067B2A,TRFR392AE31D8D4B,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR7C9320D1295E,TRFR15720BA1FA7F,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFR2679AF98203A,TRFRBE73AADB8FE7,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFR12A300B60D1A,TRFRD22BC414A1DC,W8r1LuGwd932W3Zq,20,20,20,0,20,SELESAI
DTFRCEA0AB13F5FB,TRFR95C245780F0C,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFR3E958C7AA1D8,TRFR336C2486F3CD,W8r1LuGwd932W3Zq,17,17,17,0,17,SELESAI
DTFRECDF89FD3762,TRFRB78FBDDD53FC,W8r1LuGwd932W3Zq,19,19,19,0,19,SELESAI
DTFRBDA1AF313534,TRFR848DB7A2FF7D,W8r1LuGwd932W3Zq,16,16,16,0,16,SELESAI
